Source,Target,Weight
nm0486000,nm0717086,3
nm0487022,nm0734000,2
nm0487025,nm0950881,2
nm0488233,nm0524014,2
nm0488585,nm0748343,2
nm0488746,nm0488814,2
nm0488772,nm0517515,3
nm0490224,nm0699909,2
nm0490254,nm0579843,2
nm0490254,nm0619437,2
nm0490254,nm0701780,2
nm0490254,nm0802458,3
nm0490254,nm0843722,2
nm0490254,nm0904651,2
nm0490492,nm0498044,2
nm0490492,nm0862479,4
nm0490492,nm0911023,2
nm0490544,nm0836789,2
nm0490871,nm0920041,2
nm0491467,nm0835586,3
nm0492253,nm0691324,2
nm0492972,nm0562841,2
nm0492972,nm0819336,2
nm0493872,nm0911093,2
nm0495764,nm0654843,2
nm0496128,nm0634760,2
nm0496699,nm0956643,2
nm0497097,nm0508561,2
nm0498381,nm0939038,2
nm0498560,nm0616823,2
nm0498876,nm0579500,2
nm0498876,nm0597816,4
nm0498876,nm0868139,3
nm0503095,nm0946160,2
nm0503848,nm0583141,2
nm0505504,nm0689082,2
nm0508234,nm0885446,3
nm0508362,nm0516316,2
nm0508362,nm0526694,3
nm0508489,nm0526823,2
nm0508489,nm0874868,4
nm0508662,nm0537285,2
nm0508925,nm0816332,2
nm0509600,nm0516327,3
nm0509600,nm0523711,3
nm0510402,nm0833283,2
nm0510402,nm0845487,2
nm0511591,nm0675183,2
nm0511591,nm0888271,4
nm0513353,nm0865515,2
nm0513795,nm0816332,2
nm0514904,nm0514905,3
nm0514904,nm0516316,4
nm0514904,nm0910979,3
nm0514905,nm0516316,2
nm0514905,nm0526694,2
nm0514905,nm0911093,2
nm0514956,nm0518999,2
nm0514956,nm0939038,2
nm0515162,nm0715857,2
nm0516316,nm0579528,2
nm0516316,nm0848903,2
nm0516316,nm0862479,3
nm0516316,nm0910979,2
nm0516316,nm0911093,6
nm0516316,nm0938975,3
nm0516316,nm0939038,4
nm0516327,nm0523711,6
nm0516327,nm0838935,3
nm0516344,nm0955495,2
nm0516717,nm0862872,2
nm0517084,nm0936295,2
nm0517907,nm0816332,2
nm0517978,nm0664218,3
nm0517978,nm0758741,3
nm0518591,nm0646037,3
nm0518999,nm0519066,2
nm0520859,nm0784857,2
nm0522590,nm0598720,2
nm0523711,nm0838935,4
nm0525050,nm0819176,2
nm0525793,nm0525794,2
nm0525794,nm0551586,2
nm0526694,nm0862886,2
nm0526694,nm0911093,6
nm0526823,nm0628756,2
nm0527032,nm0677896,2
nm0528345,nm0601834,3
nm0529931,nm0643508,3
nm0530166,nm0708514,3
nm0530555,nm0738553,4
nm0530591,nm0616211,2
nm0530591,nm0679973,2
nm0531257,nm0850236,3
nm0531257,nm0869451,4
nm0531279,nm0590055,2
nm0534045,nm0943978,2
nm0534508,nm0707415,2
nm0534972,nm0677896,4
nm0534972,nm0744351,2
nm0535332,nm0594348,2
nm0535332,nm0753479,2
nm0535332,nm0793726,3
nm0537260,nm0845637,2
nm0538217,nm0701633,2
nm0538217,nm0802458,2
nm0539339,nm0903750,2
nm0542063,nm0758066,2
nm0542063,nm0814773,3
nm0542063,nm0865575,3
nm0542853,nm0551586,2
nm0542853,nm0711501,2
nm0543188,nm0661918,2
nm0544786,nm0691780,2
nm0545557,nm0814773,2
nm0547339,nm0734000,2
nm0548589,nm0759685,2
nm0548589,nm0957372,2
nm0548767,nm0598257,2
nm0552064,nm0607191,2
nm0552328,nm0761100,2
nm0552328,nm0852488,2
nm0554607,nm0761100,3
nm0554809,nm0603143,2
nm0554809,nm0709334,2
nm0554928,nm0755364,3
nm0556305,nm0903750,3
nm0556319,nm0645011,2
nm0556319,nm0793766,2
nm0556319,nm0847264,4
nm0556319,nm0875465,2
nm0558290,nm0704719,2
nm0558290,nm0721073,2
nm0558290,nm0731490,2
nm0558290,nm0761100,2
nm0558290,nm0885446,2
nm0559487,nm0620168,3
nm0559487,nm0621456,2
nm0559487,nm0837420,5
nm0559487,nm0847264,3
nm0559487,nm0875465,2
nm0560628,nm0945085,2
nm0562841,nm0708790,2
nm0562841,nm0953400,2
nm0565982,nm0830967,2
nm0565982,nm0915618,2
nm0568493,nm0908919,2
nm0571334,nm0720446,2
nm0576967,nm0883465,2
nm0579844,nm0816332,3
nm0580853,nm0596701,2
nm0580853,nm0647103,2
nm0580992,nm0581103,2
nm0580992,nm0658425,2
nm0580992,nm0711501,2
nm0580992,nm0768334,2
nm0581042,nm0885446,2
nm0581103,nm0671195,2
nm0581103,nm0723167,2
nm0581727,nm0699819,2
nm0582213,nm0594865,2
nm0582213,nm0611858,2
nm0582616,nm0941877,3
nm0582665,nm0890577,3
nm0582890,nm0785664,2
nm0582890,nm0893341,2
nm0583708,nm0869451,2
nm0583955,nm0791461,3
nm0583955,nm0862479,3
nm0583955,nm0875416,2
nm0583964,nm0862479,2
nm0585699,nm0653324,2
nm0586227,nm0620092,3
nm0586227,nm0622416,3
nm0586227,nm0766491,7
nm0586227,nm0847264,2
nm0586227,nm0847361,2
nm0586227,nm0945470,2
nm0586733,nm0847264,2
nm0587401,nm0608311,2
nm0587401,nm0658250,2
nm0587401,nm0758066,2
nm0587401,nm0759395,2
nm0587401,nm0798328,2
nm0587856,nm0602178,2
nm0590790,nm0816296,2
nm0590790,nm0904303,2
nm0590831,nm0852710,2
nm0590935,nm0847264,2
nm0593001,nm0810646,2
nm0593369,nm0660333,2
nm0593369,nm0822034,2
nm0593900,nm0631102,2
nm0593900,nm0712224,2
nm0593900,nm0753957,2
nm0593900,nm0776563,2
nm0594348,nm0945522,2
nm0594702,nm0847264,2
nm0594796,nm0765316,2
nm0594865,nm0611858,2
nm0596701,nm0596803,2
nm0596701,nm0695978,2
nm0596701,nm0852488,2
nm0596701,nm0885474,2
nm0597816,nm0868139,3
nm0598720,nm0899911,7
nm0598720,nm0938231,2
nm0598971,nm0673749,2
nm0599604,nm0636441,3
nm0599683,nm0885446,2
nm0599965,nm0763803,2
nm0601377,nm0658425,2
nm0601476,nm0721073,2
nm0602178,nm0616211,2
nm0603027,nm0850236,5
nm0603143,nm0709334,2
nm0603407,nm0907247,2
nm0603407,nm0938044,2
nm0603449,nm0936344,3
nm0603600,nm0868139,2
nm0605270,nm0619938,2
nm0605662,nm0619938,2
nm0605786,nm0819825,3
nm0605923,nm0723771,2
nm0606075,nm0850236,2
nm0606478,nm0884268,2
nm0606714,nm0889708,2
nm0608311,nm0758066,2
nm0608311,nm0822034,2
nm0608311,nm0864081,2
nm0610786,nm0862872,2
nm0611535,nm0707398,3
nm0615511,nm0896446,2
nm0616211,nm0847794,2
nm0616308,nm0883829,2
nm0616497,nm0867891,2
nm0617658,nm0874006,2
nm0618389,nm0647573,2
nm0618411,nm0863429,2
nm0618865,nm0919010,7
nm0619047,nm0700869,2
nm0619047,nm0787462,2
nm0619227,nm0847264,2
nm0619938,nm0620168,2
nm0619938,nm0755401,2
nm0619938,nm0848533,5
nm0619938,nm0913796,2
nm0620092,nm0766491,2
nm0620154,nm0620168,4
nm0620154,nm0875370,2
nm0620168,nm0848796,2
nm0620168,nm0875370,2
nm0620699,nm0849272,2
nm0622193,nm0700869,2
nm0622193,nm0710211,2
nm0622193,nm0756378,2
nm0622193,nm0802374,2
nm0622416,nm0766491,10
nm0626259,nm0721073,5
nm0626259,nm0825952,3
nm0628756,nm0874684,2
nm0630197,nm0670946,2
nm0630821,nm0778220,3
nm0631102,nm0686801,2
nm0631102,nm0701568,2
nm0631877,nm0904303,3
nm0631891,nm0705577,2
nm0633052,nm0714287,2
nm0634159,nm0681566,2
nm0634159,nm0686263,2
nm0634159,nm0723623,2
nm0634159,nm0734000,3
nm0634159,nm0785664,2
nm0634159,nm0856187,2
nm0634159,nm0865575,2
nm0638751,nm0724501,2
nm0645011,nm0847264,8
nm0645011,nm0875465,2
nm0646037,nm0786614,2
nm0649041,nm0938551,2
nm0650260,nm0724072,2
nm0652679,nm0763803,3
nm0652689,nm1011131,2
nm0653324,nm0819825,2
nm0654025,nm0885446,2
nm0654843,nm0654845,5
nm0654843,nm0657004,4
nm0654843,nm0713999,2
nm0654843,nm0748343,2
nm0654843,nm0768574,4
nm0655400,nm0833425,3
nm0655586,nm0718013,2
nm0656458,nm0664850,2
nm0658051,nm0716302,2
nm0658425,nm0768334,2
nm0660233,nm0705880,2
nm0660311,nm0947238,3
nm0661118,nm0885474,3
nm0662116,nm0696866,2
nm0664218,nm0758741,3
nm0664850,nm0697480,2
nm0664850,nm0711750,3
nm0664850,nm0717086,3
nm0664850,nm0753262,3
nm0664850,nm0819825,8
nm0664850,nm0825234,4
nm0664850,nm0835586,5
nm0664850,nm0845486,2
nm0667260,nm0722836,2
nm0667611,nm0869451,2
nm0670481,nm0950707,2
nm0670964,nm0740067,2
nm0670964,nm0821277,2
nm0671559,nm0763852,2
nm0671831,nm0938975,2
nm0673383,nm0768574,2
nm0674358,nm0879712,2
nm0674463,nm0957372,2
nm0674742,nm0681566,2
nm0674742,nm0749363,2
nm0676825,nm0819825,2
nm0676951,nm0928295,2
nm0679973,nm0694918,2
nm0679973,nm0708967,2
nm0679973,nm0917076,2
nm0681195,nm0761100,2
nm0681195,nm0880949,3
nm0681566,nm0814799,2
nm0681566,nm0865575,3
nm0682448,nm0852710,2
nm0682655,nm0857776,2
nm0684143,nm0874868,3
nm0685559,nm0711501,2
nm0687446,nm0699482,2
nm0688497,nm0785664,3
nm0690761,nm0694843,2
nm0690761,nm0865515,2
nm0694843,nm0855225,2
nm0695170,nm0710211,2
nm0695199,nm0716839,2
nm0696866,nm0894677,2
nm0699510,nm0800302,2
nm0700869,nm0756378,2
nm0700869,nm0787462,2
nm0700869,nm0802374,2
nm0701633,nm0701660,2
nm0701633,nm0701780,2
nm0701660,nm0844141,2
nm0703699,nm0874006,2
nm0704719,nm0760701,2
nm0705734,nm0763803,2
nm0709176,nm0799108,2
nm0710195,nm0727711,4
nm0710687,nm0840782,3
nm0712022,nm0826829,2
nm0712731,nm0943978,2
nm0714805,nm0897715,3
nm0715381,nm0761033,2
nm0715857,nm0820577,2
nm0715857,nm0828583,2
nm0717086,nm0742351,2
nm0717086,nm0819825,5
nm0717946,nm0800697,3
nm0721073,nm0885474,2
nm0721158,nm0763852,2
nm0721166,nm0735911,2
nm0722023,nm0799108,2
nm0722029,nm0729473,2
nm0725274,nm0730931,2
nm0726546,nm0761100,2
nm0727369,nm0765588,5
nm0730425,nm0890118,3
nm0730931,nm0858412,3
nm0730931,nm0917076,2
nm0733343,nm0735785,2
nm0733343,nm0757663,2
nm0733343,nm0812929,4
nm0736740,nm0772293,3
nm0742351,nm0835586,2
nm0750968,nm0784857,3
nm0752246,nm0799108,3
nm0753262,nm0835586,3
nm0754955,nm0837420,2
nm0755364,nm0953400,2
nm0756292,nm0847396,2
nm0756378,nm0802374,2
nm0758066,nm0892891,3
nm0759685,nm0830371,2
nm0759685,nm0904303,2
nm0759685,nm0957372,5
nm0759757,nm0761100,2
nm0761033,nm0939961,2
nm0761100,nm0880949,4
nm0761100,nm0885446,2
nm0761100,nm0939961,3
nm0763803,nm0799108,2
nm0764077,nm0957915,3
nm0766225,nm0869601,3
nm0766491,nm0848793,2
nm0784884,nm0816296,3
nm0784884,nm0956384,2
nm0785664,nm0865575,2
nm0785664,nm0946179,3
nm0790925,nm0803298,3
nm0793384,nm0836789,2
nm0793384,nm0874684,3
nm0793766,nm0847264,2
nm0794425,nm0847264,4
nm0794425,nm0945470,2
nm0796222,nm0803732,2
nm0798328,nm0943978,2
nm0800697,nm0938754,2
nm0809544,nm0813224,2
nm0814234,nm0848533,2
nm0816296,nm0904303,3
nm0816296,nm0957372,2
nm0819825,nm0824787,3
nm0819825,nm0825234,4
nm0819825,nm0835586,2
nm0821082,nm0920041,2
nm0822337,nm0863146,3
nm0825234,nm0835586,4
nm0825234,nm0845637,4
nm0825983,nm0830275,3
nm0825983,nm0847794,2
nm0830371,nm0904303,2
nm0833283,nm0845487,2
nm0834754,nm0926183,2
nm0835603,nm0845637,2
nm0837420,nm0847264,2
nm0837420,nm0848993,2
nm0837420,nm0875465,2
nm0837420,nm0880857,4
nm0837420,nm0913912,4
nm0837420,nm0945601,2
nm0837430,nm0847264,2
nm0837534,nm0847264,4
nm0837534,nm0848993,2
nm0838686,nm0897604,2
nm0843213,nm0880956,2
nm0843936,nm0874868,3
nm0844765,nm0874006,2
nm0845867,nm0947238,3
nm0847264,nm0847491,2
nm0847264,nm0848533,6
nm0847264,nm0848993,8
nm0847264,nm0849429,2
nm0847264,nm0875465,11
nm0847264,nm0880857,2
nm0847264,nm0913796,2
nm0847264,nm0945470,9
nm0847264,nm0948939,2
nm0847361,nm0945734,2
nm0848533,nm0875465,9
nm0848533,nm0879743,2
nm0848533,nm0880857,4
nm0848903,nm0939038,2
nm0849433,nm0879957,3
nm0850096,nm0902702,2
nm0850096,nm0930603,2
nm0850236,nm0869451,6
nm0857177,nm0913993,2
nm0858412,nm0917076,3
nm0858412,nm0938754,2
nm0859939,nm0900950,2
nm0862479,nm0862872,2
nm0862479,nm0910869,3
nm0862677,nm0864081,2
nm0862875,nm0911093,2
nm0862886,nm0911093,5
nm0862904,nm0869451,2
nm0862904,nm0895715,2
nm0863146,nm0952294,2
nm0864081,nm0938231,2
nm0865515,nm0897715,2
nm0865575,nm0895715,6
nm0869053,nm0873167,2
nm0875416,nm0939038,2
nm0875465,nm0880857,6
nm0875465,nm0913796,2
nm0875465,nm0945470,2
nm0880857,nm0913911,2
nm0882994,nm0897721,2
nm0884691,nm0903750,2
nm0894677,nm0939961,2
nm0907247,nm0938044,2
nm0910737,nm0921459,2
nm0945085,nm0951084,2
nm0945470,nm0945601,2
nm0945805,nm0955495,2
