Source,Target,Weight
nm0081361,nm0316995,2
nm0081976,nm0082228,2
nm0081976,nm0299720,2
nm0081976,nm0351405,3
nm0081976,nm0457334,2
nm0081976,nm0538672,2
nm0082011,nm0904303,2
nm0082101,nm0266032,2
nm0082228,nm0223444,2
nm0082228,nm0354514,2
nm0082228,nm0434097,3
nm0082228,nm0617242,3
nm0082228,nm0701633,6
nm0082248,nm0154804,2
nm0082248,nm0531257,4
nm0082248,nm0578170,2
nm0082248,nm0623443,2
nm0082248,nm0705039,3
nm0082270,nm0272360,2
nm0082419,nm0132135,4
nm0082419,nm0157067,3
nm0082419,nm0188311,2
nm0082419,nm0326524,2
nm0082419,nm0728960,6
nm0082600,nm0147785,2
nm0082600,nm0197168,4
nm0082600,nm0356317,2
nm0082600,nm0405879,5
nm0082600,nm0675574,2
nm0082600,nm0935014,2
nm0082600,nm0959845,2
nm0083514,nm0217869,3
nm0083514,nm0295992,2
nm0083514,nm0396998,3
nm0083514,nm0405977,3
nm0083514,nm0726153,2
nm0083514,nm0774467,2
nm0083514,nm0776711,2
nm0084219,nm0118000,2
nm0084219,nm0288003,2
nm0084219,nm0409869,2
nm0084435,nm0149831,2
nm0084435,nm0154142,2
nm0084435,nm0154164,2
nm0084435,nm0474907,6
nm0085021,nm0252472,3
nm0085021,nm0803686,2
nm0085038,nm0252475,2
nm0085038,nm0344958,2
nm0085038,nm0392191,5
nm0085038,nm0405633,2
nm0085038,nm0433512,6
nm0085038,nm0530571,2
nm0085038,nm0691555,7
nm0085427,nm0531759,2
nm0085782,nm0129894,2
nm0085782,nm0287988,2
nm0085782,nm0535006,3
nm0085782,nm0543115,2
nm0085782,nm0614278,2
nm0085782,nm0828668,2
nm0086116,nm0108400,2
nm0086627,nm0852710,2
nm0086706,nm0254381,13
nm0086706,nm0371025,2
nm0086706,nm0485226,8
nm0086994,nm0291289,2
nm0087018,nm0889024,2
nm0087240,nm0162101,2
nm0087240,nm0181530,2
nm0087240,nm0194988,2
nm0087316,nm0410756,2
nm0087339,nm0143030,2
nm0087339,nm0562841,2
nm0087339,nm0612999,3
nm0087339,nm0663419,3
nm0087339,nm0760701,3
nm0087339,nm0862677,2
nm0087419,nm0326524,2
nm0088396,nm0300064,3
nm0088396,nm0431212,2
nm0088396,nm0637660,2
nm0088396,nm0673749,2
nm0088480,nm0451450,2
nm0088484,nm0158166,2
nm0089002,nm0781590,2
nm0089002,nm0927104,2
nm0089314,nm0113873,2
nm0089314,nm0596056,3
nm0089314,nm0713270,2
nm0089314,nm0929925,7
nm0089524,nm0122470,3
nm0089524,nm0176971,2
nm0089524,nm0185568,2
nm0089524,nm0369058,2
nm0089524,nm0460906,2
nm0089524,nm0597995,2
nm0089524,nm0638560,2
nm0089524,nm0768514,2
nm0089524,nm0912478,2
nm0090008,nm0444740,2
nm0090109,nm0168457,2
nm0090434,nm0795500,2
nm0090949,nm0098761,2
nm0091042,nm0111082,2
nm0091878,nm0161548,2
nm0091878,nm0415991,2
nm0091878,nm0473041,2
nm0091878,nm0955541,2
nm0091918,nm0245931,2
nm0092051,nm0595361,3
nm0092051,nm0845486,4
nm0092128,nm0405977,2
nm0092900,nm0392442,2
nm0092900,nm0576120,2
nm0093921,nm0662116,2
nm0094022,nm0164967,2
nm0094083,nm0238682,2
nm0094083,nm0673406,2
nm0095311,nm0253345,2
nm0095311,nm0738553,2
nm0095524,nm0731783,2
nm0096835,nm0580959,2
nm0097449,nm0217869,2
nm0097449,nm0630821,2
nm0097449,nm0858412,2
nm0097449,nm0921659,3
nm0097449,nm0927436,2
nm0097891,nm0149831,2
nm0098376,nm0171873,2
nm0098376,nm0392442,2
nm0098424,nm0122470,2
nm0098424,nm0525601,2
nm0098424,nm0643048,2
nm0098761,nm0252421,2
nm0098761,nm0595361,2
nm0098761,nm0691555,5
nm0099786,nm0726546,2
nm0100186,nm0544786,2
nm0101350,nm0118000,2
nm0101350,nm0682074,2
nm0101708,nm0204189,5
nm0101708,nm0454559,2
nm0101708,nm0694205,5
nm0101954,nm0510134,2
nm0101954,nm0657874,2
nm0101954,nm0681635,4
nm0101955,nm0112203,12
nm0101955,nm0167395,36
nm0101955,nm0182538,2
nm0101955,nm0241523,3
nm0101955,nm0255199,8
nm0101955,nm0267912,2
nm0101955,nm0307326,2
nm0101955,nm0313358,6
nm0101955,nm0322299,3
nm0101955,nm0370797,27
nm0101955,nm0371025,21
nm0101955,nm0430460,3
nm0101955,nm0454508,5
nm0101955,nm0463264,2
nm0101955,nm0736956,6
nm0101955,nm0939591,2
nm0102402,nm0823633,2
nm0102787,nm0215260,2
nm0102787,nm0218131,2
nm0102880,nm0290767,2
nm0102880,nm0562770,2
nm0102881,nm0398139,2
nm0102881,nm0569747,2
nm0103048,nm0113902,2
nm0103048,nm0254381,2
nm0103048,nm0255199,2
nm0103048,nm0427157,2
nm0103192,nm0322603,2
nm0103224,nm0291593,2
nm0103619,nm0371025,2
nm0103619,nm0427659,2
nm0103619,nm0824496,4
nm0103722,nm0751245,2
nm0103722,nm0875861,2
nm0103815,nm0798219,2
nm0104507,nm0185568,2
nm0104507,nm0269709,2
nm0104507,nm0599787,2
nm0104948,nm0226189,2
nm0105274,nm0281686,2
nm0105462,nm0837959,2
nm0105482,nm0202405,2
nm0105482,nm0272794,2
nm0105482,nm0622069,2
nm0105482,nm0706926,2
nm0105482,nm0716577,3
nm0105482,nm0800302,2
nm0105970,nm0297054,2
nm0105970,nm0776458,2
nm0105970,nm0820865,3
nm0105970,nm0908963,2
nm0106055,nm0406657,2
nm0106055,nm0735873,2
nm0106055,nm0812929,2
nm0106055,nm0812937,2
nm0106387,nm0132135,2
nm0106387,nm0138601,2
nm0106387,nm0148974,2
nm0106387,nm0162242,2
nm0106387,nm0315984,3
nm0106387,nm0335961,2
nm0106387,nm0484385,2
nm0106387,nm0526928,2
nm0106387,nm0632426,4
nm0106387,nm0666304,2
nm0106387,nm0762785,2
nm0106387,nm0769380,2
nm0106387,nm0800302,2
nm0106387,nm0872164,3
nm0106387,nm0889024,2
nm0106423,nm0178730,2
nm0106721,nm0610253,2
nm0106785,nm0448790,2
nm0106785,nm0912478,2
nm0107051,nm0137290,2
nm0107051,nm0530701,2
nm0107051,nm0616211,2
nm0107051,nm0717079,2
nm0107051,nm0796827,3
nm0107051,nm0836687,6
nm0107151,nm0268190,2
nm0107151,nm0522926,3
nm0107151,nm0572142,3
nm0107575,nm0187981,2
nm0107575,nm0215260,2
nm0107575,nm0253141,2
nm0107575,nm0356568,2
nm0107575,nm0420765,2
nm0107575,nm0439850,2
nm0107575,nm0452128,2
nm0107575,nm0510134,3
nm0107575,nm0516876,2
nm0107575,nm0570451,3
nm0107575,nm0593372,2
nm0107575,nm0657874,2
nm0107575,nm0935415,2
nm0107599,nm0557339,2
nm0107631,nm0909398,2
nm0107795,nm0858164,2
nm0108040,nm0197108,3
nm0108040,nm0279072,3
nm0108040,nm0694918,4
nm0108040,nm0748913,2
nm0108406,nm0168215,2
nm0108653,nm0316995,2
nm0108653,nm0355642,2
nm0108653,nm0421041,2
nm0108653,nm0823633,5
nm0108653,nm0878927,7
nm0108653,nm0907404,2
nm0110494,nm0431212,2
nm0110494,nm0673749,2
nm0110917,nm0166265,2
nm0110917,nm0262775,2
nm0110917,nm0392529,4
nm0110917,nm0552955,4
nm0110962,nm0432747,2
nm0111297,nm0448836,3
nm0111297,nm0852710,2
nm0111311,nm0553149,2
nm0111612,nm0289795,2
nm0111612,nm0510134,2
nm0111612,nm0610253,2
nm0111612,nm0612743,2
nm0111612,nm0657874,2
nm0111612,nm0749476,2
nm0111612,nm0867538,2
nm0112122,nm0420370,2
nm0112122,nm0588329,2
nm0112203,nm0167395,12
nm0112203,nm0934290,2
nm0112395,nm0523225,2
nm0112395,nm0871432,3
nm0113184,nm0602803,2
nm0113769,nm0280178,2
nm0113873,nm0452128,3
nm0113873,nm0570451,4
nm0113902,nm0131713,2
nm0113902,nm0144185,2
nm0113902,nm0154184,2
nm0113902,nm0164521,3
nm0113902,nm0167760,2
nm0113902,nm0168559,2
nm0113902,nm0168939,2
nm0113902,nm0179591,2
nm0113902,nm0193318,4
nm0113902,nm0255199,5
nm0113902,nm0262720,4
nm0113902,nm0267912,4
nm0113902,nm0296574,2
nm0113902,nm0335510,2
nm0113902,nm0352475,2
nm0113902,nm0369058,48
nm0113902,nm0372271,5
nm0113902,nm0384610,15
nm0113902,nm0408937,4
nm0113902,nm0408984,2
nm0113902,nm0427157,4
nm0113902,nm0447930,4
nm0113902,nm0454559,4
nm0113902,nm0460906,29
nm0113902,nm0531810,3
nm0113902,nm0581611,3
nm0113902,nm0601117,6
nm0113902,nm0603096,2
nm0113902,nm0614303,2
nm0113902,nm0662219,4
nm0113902,nm0676310,2
nm0113902,nm0698804,4
nm0113902,nm0712660,2
nm0113902,nm0715577,11
nm0113902,nm0725173,3
nm0113902,nm0728811,7
nm0113902,nm0731340,4
nm0113902,nm0768514,2
nm0113902,nm0832011,2
nm0113902,nm0855579,6
nm0113902,nm0940553,2
nm0114004,nm0501886,2
nm0114692,nm0531810,2
nm0114692,nm0823633,5
nm0114805,nm0137999,2
nm0114805,nm0188673,2
nm0114805,nm0193232,2
nm0114805,nm0222596,2
nm0114805,nm0292433,2
nm0114805,nm0452128,3
nm0114805,nm0533692,3
nm0114805,nm0657874,2
nm0114805,nm0822058,3
nm0114805,nm0910400,2
nm0114878,nm0138768,7
nm0114878,nm0300809,2
nm0115452,nm0131713,2
nm0115452,nm0184578,2
nm0115452,nm0659427,2
nm0115452,nm0919321,2
nm0115558,nm0199787,2
nm0115558,nm0388615,5
nm0115558,nm0402842,2
nm0116515,nm0132135,2
nm0116515,nm0311165,2
nm0116515,nm0816530,2
nm0116791,nm0778270,2
nm0117115,nm0878927,2
nm0117269,nm0185568,2
nm0117269,nm0242735,2
nm0118000,nm0430460,2
nm0118000,nm0534317,3
nm0118000,nm0662700,2
nm0118000,nm0662972,2
nm0118000,nm0664273,2
nm0118014,nm0404211,2
nm0118014,nm0447656,3
nm0118014,nm0550552,2
nm0118210,nm0229833,2
nm0118480,nm0717086,2
nm0118769,nm0193793,2
nm0119411,nm0194986,3
nm0119411,nm0312975,3
nm0121112,nm0901873,2
nm0122261,nm0294094,2
nm0122261,nm0311531,2
nm0122261,nm0362823,2
nm0122261,nm0370547,3
nm0122261,nm0700791,2
nm0122261,nm0713231,2
nm0122470,nm0141330,4
nm0122470,nm0166477,2
nm0122470,nm0215000,2
nm0122470,nm0223014,2
nm0122470,nm0336418,2
nm0122470,nm0371025,3
nm0122470,nm0382165,3
nm0122470,nm0388232,3
nm0122470,nm0412443,3
nm0122470,nm0418490,2
nm0122470,nm0515292,3
nm0122470,nm0537146,2
nm0122470,nm0556813,5
nm0122470,nm0615977,2
nm0122470,nm0634226,3
nm0122470,nm0684793,4
nm0122470,nm0723935,2
nm0122470,nm0780764,2
nm0122470,nm0823633,24
nm0122470,nm0871419,2
nm0122470,nm0940617,3
nm0122590,nm0878927,2
nm0123790,nm0401319,2
nm0124139,nm0288003,2
nm0124139,nm0444740,2
nm0124236,nm0378555,2
nm0124236,nm0912478,2
nm0124287,nm0167760,2
nm0124387,nm0554819,2
nm0124387,nm0812929,3
nm0124543,nm0198811,2
nm0124560,nm0444740,3
nm0124560,nm0454559,2
nm0124977,nm0392442,2
nm0125228,nm0136864,2
nm0125325,nm0215260,2
nm0125325,nm0288003,2
nm0125325,nm0604656,2
nm0125775,nm0831889,2
nm0126365,nm0146905,2
nm0126365,nm0847939,2
nm0126960,nm0671559,2
nm0127677,nm0322299,3
nm0127677,nm0635798,2
nm0127677,nm0653892,2
nm0127677,nm0867538,2
nm0129894,nm0259152,2
nm0129894,nm0700803,2
nm0130382,nm0896060,2
nm0130407,nm0510134,2
nm0130482,nm0231529,2
nm0130740,nm0382957,2
nm0130740,nm0519274,2
nm0130740,nm0550552,2
nm0130740,nm0930776,2
nm0130797,nm0589494,2
nm0130813,nm0847939,2
nm0130922,nm0394541,2
nm0130922,nm0555941,2
nm0130955,nm0205784,2
nm0130955,nm0394541,3
nm0130955,nm0410756,2
nm0130955,nm0654845,2
nm0130955,nm0671559,2
nm0130955,nm0729157,2
nm0130955,nm0896060,2
nm0130982,nm0209963,3
nm0130982,nm0867891,2
nm0131209,nm0143030,2
nm0131209,nm0273510,2
nm0131713,nm0145265,2
nm0131713,nm0177879,2
nm0131713,nm0204824,2
nm0131713,nm0215000,2
nm0131713,nm0223014,4
nm0131713,nm0407810,2
nm0131713,nm0460906,6
nm0131713,nm0599787,2
nm0131713,nm0875861,5
nm0131713,nm0926072,4
nm0131713,nm0932629,3
nm0132135,nm0154804,3
nm0132135,nm0157067,8
nm0132135,nm0176328,2
nm0132135,nm0188311,2
nm0132135,nm0578170,3
nm0132135,nm0623443,2
nm0132135,nm0632426,3
nm0132135,nm0728960,2
nm0132135,nm0846589,3
nm0132135,nm0865575,4
nm0132135,nm0869224,2
nm0132135,nm0869451,4
nm0132135,nm0895766,3
nm0132770,nm0183628,2
nm0132770,nm0823633,4
nm0132930,nm0943978,2
nm0132955,nm0556813,2
nm0133140,nm0148061,2
nm0133140,nm0938231,2
nm0133235,nm0728158,2
nm0133286,nm0376228,2
nm0133668,nm0347566,2
nm0133668,nm0394541,5
nm0134594,nm0304844,2
nm0134594,nm0812929,2
nm0134662,nm0614278,2
nm0134831,nm0151420,5
nm0134831,nm0179131,3
nm0134831,nm0242512,2
nm0134831,nm0371025,5
nm0134831,nm0495285,3
nm0134831,nm0523097,2
nm0134831,nm0610268,3
nm0134831,nm0625190,2
nm0134831,nm0662219,2
nm0134831,nm0674741,2
nm0134831,nm0751402,2
nm0134831,nm0924307,3
nm0134831,nm0926103,2
nm0134831,nm0932912,4
nm0136579,nm0408626,5
nm0136579,nm0815489,2
nm0136864,nm0549385,2
nm0136994,nm0534045,2
nm0137023,nm0168215,2
nm0137023,nm0921879,2
nm0137290,nm0405977,4
nm0137290,nm0502361,3
nm0137290,nm0686915,2
nm0137290,nm0725256,2
nm0137353,nm0694302,2
nm0137687,nm0260937,2
nm0137999,nm0219396,2
nm0137999,nm0522481,2
nm0137999,nm0604656,2
nm0138133,nm0252299,2
nm0138194,nm0507221,3
nm0138194,nm0537146,2
nm0138194,nm0715192,2
nm0138194,nm0780764,2
nm0138194,nm0798855,2
nm0138194,nm0823633,3
nm0138428,nm0519337,2
nm0138428,nm0856103,3
nm0138479,nm0653892,2
nm0138768,nm0300809,2
nm0138791,nm0198480,4
nm0138791,nm0275896,2
nm0139213,nm0139214,3
nm0139213,nm0157067,2
nm0139213,nm0711031,2
nm0139213,nm0738856,2
nm0139214,nm0154804,2
nm0139214,nm0303077,2
nm0139214,nm0759395,2
nm0139292,nm0943978,2
nm0139356,nm0576055,3
nm0139356,nm0662252,2
nm0139356,nm0932912,2
nm0139976,nm0422812,2
nm0140459,nm0350861,2
nm0140459,nm0527193,2
nm0140504,nm0222596,7
nm0140504,nm0285264,4
nm0140504,nm0570451,2
nm0140504,nm0601129,2
nm0140504,nm0606431,3
nm0140504,nm0682074,2
nm0140504,nm0719121,5
nm0140504,nm0855969,4
nm0140865,nm0254381,3
nm0141330,nm0163417,6
nm0141330,nm0189051,2
nm0141330,nm0311274,2
nm0141330,nm0322334,2
nm0141330,nm0382165,2
nm0141330,nm0398250,2
nm0141330,nm0418490,2
nm0141330,nm0581611,3
nm0141361,nm0703843,2
nm0141479,nm0284538,2
nm0141479,nm0603646,2
nm0141479,nm0866010,2
nm0142215,nm0861000,6
nm0142215,nm0940617,2
nm0142776,nm0260771,2
nm0142776,nm0739190,2
nm0142975,nm0146857,2
nm0142975,nm0223684,2
nm0143030,nm0167962,2
nm0143818,nm0313447,2
nm0144185,nm0639495,2
nm0144185,nm0662219,2
nm0144185,nm0820607,2
nm0144185,nm0824496,2
nm0144185,nm0929116,2
nm0144185,nm0931572,2
nm0144857,nm0408626,2
nm0144889,nm0300064,2
nm0145265,nm0514344,2
nm0145265,nm0867538,2
nm0145443,nm0554959,2
nm0146185,nm0259816,4
nm0146185,nm0336633,4
nm0146185,nm0656745,2
nm0146185,nm0906940,5
nm0146857,nm0223684,2
nm0146905,nm0358076,2
nm0146905,nm0449694,2
nm0146905,nm0517058,2
nm0146905,nm0566948,2
nm0146905,nm0832011,2
nm0147248,nm0354313,2
nm0147436,nm0432465,2
nm0147436,nm0529876,2
nm0147436,nm0815495,2
nm0147436,nm0898085,2
nm0147692,nm0480156,2
nm0147692,nm0907404,2
nm0147763,nm0415756,2
nm0147785,nm0377613,3
nm0147785,nm0384818,2
nm0147785,nm0415756,2
nm0147785,nm0433512,3
nm0147940,nm0784857,3
nm0148061,nm0938231,2
nm0148144,nm0517058,2
nm0148294,nm0148974,2
nm0148294,nm0154804,2
nm0148294,nm0233946,2
nm0148294,nm0315984,3
nm0148294,nm0518352,2
nm0148294,nm0832375,2
nm0148616,nm0233946,2
nm0148974,nm0154804,3
nm0148974,nm0181293,3
nm0148974,nm0266031,2
nm0148974,nm0272794,4
nm0148974,nm0290039,2
nm0148974,nm0315985,2
nm0148974,nm0345348,2
nm0148974,nm0647206,2
nm0148974,nm0738856,2
nm0148974,nm0814773,3
nm0148974,nm0832375,4
nm0148974,nm0865493,2
nm0148974,nm0884134,2
nm0148974,nm0895766,2
nm0149085,nm0194988,3
nm0149085,nm0233946,2
nm0149085,nm0315985,2
nm0149085,nm0525249,2
nm0149085,nm0623443,3
nm0149085,nm0631307,2
nm0149085,nm0683647,2
nm0149085,nm0756792,2
nm0149831,nm0154142,3
nm0150115,nm0213581,2
nm0150115,nm0272794,4
nm0151334,nm0288830,2
nm0151334,nm0445518,2
nm0151334,nm0923481,5
nm0151370,nm0725122,2
nm0151420,nm0179131,3
nm0151420,nm0398300,2
nm0151420,nm0507752,2
nm0151420,nm0515292,2
nm0151420,nm0589494,2
nm0151420,nm0820607,2
nm0151420,nm0865178,2
nm0151606,nm0615014,2
nm0152361,nm0724732,2
nm0152361,nm0799237,2
nm0152936,nm0699084,2
nm0153457,nm0264692,2
nm0153457,nm0272794,2
nm0153457,nm0294382,3
nm0153457,nm0706926,4
nm0153556,nm0259638,2
nm0153556,nm0439850,2
nm0153679,nm0179131,2
nm0153679,nm0485226,2
nm0153679,nm0909040,2
nm0154110,nm0474907,2
nm0154142,nm0354796,2
nm0154142,nm0474907,2
nm0154184,nm0460906,2
nm0154352,nm0579663,3
nm0154476,nm0922615,2
nm0154804,nm0244602,2
nm0154804,nm0275213,2
nm0154804,nm0315984,2
nm0154804,nm0335961,4
nm0154804,nm0535979,2
nm0154804,nm0623443,2
nm0154804,nm0632426,10
nm0154804,nm0784857,2
nm0154804,nm0798570,2
nm0154804,nm0884134,2
nm0155266,nm0537285,2
nm0155479,nm0376450,2
nm0156173,nm0161366,2
nm0156173,nm0212761,2
nm0156173,nm0479017,3
nm0156173,nm0495285,2
nm0156173,nm0674741,3
nm0156173,nm0820607,3
nm0156173,nm0823633,4
nm0156367,nm0804704,2
nm0156928,nm0297869,2
nm0156928,nm0620154,2
nm0156928,nm0620168,2
nm0156928,nm0793766,3
nm0156928,nm0875370,2
nm0157067,nm0176061,2
nm0157067,nm0264762,4
nm0157067,nm0728960,4
nm0157067,nm0814773,2
nm0157067,nm0865575,3
nm0157067,nm0895766,3
nm0158166,nm0340822,2
nm0158166,nm0443508,2
nm0158166,nm0475721,2
nm0158166,nm0580959,2
nm0159330,nm0474907,2
nm0159382,nm0906863,2
nm0160217,nm0278847,2
nm0160991,nm0222742,2
nm0160991,nm0783983,2
nm0160991,nm0899628,2
nm0161366,nm0651627,2
nm0161366,nm0674741,2
nm0161366,nm0907404,2
nm0161366,nm0933315,2
nm0161414,nm0923774,2
nm0161414,nm0941298,2
nm0161548,nm0415991,2
nm0161672,nm0848910,17
nm0161758,nm0647206,2
nm0161862,nm0185883,2
nm0161862,nm0604605,2
nm0161862,nm0940579,2
nm0162055,nm0193793,4
nm0162101,nm0181530,2
nm0162101,nm0194988,2
nm0162101,nm0261565,2
nm0162101,nm0319948,2
nm0162179,nm0264770,3
nm0162242,nm0315984,2
nm0162322,nm0329746,2
nm0162322,nm0865493,2
nm0163417,nm0168565,2
nm0163417,nm0171016,3
nm0163417,nm0179131,2
nm0163417,nm0199058,3
nm0163417,nm0221488,2
nm0163417,nm0366133,2
nm0163417,nm0408984,2
nm0163417,nm0425903,2
nm0163417,nm0479008,2
nm0163417,nm0485226,4
nm0163417,nm0540575,4
nm0163417,nm0556813,2
nm0163417,nm0651627,4
nm0163417,nm0674741,2
nm0163417,nm0725587,2
nm0163417,nm0795888,3
nm0163588,nm0706926,2
nm0163816,nm0557339,2
nm0163816,nm0604605,2
nm0163816,nm0606998,2
nm0163816,nm0779923,2
nm0163846,nm0823633,2
nm0164003,nm0219666,2
nm0164003,nm0362742,2
nm0164003,nm0427659,4
nm0164521,nm0175413,2
nm0164521,nm0369058,2
nm0164521,nm0824496,2
nm0164967,nm0186045,2
nm0164967,nm0769974,2
nm0165061,nm0350324,3
nm0165061,nm0665291,2
nm0165061,nm0835738,2
nm0165564,nm0396136,2
nm0166265,nm0329828,3
nm0166265,nm0355653,7
nm0166477,nm0193318,2
nm0166477,nm0832065,2
nm0166477,nm0852365,2
nm0166477,nm0930103,2
nm0166582,nm0526950,2
nm0166972,nm0172903,2
nm0166974,nm0219666,5
nm0166974,nm0397397,5
nm0166974,nm0912478,2
nm0167032,nm0645941,2
nm0167070,nm0273404,2
nm0167395,nm0168939,2
nm0167395,nm0182538,2
nm0167395,nm0193411,3
nm0167395,nm0241523,3
nm0167395,nm0268353,2
nm0167395,nm0313358,7
nm0167395,nm0370797,6
nm0167395,nm0384610,2
nm0167395,nm0430460,3
nm0167395,nm0447930,2
nm0167395,nm0454508,5
nm0167395,nm0601117,4
nm0167395,nm0671985,2
nm0167395,nm0736956,6
nm0167395,nm0930711,4
nm0167395,nm0934290,12
nm0167760,nm0369058,2
nm0167760,nm0878927,2
nm0168035,nm0336335,2
nm0168215,nm0557339,2
nm0168215,nm0853576,2
nm0168482,nm0764077,3
nm0168482,nm0957915,4
nm0168559,nm0168565,3
nm0168559,nm0267916,2
nm0168559,nm0460906,2
nm0168565,nm0221488,2
nm0168565,nm0241825,2
nm0168565,nm0318829,2
nm0168565,nm0341503,2
nm0168565,nm0388232,2
nm0168565,nm0556813,2
nm0168565,nm0598784,2
nm0168565,nm0795599,8
nm0168565,nm0861438,2
nm0168565,nm0907404,2
nm0168595,nm0322299,2
nm0168595,nm0572142,2
nm0168595,nm0601698,2
nm0168939,nm0369058,2
nm0168939,nm0537146,2
nm0168939,nm0823633,3
nm0168939,nm0934290,2
nm0169067,nm0771585,2
nm0169742,nm0573740,2
nm0169742,nm0852365,2
nm0169742,nm0878927,2
nm0170552,nm0665902,2
nm0170552,nm0799237,4
nm0170552,nm0856103,3
nm0171016,nm0179131,3
nm0171016,nm0366133,3
nm0171016,nm0540575,2
nm0171500,nm0538472,2
nm0171873,nm0314700,2
nm0171873,nm0587534,3
nm0171873,nm0709856,3
nm0171873,nm0907885,2
nm0171874,nm0268190,2
nm0172615,nm0452939,2
nm0172903,nm0449694,2
nm0172903,nm0868456,3
nm0173160,nm0255199,2
nm0174101,nm0598784,2
nm0174101,nm0613806,2
nm0174101,nm0824496,2
nm0174682,nm0250679,2
nm0174682,nm0524859,3
nm0174720,nm0594291,2
nm0175369,nm0392442,2
nm0175369,nm0397397,2
nm0175369,nm0439850,2
nm0175369,nm0822034,2
nm0175369,nm0867144,2
nm0175369,nm0906940,2
nm0175413,nm0401792,2
nm0175413,nm0533101,2
nm0175413,nm0568316,2
nm0175413,nm0824496,4
nm0175413,nm0920438,3
nm0175427,nm0680587,2
nm0175427,nm0931054,3
nm0175528,nm0219396,2
nm0176302,nm0302480,2
nm0176851,nm0178114,2
nm0176851,nm0259816,2
nm0176851,nm0456789,2
nm0176851,nm0780684,2
nm0176971,nm0218131,5
nm0176971,nm0572142,2
nm0177546,nm0752878,2
nm0177599,nm0319257,2
nm0177815,nm0266031,2
nm0177815,nm0615604,2
nm0177815,nm0869451,2
nm0178049,nm0427659,2
nm0178114,nm0401434,2
nm0178114,nm0472603,2
nm0178114,nm0780684,3
nm0178313,nm0187876,4
nm0178313,nm0567434,2
nm0178325,nm0739182,2
nm0178325,nm0791902,2
nm0178325,nm0835738,4
nm0178325,nm0872454,3
nm0178325,nm0919700,2
nm0178666,nm0367518,2
nm0179131,nm0366133,3
nm0179131,nm0852365,2
nm0179131,nm0855953,2
nm0179516,nm0273508,2
nm0179516,nm0527772,2
nm0179516,nm0898085,2
nm0179591,nm0460906,2
nm0179591,nm0894734,2
nm0179690,nm0647378,2
nm0179819,nm0875861,2
nm0180987,nm0239041,2
nm0180987,nm0329832,2
nm0180987,nm0355653,2
nm0181003,nm0369058,2
nm0181003,nm0454878,15
nm0181003,nm0515292,15
nm0181003,nm0601117,4
nm0181003,nm0855579,40
nm0181293,nm0526928,2
nm0181293,nm0632426,2
nm0181293,nm0869197,2
nm0181293,nm0884134,2
nm0181530,nm0876164,2
nm0182183,nm0651798,3
nm0182292,nm0195208,2
nm0182292,nm0895766,2
nm0182538,nm0736956,2
nm0182579,nm0335510,2
nm0182579,nm0461549,2
nm0182579,nm0656745,2
nm0182709,nm0196031,2
nm0182709,nm0722804,2
nm0183628,nm0823633,2
nm0183821,nm0298287,2
nm0183857,nm0481840,2
nm0183857,nm0599787,2
nm0184578,nm0852710,2
nm0184704,nm0517425,2
nm0184704,nm0571186,2
nm0184704,nm0824496,2
nm0185568,nm0292433,3
nm0185568,nm0352475,4
nm0185568,nm0408984,5
nm0185568,nm0427157,3
nm0185568,nm0439850,2
nm0185568,nm0444740,2
nm0185568,nm0452133,2
nm0185568,nm0454559,11
nm0185568,nm0533692,3
nm0185568,nm0562771,2
nm0185568,nm0562858,2
nm0185568,nm0581611,3
nm0185568,nm0585481,4
nm0185568,nm0634313,2
nm0185568,nm0639495,4
nm0185568,nm0820607,36
nm0185568,nm0833363,3
nm0185568,nm0919321,2
nm0185883,nm0264900,2
nm0185883,nm0350324,2
nm0185883,nm0388303,2
nm0185883,nm0415591,2
nm0185883,nm0420862,2
nm0185883,nm0533692,3
nm0185954,nm0433150,2
nm0185954,nm0496866,2
nm0186191,nm0848234,2
nm0186415,nm0307326,3
nm0186600,nm0560756,2
nm0187284,nm0593775,2
nm0187284,nm0840330,2
nm0187510,nm0603875,2
nm0187536,nm0480576,2
nm0187584,nm0490224,2
nm0187642,nm0188133,2
nm0187642,nm0259599,2
nm0187642,nm0884134,2
nm0187876,nm0271740,2
nm0187876,nm0370334,2
nm0187876,nm0567434,2
nm0187876,nm0603646,2
nm0187876,nm0860099,2
nm0187968,nm0623443,2
nm0187968,nm0709790,2
nm0187981,nm0350324,3
nm0187981,nm0402842,2
nm0187981,nm0447913,2
nm0188311,nm0326524,2
nm0188311,nm0726295,2
nm0188311,nm0865575,2
nm0188673,nm0241523,2
nm0188673,nm0392442,2
nm0188673,nm0822058,2
nm0188673,nm0838843,2
nm0188673,nm0912478,2
nm0188673,nm0933161,2
nm0190771,nm0433439,6
nm0190771,nm0434097,4
nm0190771,nm0457334,6
nm0190771,nm0617242,2
nm0190771,nm0701633,4
nm0190771,nm0753567,2
nm0190771,nm0753877,2
nm0190771,nm0813922,3
nm0190771,nm0844083,2
nm0191301,nm0194742,2
nm0191745,nm0268006,2
nm0191745,nm0433188,3
nm0191950,nm0292433,2
nm0191950,nm0350324,2
nm0191950,nm0397397,2
nm0191950,nm0807580,2
nm0192490,nm0885203,2
nm0192629,nm0224123,2
nm0192629,nm0294306,2
nm0192958,nm0198480,2
nm0193232,nm0392442,2
nm0193232,nm0421028,2
nm0193318,nm0254381,3
