Id,Label
nm0280917,Robert Flahout
nm0288422,Jean-Jacques Fourgeaud
nm0668571,Juan Carlos Paz
nm0012033,Martín Adjemián
nm0761851,Christopher Sandford
nm0760640,Enrique San Francisco
nm0054538,Paul Barge
nm0578412,Sid Melton
nm0474895,Sujit Kumar
nm0818356,Martin Sperr
nm0834646,Michael Strixner
nm0745801,Georges Rouquier
nm0412965,Gabriel Jabbour
nm0014384,Ahui Camacho
nm0858186,Roy Thinnes
nm0491632,Donald Lautrec
nm0815008,Pepe Soriano
nm0001233,Robert Forster
nm0837360,Ichirô Sugai
nm0616225,Zaim Muzaferija
nm0463605,Ugljesa Kojadinovic
nm0596409,Peter Moland
nm0107055,Rudolf Waldemar Brem
nm0179469,Ricky Cordell
nm0103193,David Bradley
nm0323093,Brian Glover
nm0282001,Freddie Fletcher
nm0510123,Arno Liiver
nm0479260,Aare Laanemets
nm0503191,Margus Lepa
nm0467124,George Koski
nm0455091,Murray Ramsey King
nm0832642,Hans Stormoen
nm0738782,Elo Romancik
nm0718801,Veit Relin
nm0464181,Peter Kollek
nm0127315,Paul Bürks
nm0299802,Ernst Fritz Fürbringer
nm0433525,Jüri Järvet
nm0248657,Fritz Eckhardt
nm0508316,Georg Lhotzky
nm0705671,Kurt Radlecker
nm0299228,Tôru Furuya
nm0409296,Makio Inoue
nm0441975,Seizô Katô
nm0462022,Kyoji Kobayashi
nm0371874,Michio Hazama
nm0373716,Sten Hegeler
nm0191560,Sture Cullhed
nm0927453,Dieter Wien
nm0210650,Camilo de Oliveira
nm0246006,William Dysart
nm0001796,Richard Thomas
nm0001117,Bruce Davison
nm0393666,Robert Hooks
nm0371187,Perry Hayes
nm0298746,Ron Funk
nm0958475,Mike Zuetell
nm0725571,Ed Ricks
nm0101248,Peter Bowles
nm0425587,Kyle Johnson
nm0164642,Alex Clarke
nm0253020,Dana Elcar
nm0849257,Alan Tang
nm0845882,Pierre Tabard
nm0148146,James Cellier
nm0555934,Fernando Marín
nm0058373,Ángel Lombarte
nm0550600,Kip Marsh
nm0403241,Larry Martinelli
nm0705735,James Rado
nm0706551,Gerome Ragni
nm0856408,Mario Tessuto
nm0117562,Pierre-Richard Bré
nm0706734,Rahman Rahmin
nm0234171,Mike Dorsey
nm0004730,Orson Bean
nm0272857,João Fernandes
nm0107603,Simon Brent
nm0400861,Peter Hughes
nm0609966,Eduardo Moure
nm0406114,Bruno Hübner
nm0900004,Antoine Vitez
nm0911847,Skip Ward
nm0088938,Karl-Birger Blomdahl
nm0252479,Krister Ekman
nm0619016,Leif Naeslund
nm0042489,Paul Austin
nm0263984,Loren Ewing
nm0746387,Dan Rowan
nm0552189,Dick Martin
nm0542637,Alex Mann
nm0249843,Bogart Edwards
nm0850607,Justin Tarr
nm0432682,Junior
nm0094288,Peter Bonerz
nm0197071,Kent-Arne Dahlgren
nm0197092,Hans Dahlin
nm0673383,Peret
nm0734424,Robert Rodan
nm0067272,Michael Beirne
nm0438020,Bjoern Kanvert
nm0678526,Knut Pettersen
nm0334689,Björn Granath
nm0375201,Hans Hellberg
nm0757827,Pol Salcedo
nm0007877,John Abbey
nm0158528,Ramaz Chkhikvadze
nm0576367,Otar Megvinetukhutsesi
nm0392673,Witold Holtz
nm0040688,Chris Atkinson
nm0804130,Bob Skidmore
nm0909668,Jack Walsh
nm0775213,Avery Schreiber
nm0718991,Joan Remmelts
nm0714727,Otis Redding
nm0001342,Jimi Hendrix
nm0567710,Country Joe McDonald
nm0593803,Warren Mitchell
nm0683397,Ulf Pilgaard
nm0345063,Klaus Grünberg
nm0151303,Michel Chanderli
nm0359035,Paul Hampton
nm0260548,Archibald Eser
nm0014338,Peter Arens
nm0658452,Spencer Palmer
nm0150142,Bryce Chamberlain
nm0292883,Ron Frederickson
nm0432410,Gordon Jump
nm0450432,Hank Kester
nm0582630,Charles Metten
nm0625676,R. LeRoi Nelson
nm0856515,Evgeniy Teterin
nm0125731,Vasiliy Bychkov
nm0675804,Pavel Pervushin
nm0546371,Ahmed Marei
nm0373686,Ahmad Hegazi
nm0008143,Mohamed Abdel Rahman
nm0872462,Howard Trevor
nm0855267,Oded Teomi
nm0387041,Avner Hizkiyahu
nm0248334,Ted Eccles
nm0711968,Thomas Rau
nm0504777,Horst Letten
nm0411077,Susumu Ishikawa
nm0338867,Michael Greene
nm0421286,Art Jenoff
nm1011842,Guus Odekerken
nm0461176,Herbert Knippenberg
nm0561975,Jack May
nm0574468,Gerald McRaney
nm0625410,Herbert Nelson
nm0368275,Hans Hass Jr.
nm0837569,Homare Suguro
nm0535332,Gin Maeda
nm0585430,Kofi Middleton Mends
nm0873026,Claudio Trionfi
nm0156066,Don Cherry
nm0344644,George Gruntz
nm0401654,Daniel Humair
nm0910022,Eugene Walter
nm0433097,Eduardo Just Yuret
nm0580664,Luc Merenda
nm0931977,Alister Williamson
nm0066390,Tom van Beek
nm0427948,Donald Jones
nm0268200,Colin Farrell
nm0568849,Malcolm McFee
nm0706022,John Rae
nm0493872,George Lazenby
nm0371122,Peter Lind Hayes
nm0250718,Peter Egan
nm0112291,Tony Brooks
nm0465748,Yefim Kopelyan
nm0119816,Dusan Bulajic
nm0454416,Aili King
nm0030754,Bogumil Antczak
nm0294636,Volker Frey
nm0393308,Albert Honig
nm0509374,Dan Lieberman
nm0648566,Emil Ondra
nm0032524,Adriano Aprà
nm0491372,Ennio Lauricella
nm0057516,José Manuel Barrio
nm0865924,Luis María Toledano
nm0163303,Georges Claisse
nm0636874,Karel Novak
nm0772700,Jan Schmid
nm0016532,Julius Albert
nm0668045,Mieczyslaw Pawlikowski
nm0200924,Kostas Darras
nm0432255,André Julien
nm0453006,Richard Kiley
nm0569902,Charles McGraw
nm0538830,Mal
nm0290628,Pippo Franco
nm0024238,Claude Amazan
nm0765636,Vincenzo Sartini
nm0021551,Guy Allombert
nm0094376,Antoine Bonfanti
nm0651030,Bernard Ortion
nm0175788,Hans Conried
nm0124889,Daws Butler
nm0231555,Luis Miguel Dominguín
nm0546209,Theodore Marcuse
nm0432119,Robert Juillard
nm0889492,Avtandil Varazi
nm0702592,Zurab Kapianidze
nm0075196,Teimuraz Beridze
nm0354085,Sid Haig
nm0019286,Alejandro Algara
nm0023170,Manuel Alvarado
nm0014383,Julio Ahuet
nm0276736,Reuben Figueroa
nm0017857,Miguel Alejandro
nm0472622,Lev Kruglyy
nm0891499,Aleksandr Vdovin
nm0879875,Aleksei Udovik
nm0473308,Anatoli Ktorov
nm0784884,Rade Serbedzija
nm0091585,Mirko Bogataj
nm0398722,Jirí Hrzán
nm0850304,Georgiy Taratorkin
nm0515697,Adolfo Llauradó
nm0735906,José Rodríguez
nm0705466,Gary Rader
nm0191520,Peter Cullen
nm0291803,Kjell Frantzen
nm0476923,Finn Kvalem
nm0085076,Ståle Bjørnhaug
nm0248683,Ditlef Eckhoff
nm0268792,Thomas Fasting
nm0237047,Truls Dramar
nm0361441,Knut M. Hansson
nm0278571,Marc Fiorini
nm0424523,Arnold Johnson
nm0332014,Stan Gottlieb
nm0307255,Allen Garfield
nm0751003,Archie Russell
nm0586428,Aleksandr Mikhaylichenko
nm0865515,Lino Toffolo
nm0599604,Enrico Montesano
nm0513353,Oreste Lionello
nm0576967,Tarcísio Meira
nm0385764,Sérgio Hingst
nm0191873,Dale Cummings
nm0028459,Herb Andress
nm0598668,Lex Monson
nm0617304,Evaristo Márquez
nm0224105,Tony Di Mitri
nm0667575,Samy Pavel
nm0864258,Bogdan Tirnanic
nm0705827,Cedomir Radovic
nm0631891,Marko Nikolic
nm0612621,Bill Mumy
nm0921782,Peter Wesp
nm0716856,Jürgen Rehmann
nm0322163,Frank Glaubrecht
nm0230983,Giorgio Dolfin
nm0115973,Charles Brummit
nm0517465,Christopher Lofton
nm0037384,Ernesto Arroniz
nm0176073,Michael Constantine
nm0868344,Jordi Torras
nm0420947,Ralph Jenkins
nm0420312,Peter Jeffrey
nm0641663,Gerald S. O'Loughlin
nm0830153,Hugo Stiglitz
nm0136551,René Cardona III
nm0447275,Dan Kemp
nm0788035,Gene Shane
nm0845935,José María Tasso
nm0013026,Jalal Agha
nm0019402,Anwar Ali
nm0585325,Jarred Mickey
nm0724046,David Richards
nm0617953,Bjørn Møller
nm0705734,Ivan J. Rado
nm0025837,Carlos Ancira
nm0502457,Carlos León
nm0659244,Rakesh Pandey
nm0558074,Jerzy Matalowski
nm0693318,Martin Potter
nm0445657,Hiram Keller
nm0097034,Max Born
nm0610273,Patrick Mower
nm0821217,Harry Walker Staff
nm0365282,Ross Harris
nm0150174,John Chamberlain
nm0554809,José Martínez Blanco
nm0603143,José Moratalla
nm0709334,Víctor Ramírez
nm0546684,Marzio Margine
nm0593057,Noboru Mitani
nm0331956,Carl Gottlieb
nm0568525,Sean Myers
nm0612367,Rod Mullinar
nm0233244,Denis Doonan
nm0157971,Paul Chun
nm0620164,Kichiemon Nakamura
nm0302190,Octavio Galindo
nm0319751,Georges Gima
nm0848311,John Talt
nm0379786,Parker Herriott
nm0652139,Dick Osmun
nm0771593,Peter Schildt
nm0518064,Cliff Lok
nm0459916,Dragutin Klobucar
nm0737396,Zvonimir Rogoz
nm0011553,Jirí Adamíra
nm0473068,Zdenek Kryzánek
nm0472169,Ludovít Króner
nm0708119,Thodoros Roubanis
nm0443585,Vangelis Kazan
nm0298591,Jun Funato
nm0559968,Christopher Matthews
nm0179196,Ronnie Corbett
nm0191732,Howard Culver
nm0507153,Edward Lewis
nm0275800,Felix Fibich
nm0503962,Harry Leshner
nm0614357,Jimmy Murphy
nm0748064,Harry Rubin
nm0096613,Sal Borgese
nm0848964,Akio Tanaka
nm0619403,Akira Nagoya
nm0623214,Gorô Naya
nm0194588,Josef Cáp
nm0934480,Jirí Wimmer
nm0165554,Noland Clay
nm0239338,Nikolay Dubinskiy
nm0594865,Ronald Mlodzik
nm0582213,Jack Messinger
nm0611858,Paul Mulholland
nm0263967,Iain Ewing
nm0565499,Glenn McCauley
nm0123765,Wendell Burton
nm0570625,Tim McIntire
nm0050876,Gigi Ballista
nm0531489,Gianni Macchia
nm0357921,Jaeme Hamilton
nm0372267,Mark Healey
nm0423826,Mogens Johansen
nm0724817,Finn Richardt
nm0421622,Niels Christian Jensen
nm0617189,Jan Myslowicz
nm0418675,Wladyslaw Jarema
nm0185923,Ken Craig
nm0200051,Paul Daniels
nm0235284,Wayne Douglas
nm0950874,Gary Yuma
nm0533979,John McMartin
nm0384787,Marcel Hillaire
nm0707705,O.P. Ralhan
nm0098487,Béla Both
nm0044267,Nissim Azikri
nm0591661,Albert Minski
nm0865679,Jaime Toja
nm0300690,Marcelo Gaete
nm0005212,Ian McKellen
nm0171326,Michael Coles
nm0550704,Gary Marshal
nm0692274,Robie Porter
nm0267279,Antonio Fargas
nm0802903,Joseph Sirola
nm0542853,Leonard Mann
nm0644796,Philippe Ogouz
nm0078355,Claude Bertrand
nm0041828,Albert Augier
nm0468878,Valeri Kozinets
nm0903483,Vladimir Vorobey
nm0176037,Jean Constantin
nm0277007,Mihai Filip
nm0535597,Ernest Maftei
nm0006893,John Vernon
nm0367925,Hiroshi Hasegawa
nm0099352,Jean-Claude Bouillon
nm0524528,Fabrice Luchini
nm0521873,Jean Louis
nm0004794,Glen Campbell
nm0451398,Aleksandr Khanov
nm0700024,Bjørn Puggaard-Müller
nm0321768,Poul Glargaard
nm0584475,Richard Michaels
nm0557867,Luigi Mastroianni
nm0727053,Jackie Riley
nm0292782,Hal Frederick
nm0605494,Alberto Morin
nm0460059,Janusz Klosinski
nm0740103,Peter Ronild
nm0814140,Rudolf Somogyvári
nm0415991,Oleg Zhakov
nm0469398,Petar Kralj
nm0662110,Carl Parker
nm0012009,Ugo Adinolfi
nm0738949,Renato Romano
nm0385561,Earl Hindman
nm0300276,Roman Gabriel
nm0290780,Guy Frangin
nm0647331,Claude Ollier
nm0808277,Gary Smith
nm0675727,Jon Pertwee
nm0271642,Felix Felton
nm0171716,Mark Colleano
nm0182352,Antonio P. Costafreda
nm0556223,Jeddu Mascoretto
nm0136444,Giuseppe Cardillo
nm0194589,Hugo Cárcamo
nm0737942,Rigoberto Rojo
nm0324064,Guy Godin
nm0738398,Olivier Rollin
nm0501085,Maurice Lemaître
nm0615913,Bernard Musson
nm0061872,Karl-Heinz Bauer
nm0974564,Daniël Sola
nm0002960,Julio Iglesias
nm0326599,Aleksandr Goloborodko
nm0892430,Frantisek Velecký
nm0025070,Sergio Ammirata
nm0094687,Marcello Bonini Olas
nm0040014,John Astin
nm0073058,Nino Benvenuti
nm0400084,Cris Huerta
nm0091881,Yuriy Bogolyubov
nm0315647,Christian Ghera
nm0001096,Timothy Dalton
nm0785702,John Serret
nm0206646,Assi Dayan
nm0001891,Anthony Higgins
nm0356268,John Hallam
nm0235357,Bill Doukas
nm0573631,Raymond McNally
nm0105494,John Braswell
nm0679545,Charles Pfluger
nm0343194,James Groot
nm0902370,Arwed von Hannow
nm0484267,Karl Lanchbury
nm0278929,Hannes Fischer
nm0285825,Peter Ford
nm0329583,Keith McConnell
nm0961684,Sau Sek
nm0974178,John Lodge
nm0072668,Tony Benson
nm0419549,Stanislaw Jaworski
nm0911285,David Warbeck
nm0574987,Dan Meaden
nm0335787,Marcus J. Grapes
nm0030956,Michael Anthony
nm0537072,Chan Mahon
nm0430535,Allen Joseph
nm0905621,George Wadsworth
nm0859258,Michael R. Thomas
nm0237754,Jürgen Drews
nm0610971,Otto Muehl
nm0945860,Marcelino Yanahuaya
nm0758394,Vicente Verneros Salinas
nm0783969,Viktor Semyonov
nm0015431,Michio Akiyama
nm0256931,Aksel Eneken
nm0407720,Viktor Ilichyov
nm0527226,Pavel Luspekayev
nm0299561,Petros Fyssoun
nm0160274,Minas Christidis
nm0369937,Robin Hawdon
nm0947578,Mikhail Yeremeyev
nm0138942,Massimo Carocci
nm0059840,Pasquale Basile
nm0056407,Philippe Baronnet
nm0075108,Olof Bergström
nm0373345,Roland Hedlund
nm0270540,Stefan Feierbach
nm0927093,Martin Widerberg
nm0197114,Gregor Dahlman
nm0889693,Bert-Åke Varg
nm0561174,Jean-François Vlerick
nm0691727,Marc Porel
nm0153353,Jean-Claude Charnay
nm0192576,Eduard Cupák
nm0656458,Klaus Pagh
nm0779861,Tom Scott
nm0902518,Gideon von Kettner
nm0516559,Filip Lobodzinski
nm0245912,Edward Dymek
nm0326430,Henryk Golebiewski
nm0581886,Roman Mosior
nm0880536,Alejandro Ulloa
nm0000833,Joe Don Baker
nm0617658,Guillermo Méndez
nm0450185,Mohamad Ali Keshavarz
nm0649342,Alessio Orano
nm0786614,Andrzej Seweryn
nm0779293,Jay Scott
nm0186469,Kenneth Cranham
nm0771260,Karl Scheydt
nm0313461,Jan George
nm0006737,Hark Bohm
nm0269457,Yann Favre
nm0123309,Luigi Maria Burruano
nm0013211,Giacomo Agostini
nm0869412,Yannis Totsikas
nm0334558,Thanos Grammenos
nm0158772,Petros Hoedas
nm0452643,Günther Kieslich
nm0718086,Wolfgang Reinhard
nm0626726,John Nettleton
nm0000896,Harry Belafonte
nm0195768,Lou d'Jena
nm0288131,William Fosterwick
nm0424592,William Johnson
nm0827384,Carl Steppling
nm0502415,Frank Leo
nm0049767,Rodolfo Baldini
nm0552893,Pepper Martin
nm0342451,Sandro Grinfan
nm0620699,Nan Chiang
nm0017356,Víctor Barrera
nm0952369,Márk Zala
nm0190691,György Cserhalmi
nm0001359,Sterling Holloway
nm0001079,Scatman Crothers
nm0801535,Frank Sinatra Jr.
nm0830026,Sandu Sticlaru
nm0661323,Nildo Parente
nm0246888,Helmut Döring
nm0322168,Paul Glauer
nm0591447,Hertel Minkner
nm0343157,Sam Groom
nm0001277,Scott Glenn
nm0270115,Chuck Federico
nm0305486,Bruno Garcin
nm0781091,Karlis Sebris
nm0496607,Igor Ledogorov
nm0116066,Bo Brundin
nm0088902,Knut Blom
nm0387274,Pin Ho
nm0420010,Colin Jeavons
nm0452428,Georges Kiejman
nm0305182,Eddie Garcia
nm0041852,Amadeus August
nm0143296,Paolo Casella
nm0469112,Dietmar Kracht
nm0493677,John Lazar
nm0106420,Sebastian Breaks
nm0020600,Jack Allen
nm0085901,Douglas Blackwell
nm0593850,John Mitchum
nm0233004,John Donovan
nm0731016,Des Roberts
nm0454384,John King III
nm0926612,James Whitworth
nm0950180,James Young-El
nm0525323,James Yi Lui
nm0133620,Bobby Canavarro
nm0639374,Barny O'Brian
nm0903007,H.P. von Sinnen
nm0139433,Peter Carpenter
nm0592118,John Miranda
nm0435693,Berwick Kaler
nm0001205,Norman Fell
nm0715434,Gavin Reed
nm0743780,Richmond Ross
nm0625522,Kenneth Nelson
nm0925320,Peter White
nm0294600,Leonard Frey
nm0173644,Frederick Combs
nm0233604,Sandro Dori
nm0620513,Reggie Nalder
nm0001069,Bud Cort
nm0614526,Michael Murphy
nm0732457,Charles Robinson
nm0151866,Yi Chang
nm0054284,Michel Bardinet
nm0754165,Bruno S.
nm0001283,Louis Gossett Jr.
nm0153508,Henri Charrière
nm0620619,Joe Namath
nm0656474,Ugo Pagliai
nm0176622,Bert Convy
nm0727367,Giuseppe Rinaldi
nm0307316,Art Garfunkel
nm0710179,Massimo Ranieri
nm0156409,Vladimir Chetverikov
nm0527608,Ton Lutz
nm0288392,Victor Four
nm1012334,Phoa Yan Tiong
nm0598340,Philippe Monnet
nm0142780,Gregorio Casal
nm0631301,Jesús Nieto
nm0308278,Carlos Garrido
nm0469036,Vladimir Kozel
nm0360896,John Hansen
nm0385402,John Himes
nm0169175,Alain Cohen
nm0088779,Dan Blocker
nm0185281,Wally Cox
nm0721486,Aníbal Reyna
nm0850254,Enzo Tarascio
nm0814086,Steven Sommers
nm0527603,Ric Lutze
nm0906485,Ralph Wain
nm0341322,Myron Griffin
nm0039498,Robin Askwith
nm0417797,Enzo Jannacci
nm0276341,Robert Fields
nm0430858,Alfredo Joskowicz
nm0233319,Sabi Dorr
nm0945858,Tsubame Yanagiya
nm0875352,Nobuo Tsukamoto
nm0194430,Stefan Czernecki
nm0509232,Jon Lidolt
nm0368208,William Haslam
nm0940359,Raymond Woodley
nm0346852,Francisco Guijar
nm0737792,Fernando de Rojas
nm0332247,Simon Gough
nm0856377,Robert Tessier
nm0726621,Carl Rigg
nm0499417,José Legra
nm0160587,Jordan Christopher
nm0712675,Lou Rawls
nm0890645,Romeo Vasquez
nm0599210,Johnny Monteiro
nm0672886,Lance Percival
nm0422076,Günther Jerschke
nm0067777,Gianni Belfiore
nm0453119,Rikard Killberg
nm0650010,Orazio Orlando
nm0431270,Jovan Jovanovic
nm0024187,Vincenzo Amato
nm0781226,Neil Sedaka
nm0044357,Tomás Aznar
nm0002797,Ricardo Franco
nm0515785,Francisco Llinás
nm0895669,Henrique Viana
nm0592126,Juan Miranda
nm0021728,Mario Almada
nm0097301,Yvo Borra
nm0265960,Len Falcon
nm0521449,Sidney Lothering
nm0824487,Arnold Steele
nm0001449,Frank Langella
nm0224455,Yves Diagne
nm0870806,Sergio Tramonti
nm0072753,Galeazzo Benti
nm0088012,Samuel Blazer
nm0098121,Jason Bosseau
nm0224409,Richard Dia
nm0276008,Norman Fields
nm0428433,John Paul Jones
nm0591307,Fulvio Mingozzi
nm0076218,Bernard Farber
nm0082306,Salvatore Billa
nm0781183,Harry Secombe
nm0958831,Yoshitaka Zushi
nm0867398,Toshiyuki Tonomura
nm0590790,Sergio Mimica-Gezzan
nm0090972,Vittorio Bodini
nm0862982,Werner Tietze
nm0102522,Petar Bozovic
nm0191794,Dragomir Cumic
nm0851742,Tuvia Tavi
nm1012486,Roeland Windig
nm0091245,Lucas Boeke
nm0401572,Kees Hulst
nm0890331,Mladen Vasary
nm0904385,Predrag Vukovic
nm0463786,Berislav Kokot
nm0904308,Boris Vujovic
nm0327106,Archil Gomiashvili
nm0468596,Mitchell Kowall
nm0326498,Anatoli Golik
nm0460063,Roman Klosowski
nm0537606,Christian Maillet
nm0309479,Philippe Gasté
nm0312633,Osvaldo Genazzani
nm0757725,Luis Salazar
nm0306155,Humberto García
nm0484524,Roberto Lande
nm0000169,Tommy Lee Jones
nm0494544,Jean Le Poulain
nm0729977,Joaquín Roa
nm0576327,Francisco Merino
nm0005078,Stacy Keach
nm0950867,Harris Yulin
nm0000469,James Earl Jones
nm0855801,Michel Terrazon
nm0082380,Raoul Billerey
nm0124438,Jochen Busse
nm0916001,Alan Webb
nm0680873,Walt Phillips
nm0454310,Klaus Kindler
nm0001204,Marty Feldman
nm0588366,Garry Miller
nm0066098,Shelley Berman
nm0657004,Andrés Pajares
nm0404091,Francis Huster
nm0480185,André Lacombe
nm0696740,Horacio Priani
nm0142729,Mario Casado
nm0941146,Henry Woolf
nm0539095,Christopher Malcolm
nm0057685,Keith Barron
nm0124100,Billy Green Bush
nm0679909,Phil Philbin
nm0907536,Arnold Walter
nm0908114,Pierre Walker
nm0260500,José Escudero
nm0243801,Jean-Marie Durand
nm0733201,Jacques Robiolles
nm0216155,Michel Delahaye
nm0317843,Miguel Ángel
nm0699996,Antonio Puga
nm0078928,George Best
nm0735315,Everardo Rodriguez
nm0847271,Tsutomu Takakuwa
nm0889997,Kelly Varis
nm0648493,Kon Ômura
nm0071789,Harold Bennett
nm0036644,Sydney Arnold
nm0179823,Bob Corff
nm0613952,Yvor Murillo
nm0834729,Rudolf Strobl
nm0711495,Alfred Rasser
nm0256787,Gernot Endemann
nm0102743,Carlos Bracho
nm0116753,Alf Brustellin
nm0125581,Johannes Buzalski
nm0178714,Fred Coplan
nm0264863,Robert Fackler
nm0529150,Robert F. Lyons
nm0179786,Jeff Corey
nm0743516,Gerardo Rossi
nm0569789,Doug McGrath
nm0103363,Paul Bradley
nm0598093,Corbett Monica
nm0318153,Lou Gilbert
nm0283314,Joel Fluellen
nm0828018,Vinzenz Sterr
nm0136072,Dick Carballo
nm0325520,Devin Goldenberg
nm0230855,Trent Dolan
nm0723319,John Rico
nm0006781,Harry Baer
nm0442316,Günther Kaufmann
nm0361717,Daijirô Harada
nm0000313,Jeff Bridges
nm0914482,James A. Watson Jr.
nm0178046,Genene Cooper
nm0361757,Yoshio Harada
nm0157384,Takeo Chii
nm0297686,Tatsuya Fuji
nm0768558,Parviz Sayyad
nm0046968,Sadegh Bahrami
nm0538683,Mako
nm0027882,Keith Andes
nm0136622,David Cardoso
nm0127936,Rosalvo Caçador
nm0850430,Américo Taricano
nm0000216,Arnold Schwarzenegger
nm0491795,Jorge Lavat
nm0001164,Charles Durning
nm0484054,Phi Lan
nm0147386,Huynh Cazenas
nm0704559,Le Quynh
nm0681139,Marcel Lan Phuong
nm0120116,Jeremy Bulloch
nm0755923,Dennis Safren
nm0769135,Don Scardino
nm0000359,Olivier De Funès
nm0061012,Ralph Bates
nm0072535,Joey Benson
nm0117028,John Bryans
nm0294847,Jonathan Frid
nm0205380,Roger Davis
nm0188286,Zvonimir Crnko
nm0474658,John Kullers
nm0001056,Dabney Coleman
nm0427230,Friedrich Joloff
nm0262912,John Morgan Evans
nm0213941,Dick DeCoit
nm0079328,Lyle Bettger
nm0010240,Rodolfo Acosta
nm0001495,Patrick Macnee
nm0096325,Franco Borelli
nm0234581,Attilio Dottesio
nm0479459,Pierre Labelle
nm0153604,Gilles Chartrand
nm0300595,Daniel Gadouas
nm0320997,Michel Girouard
nm0839808,Hubert Suschka
nm0207766,Renato De Carmine
nm0051880,Lino Banfi
nm0000230,Sylvester Stallone
nm0912978,Nicholas Warren
nm0448156,Kevin Kennedy
nm0424167,Gottfried John
nm0194242,Adam Cyprian
nm0557550,Jean-Claude Massoulier
nm0822268,Jacques Stany
nm0682698,Francisco Pierrá
nm0893770,Patrick Verde
nm0001967,Peter Boyle
nm0665838,Dennis Patrick
nm0567564,Patrick McDermott
nm0432554,Jürgen Jung
nm0420703,Hans-Dieter Jendreyko
nm0472721,Paul Albert Krumm
nm0127293,Kurt Bülau
nm0825311,Uli Steigberg
nm0362501,Harry Hardt
nm0772809,André Schmidt
nm0733687,Johnny Rocco
nm0250079,Jay Edwards
nm0874248,Valentín Trujillo
nm0215484,Gustavo Negrete
nm0010502,Ricardo Adalid
nm0567383,Barry McDaniel
nm0419186,Joav Jasinski
nm0105470,Stephen Brassett
nm0089884,John Blundell
nm0719985,Mario Renzullo
nm0595271,Sohrab Modi
nm0338077,Lars Green
nm0150965,Kam Cheong Chan
nm0947737,John Yesno
nm0927770,Chris Wiggins
nm0916908,Hugh Webster
nm0886856,Jack Van Evera
nm0652677,Sándor Oszter
nm0412500,József Iványi
nm0266299,Fatou Fall
nm0959068,Jacques Zwingelstein
nm0054270,Aleksander Bardini
nm0554340,Eduard Martsevich
nm0097495,Jarl Borssén
nm0812274,Rolf Sohlman
nm0854477,Lennart Tellfelt
nm0743331,Danny Ross
nm0335141,Jon Granik
nm0915382,Al Waxman
nm0172014,John Collin
nm0419089,Martin Jarvis
nm0332390,Harold Gould
nm0170303,Robert Colbert
nm0001875,Anthony Zerbe
nm0685176,William Pirie
nm0714386,Ivan Rebroff
nm0147900,Adem Cejvan
nm0412402,Ilija Ivezic
nm0313381,Chief Dan George
nm0000890,Noah Beery Jr.
nm0689763,Bronislav Poloczek
nm0610699,Ladislav Mrkvicka
nm0475532,Bohuslav Kupsovsky
nm0577203,Andrés Mejuto
nm0671831,Peng Tien
nm0157309,Chiu Chen
nm0694837,Paolo Pozzesi
nm0385935,Jerome Hinstin
nm0254302,Paul Elliot
nm0507201,Gabe Lewis
nm0183736,Jim Coursar
nm0459100,Nick Kleinholz III
nm0281753,Paul Fleming
nm0032540,Paul Norman
nm0597381,Alessandro Momo
nm0161014,Ladislav Chudík
nm0904702,Bohumil Vávra
nm0054781,Yehuda Barkan
nm0317906,Moti Giladi
nm0526542,Bernt Lundquist
nm0375777,Frits Helmuth
nm0000643,Tom Skerritt
nm0655771,Robert Padilla
nm0797268,Gregory Sierra
nm0351066,Federico Gómez
nm0645341,Louis Ojena
nm0017133,Mosko Alkalai
nm0337544,Michael Greer
nm0106601,Gösta Bredefeldt
nm0283392,Per Flygare
nm0245240,Pierre Dux
nm0201635,Gérard Darrieu
nm0301515,Janusz Gajos
nm0309070,Jean Gascon
nm0876797,Manu Tupou
nm0533315,Hugh Mackenzie
nm0469766,Andreas Kranich
nm0029482,Mikel Angel
nm0925463,Slappy White
nm0255751,Robert Elston
nm0920165,Darryl Wells
nm0306960,Jack Gardner
nm0470269,Tom Krause
nm0087542,Heinz Blankenburg
nm0313070,Giuseppe Gentile
nm0513611,Gerhart Lippert
nm0699355,Lev Prygunov
nm0432602,Kurt Jung-Alsen
nm0438501,Rishi Kapoor
nm0894075,Laurent Vergez
nm0431033,Patrick Jouané
nm0959745,Mats Åhlfeldt
nm0615250,Roman Murray
nm0812666,Juan Miguel Solano
nm0557504,Luis Masson
nm0112731,Gerard Broulard
nm0752751,Mitchell Ryan
nm0246461,Manuel Díaz González
nm0514288,Sonny Liston
nm0694945,Bruno Pradal
nm0888845,Warren Vanders
nm0300083,Christopher Gable
nm0725274,Ilja Richter
nm0715643,Rex Reed
nm0257374,Åke Engfeldt
nm0395785,Emil Horváth
nm0767305,Houston Savage
nm0106041,Julián Bravo
nm0106098,Manuel Bravo
nm0106064,David Bravo
nm0001396,Mick Jagger
nm0328972,Ken Goodlet
nm0830860,Jan Stöckl
nm0637245,Jirí Novotný
nm0275405,Bernd Feuerhelm
nm0473699,Ernst Kuchling
nm0521295,Norbert Losch
nm0389152,Benno Hoffmann
nm0342270,Dick Grimm
nm0781556,Cal Seeley
nm0930214,Carl Williams
nm0857425,José Thelman
nm0846446,Ron Taft
nm0015126,Chieko Akaza
nm0015127,Etsuko Akaza
nm0357678,John Hamill
nm0656367,Tony Page
nm0851124,Dennis Tate
nm0164254,Mark W. Clark
nm0463533,Tomoo Koike
