Id,Label
nm0407961,Vladimir Ilin
nm0167937,Eugenio Cobo
nm0827399,Feliks Stepun
nm0284782,Bruce Fontaine
nm0149216,Chuen-Yee Cha
nm0159435,Billy Chow
nm0160899,Wai-Lim Chu
nm0066801,Istref Begolli
nm0352967,Emir Hadzihafizbegovic
nm0459881,Norbert Kliszczewski
nm0880400,Waclaw Ulewicz
nm0886657,John Van Dreelen
nm0005554,James Wilder
nm0456210,Pierre Kirby
nm0077763,Edowan Bersmea
nm0098375,Dewey Bosworth
nm0367696,Rodney Harvey
nm0097194,Emil Boronchiyev
nm0108523,Pierre Brice
nm0678431,Tudor Petrut
nm0162522,Adrian Ciobanu
nm0771869,Rudolf Schündler
nm0902086,Vicco von Bülow
nm0488982,Eric Larson
nm0516794,Robert Locke
nm0879381,Sándor Técsy
nm0085676,Tony Blackett
nm0502960,Allen Leong
nm0629490,Matthew Nicholls
nm0772116,Charlie Schlatter
nm0663227,Olivier Parnière
nm0639913,Patrick O'Bryan
nm0128771,Franklin Caicedo
nm0000219,Steven Seagal
nm0212939,Ron Dean
nm0160666,Ivaylo Hristov
nm0040283,Atanass Atanassov
nm0876959,Paolo Turco
nm0889708,Daniele Vargas
nm0194230,Jon Cypher
nm0183464,Bernie Coulson
nm0486222,Rolf Langebartels
nm0644389,Mario Offenberg
nm0497710,Kyeong-Yeong Lee
nm0607753,Rocco Mortelliti
nm0207098,Vincenzo De Angelis
nm0852437,Grigor Taylor
nm0835436,Jeff Stryker
nm0897206,Vijayakumar
nm0864764,Alex To
nm0167962,Germán Cobos
nm0563329,Chema Mazo
nm0412628,Mitsuo Iwata
nm0765815,Nozomu Sasaki
nm0312656,Tesshô Genda
nm0269125,Barton Faulks
nm0608428,Page Mosely
nm0391050,Fred Holliday
nm0047358,Kirk Baily
nm0316388,Joe Giardina
nm0070202,Michael Benard
nm0202855,Daniel David
nm0879163,Ian Tyson
nm0397441,Kevyn Major Howard
nm0645785,Yuji Okumoto
nm0014233,Henry Ahnee
nm0446892,Terence Kelly
nm0259004,Mark Erickson
nm0000412,Andy Garcia
nm0078374,Guy Bertrand
nm0796243,Ricardo Sibelo
nm0006542,Pons Maar
nm0096988,Matt Borlenghi
nm0718214,Rui Reininho
nm0883542,Serge-Henri Valcke
nm0554572,Alberto Martín
nm0874222,Luis M. Trujillo
nm0612642,Miguel Munarriz
nm0273538,Isidoro Fernández
nm0031914,Joseba Apaolaza
nm0430902,Randy Josselyn
nm0089948,John Bluto
nm0592660,Pier Luigi Misasi
nm0375534,A.R. Hellquist
nm0045339,Patrick Bach
nm0677226,Jon Peterson
nm0264954,Sabree Fadzil
nm0368038,Ridzuan Hashim
nm0382676,William Hickey
nm0005165,Chad Lowe
nm0403876,Knut Husebø
nm0656999,Turo Pajala
nm0383990,Eetu Hilkamo
nm0268440,Hugh Farrington
nm0109860,Ron Briskman
nm0583882,Yuri Mgoyan
nm0805909,Anatoly Slivnikov
nm0795011,German Shorr
nm0412049,Ilya Ivanov
nm0602138,Ian Moorse
nm0464174,Oswalt Kolle
nm0045557,Fritz Bachschmidt
nm0874820,Jockel Tschiersch
nm0417233,Sylvain Jamois
nm0721170,Thierry Rey
nm0397982,Hoke Howell
nm0022663,Tullio Altamura
nm0014902,Michael Aitkens
nm0274817,Noel Ferrier
nm0131541,Dean Cameron
nm0467896,Bertin Kouakou
nm0048164,Bamba Bakari
nm0077873,Jean-Yves Berteloot
nm0152689,Pierre-Alain Chapuis
nm0580489,Jean Mercure
nm0657626,Phillip Paley
nm0850865,Steven Tash
nm0000286,Stephen Baldwin
nm0001530,William McNamara
nm0018762,Stuart Alexander
nm0395822,Tivadar Horváth
nm1011465,József Kovács
nm0765301,Leonard Sarkisov
nm0062772,Keith Baxter
nm0176625,Tim Conway Jr.
nm0091264,Onno Boelee
nm0212431,Willy de Wit
nm0325641,Gilbert Goldie
nm0626770,Jim Neu
nm0709962,Jonathan Rands
nm0173973,Victor Competiello
nm0611827,Matt Mulhern
nm0662160,Corey Parker
nm0942787,Samuel E. Wright
nm0408366,Engin Inal
nm0035250,Aytaç Arman
nm0079206,Turgay Betil
nm0294050,Bruce French
nm0086925,Eric Blanc
nm0162950,Marc Citti
nm0552536,John Martin
nm0900358,Sal Viviano
nm0389288,John Hoffmeister
nm0413778,Leonard Jackson
nm0046922,Blake Bahner
nm0493003,Ronald William Lawrence
nm0740318,Gary Rooney
nm0355915,Michael Keys Hall
nm0816478,Radim Spacek
nm0801429,Milan Simácek
nm0787570,Patrick Shai
nm0369085,Mike Hattrup
nm0686429,Glen Plake
nm0773192,Scot Schmidt
nm0224342,Marco Di Stefano
nm0005148,Delroy Lindo
nm0830373,Brett Stimely
nm0109318,Charlie Brill
nm0444776,Eric Keenleyside
nm0001200,Gary Farmer
nm0001518,Dylan McDermott
nm0127225,Geir Børresen
nm0891919,Toño Vega
nm0854172,José Tejada
nm0868658,Gilberto Torres
nm0352012,Tito Haas
nm0684770,Nathán Pinzón
nm0134389,Luca Canonici
nm0656801,Didier Pain
nm0617775,Alex Métayer
nm0438127,John Kapelos
nm0369229,Robert Hauer-Riedl
nm0781074,Ronald Seboth
nm0311087,Félix Gazekagnon
nm0018080,Aki Aleong
nm0364036,Roland Harrah III
nm0372556,Rick Hearst
nm0531737,Gordon MacDonald
nm0055799,Theo Barnes
nm0107763,Tom Bresnahan
nm0125579,George Buza
nm0553179,Vince Martin
nm0628954,David Ngoombujarra
nm0244443,Ian Dury
nm0300041,Gerhard Garbers
nm0805098,Rolf Skøien
nm0123846,Aleksei Burykin
nm0159507,Stephen Chow
nm0681109,Vongdeuane Phonsavan
nm0116970,Kenneth Jensen Bryan
nm0316726,Rick Gibbs
nm0360315,Will Hannah
nm0020578,Howard Allen
nm0506891,Al Lewis
nm0248179,David Eberts
nm0007183,Ian Richardson
nm0002015,Phil Collins
nm0779200,Graham Scott
nm0293133,Sam Freed
nm0319843,Daniel Giménez Cacho
nm0445665,Jaime Keller
nm0519934,Oliveira Lopes
nm0287217,Gregory Fortescue
nm0798958,Paul Silverman
nm0881706,Paul Urbanski
nm0659327,Miguel Paneke
nm0865573,Ricky Tognazzi
nm0750874,Dado Ruspoli
nm0013788,Gianfranco Agus
nm0005331,Francesco Quinn
nm0422600,Hongshen Jia
nm0247031,Nicholas Eadie
nm0005367,Brian Robbins
nm0038977,Kogan Ashiya
nm0033458,Allan Arbus
nm0702934,Hugh Quarshie
nm0032962,Tomas Arana
nm0149923,Feodor Chaliapin Jr.
nm0898571,Alex Vincent
nm0045922,Tom Badal
nm0286310,Steve Forleo
nm0364057,Tony Harras
nm0702749,Stephen Quadros
nm0005120,Wallace Langham
nm0006535,Doug Hutchison
nm0547490,Paul Marin
nm0001972,Richard Briers
nm0773460,Vincent Schmitt
nm0514961,Kai Chi Liu
nm0881223,Ion Ungureanu
nm0747678,Matthieu Rozé
nm0000439,Neil Patrick Harris
nm0719026,Nicholas Rempel
nm0292248,Todd Fraser
nm0911384,Asbury Ward
nm0569839,Liam McGrath
nm0004883,Tate Donovan
nm0935981,Nathan Forrest Winters
nm0570431,Brian McHugh
nm0005377,Sam Rockwell
nm0871670,Michael Jerome West
nm0650326,Jirí Ornest
nm0900781,Jan Vodnanský
nm0398575,Jan Hrebejk
nm0059879,Salvatore Basile
nm0231519,Franklin Dominguez
nm0061003,Paul Bates
nm0657676,Ron Palillo
nm0822178,Jeremy Stanford
nm0449657,Bruce Kerr
nm0057958,Christopher Barry
nm0484405,Félix Landaeta
nm0351098,Hugo Gómez
nm0549884,William Marquez
nm0197198,Sebastian Dahm
nm0074835,Mats Bergman
nm0106122,Rodolfo Bravo
nm0125359,Tyler Butterworth
nm0491045,Max Laurel
nm0057269,Romano Puppo
nm0143511,Padraig O'Loinsigh
nm0241325,Vlatko Dulic
nm0788093,Michael Shaner
nm0114931,Wren T. Brown
nm0671518,Donald Paul Pemrick
nm0764528,Ade Sapara
nm0789138,Richard D. Sharp
nm0389333,David Hoflin
nm0792807,David Sherwood
nm0342200,Frank Grimes
nm0348477,Kamlesh Gupta
nm0447040,Edward Kelsey
nm0258029,Rafael Enrique
nm0756016,Paco Sagarzazu
nm0268026,Jamie Farr
nm0657467,Michael Palazzolo
nm0125012,Kent Butler
nm0370759,Karl Hayden
nm0498429,Waise Lee
nm0000855,Raymond J. Barry
nm0868123,Mel Tormé
nm0278666,Roy Firestone
nm0191997,Eli Cummins
nm0198257,Darren Dalton
nm0731167,Ian Roberts
nm0381416,Grant Heslov
nm0414908,Peter Marc Jacobson
nm0714751,Bhoopal Reddy
nm0824071,Edward John Stazak
nm0724156,James Richards
nm0138327,Michael Carman
nm0309286,Vincent Gasperitsch
nm0639054,François Négret
nm0192003,Gregory Scott Cummins
nm0120494,Robert Z'Dar
nm0275097,Pete Ferry
nm0669607,Bogdan Pecic
nm0343593,Michael Grossi
nm0453447,Evan C. Kim
nm0882883,Jack Vacek
nm0421185,Joseph Jennings
nm0616443,Juan Carlos Muñoz
nm0027223,Mitchell Anderson
nm0044798,Thom Babbes
nm0957137,William Zipp
nm0809770,Robin Smith
nm0056965,John Barrett
nm0163984,Graham Clarke
nm0176281,John Content
nm0724972,Salvatore Richichi
nm0756209,Ken Sagoes
nm0216686,Lenny Delducca
nm0646812,David Oliver
nm0319259,Eric Gilliom
nm0806388,Umberto Smaila
nm0134870,Jorge Cao
nm0034281,Gerardo Arenas
nm0481816,Emilio Lain
nm0681919,Wiley M. Pickett
nm0612352,Leslie Mullin
nm0486459,Jon Langione
nm0308139,John Garrett
nm0642135,David Michael O'Neill
nm0797120,Piotr Siejka
nm0023668,Lyle Alzado
nm0101208,Norman Bowler
nm0122780,Mark Burns
nm0075105,Mikael Bergström
nm0075807,Marc Berman
nm0659156,Aditya Pancholi
nm0000614,Alan Rickman
nm0001817,Reginald VelJohnson
nm0297424,Jesus Fuentes
nm0139622,Bubba Carr
nm0185502,Baruch Cozlo Darling
nm0282063,M.R. Fletcher
nm0734668,Anton Rodgers
nm0895377,Aleksey Vesyolkin
nm0000592,Pete Postlethwaite
nm0929901,Dean Williams
nm0293277,A.J. Freeman
nm0025651,Aleksei Ananishnov
nm0880804,Eskender Umarov
nm0611342,David Muir
nm0258117,Michael Ensign
nm0835192,Nicholas Strouse
nm0376283,Paolo Hendel
nm0346730,Giovanni Guidelli
nm0505938,Robert Levine
nm0649962,Luca Orlandini
nm0278178,Tim Finn
nm0536112,Mike Magistro
nm0555728,Dmitriy Maryanov
nm0585912,Sergey Migitsko
nm0292355,Stuart Fratkin
nm0001758,Timothy Spall
nm0166657,Laurence Clifford
nm0775318,Michael Schreiner
nm0782493,Claus-Peter Seifert
nm0788251,Al Shannon
nm0632664,Toshiyuki Nishida
nm0637359,Jerzy Zygmunt Nowak
nm0844418,Tadeusz Szymków
nm0916464,Pedro Weber 'Chatanuga'
nm0406393,Manuel 'Flaco' Ibáñez
nm0342754,Rick Groat
nm0342755,Tag Groat
nm0591065,Essindi Mindja
nm0876153,Tadie Tuene
nm0416378,Clifton James
nm0003167,Jace Alexander
nm0163429,Gordon Clapp
nm0692630,Jörg Pose
nm0617835,Manfred Möck
nm0460575,Heinz-Dieter Knaup
nm0879436,Barnabás Tóth
nm0747933,Phil Rubenstein
nm0330380,Larry Flash Jenkins
nm0667001,Stuart Paul
nm0942698,Patrick Wright
nm0588595,Jeremy Miller
nm0331599,Jean-René Gossart
nm0643340,Thomas Obermuller
nm0304395,Charlie Ganis
nm0236846,Adrian Drake
nm0530061,Daniel López
nm0738325,Jean-Louis Rolland
nm0802032,Ritchie Singer
nm0317878,Vincent Gil
nm0093609,Michel Bompoil
nm0483418,Yves Lambrecht
nm0252298,Dan Ekborg
nm0257789,Gösta Engström
nm0473923,Cho-Kuen Chu
nm0518067,Tat-Wah Lok
nm0780528,Douglas Seale
nm0164339,Oliver Clark
nm0019165,Javier Alfonso
nm0019170,Julio M. Alfonso
nm0264364,Abu Bakr Ezzat
nm1001360,Abdulaziz Makhyoon
nm0087687,Txema Blasco
nm0406389,Roger Ibáñez
nm0047818,Steven Baio
nm0341389,Tony Griffin
nm0277718,Anthony Finetti
nm0371128,Loren Haynes
nm0240475,Kevin Duffis
nm0252138,David Eisner
nm0003964,Frank C. Turner
nm0522287,Buddy Love
nm0011058,Jesse Adams
nm0174223,Gino Concari
nm0440142,Blair Karsch
nm0261724,Joe Estevez
nm0378008,Steven Henry
nm0000669,Fred Thompson
nm0331495,Jürgen Goslar
nm0634516,Hartmut Nolte
nm0155589,King-Kei Cheng
nm0268491,Nicola Farron
nm0151806,Rong Chang
nm0395850,Dominique Horwitz
nm0357109,Werner Haltinner
nm0649834,Stanislav Oriesek
nm0127615,Omar Cabezas
nm0476554,Asankul Kuttubayev
nm0233107,Sergey Dreyden
nm0283395,Valdimar Örn Flygenring
nm0645897,Steinar Ólafsson
nm0259547,Eyvindur Erlendsson
nm0430074,Leslie Jordan
nm0268614,Jonathan Farwell
nm0815880,Djiby Soumare
nm0884110,Chuck Valenti
nm0236711,Billy Drago
nm0001774,Ben Stiller
nm0652965,John Otrin
nm0153025,Emile Charles
nm0287076,Tony Forsyth
nm0827137,Robert Stephens
nm0000480,Elias Koteas
nm0325666,Martin Goldin
nm0641870,Kevin O'Morrison
nm0902443,Brant von Hoffman
nm0125101,Richard Butler
nm0252269,Emil Ekberg
nm0291915,Jonas Franzén
nm0829384,Frank Stewart
nm0841545,Darwyn Swalve
nm0015909,Craig Alan
nm0278571,Marc Fiorini
nm0730158,Maciej Robakiewicz
nm0480140,Gottfried Lackmann
nm0665853,Gene Patrick
nm0579595,Alex Menglet
nm0577956,Eberhard Mellies
nm0036909,Michael Aronin
nm0803765,Jimmie F. Skaggs
nm0275913,David Field
nm0220535,Chris DeRose
nm0533473,Kevin Mackey
nm0250748,Will Egan
nm0191783,Ji-Tu Cumbuka
nm0956288,Helmut Zierl
nm0772271,Peter Schlesinger
nm0290310,Ryan Francis
nm0256197,Douglas Emerson
nm0590731,John Omirah Miluwi
nm0750532,Antonio Rupérez
nm0000852,Jean-Marc Barr
nm0015349,Sergei Akimov
nm0119069,Juozas Budraitis
nm0073102,Pyotr Benyuk
nm0933086,Brad Wilson
nm0477065,Lai-Kit Kwan
nm0945290,Kôichi Yamadera
nm0157759,Kar Lok Chin
nm0072499,Georges Benson
nm0246189,Marian Dziedziel
nm0361852,Marian Harasimowicz
nm0095122,Sonny Bono
nm0928111,George P. Wilbur
nm0063671,Richard Beale
nm0477386,Jackson Kyle
nm0431093,Greg Joujon-Roche
nm0678925,Robert D. Peverley
nm0001911,Philip Anglim
nm0356478,Jack Hallett
nm0073548,Amnon Berenson
nm0152258,Slava Chaplin
nm0103208,Doug Bradley
nm0186469,Kenneth Cranham
nm0641172,Jack O'Halloran
nm0296843,Brittain Frye
nm0858869,George Thomas
nm0205289,Phil Davis
nm0789970,Sebastian Shaw
nm0501400,Ole Lemmeke
nm0041904,Dieter Augustin
nm0111289,Günter Brombacher
nm0040880,Kai Atô
nm0594087,Masahiro Mitsuta
nm0060477,Billy Bastiani
nm0025018,Mark Amitin
nm0051257,Kirk Baltz
nm0050268,István Bálint
nm0360815,Gunnar Hansen
nm0352674,Zuhair Haddad
nm0426547,Bobby Johnston
nm0051036,Joe Balogh
nm0704009,Thomas Quinn
nm0372013,Marc Hazewinkel
nm0826186,Richard Steinmetz
nm0924037,Jeremy Whelan
nm0824649,Richard Steele
nm0851302,Tsutomu Tatsumi
nm0841927,Rufus Swart
nm0612131,Franz Muller
nm0847564,Rengga Takengon
nm0849380,Hendro Tangkilisan
nm0958590,Dicky Zulkarnaen
nm0198994,H.I.M. Damsyik
nm0959958,Egill Ólafsson
nm0267279,Antonio Fargas
nm0899517,Dorel Visan
nm0952624,Florin Zamfirescu
nm0828919,Doug Stevenson
nm0464302,Ron Kologie
nm0103057,Michael Bradford
nm0447641,Roger Kendall
nm0143255,Robert Case
nm0116483,Bruce Kirby
nm0611889,Chris Mulkey
nm0126316,David Byrnes
nm0335781,Per Olof Grape
nm0862319,Rasmus Thygesen
nm0401936,Mark Humphrey
nm0443687,Islam Kaziyev
nm0266996,Semyon Farada
nm0887189,Scott Van Horn
nm0000500,Richard Linklater
nm0470019,Dan Kratochvil
nm0000585,Robert Picardo
nm0636562,Chris Noth
nm0876513,Frans Tumbuan
nm0403020,Ronald Hunter
nm0181496,Cosme Cortázar
nm0587405,Alexander Milic
nm0151873,Yung-Cheng Chang
nm0263496,Chad Everett
nm0754592,Michael Sabatino
nm0322339,Paul Gleason
nm0234969,Brandon Douglas
nm0565333,Tarek McCarthy
nm0807892,David Anthony Smith
nm0725052,Peter Mark Richman
nm0003110,Cesar Romero
nm0374481,Jürgen Heinrich
nm0881969,Marcelo Uriona
nm0027800,Peter Andersson
nm0904880,Lars Väringer
nm0197661,Colin Dale
nm0572905,Dursley McLinden
nm0639153,Finn Nørbygaard
nm0369270,Jacob Haugaard
nm0406185,Paul Hüttel
nm0421258,Tom Jennings
nm0646125,Eric Oldfield
nm0571010,Kerry McKay
nm0110303,Daniel Brière
nm0320721,Rémy Girard
nm0346929,Jean Guilda
nm0594803,Ronnie Mkwanazi
nm0623509,Themba Ndlovu
nm0928669,Ulrich Wildgruber
nm0870257,Alan Toy
nm0409779,Adi Irani
nm0261689,Nando Estevane
nm0608358,Gerardo Moscoso
nm0898246,Alejandro Villeli
nm0455454,Dinesh Hingoo
nm0780904,Rick Sebak
nm0415416,Mahmoud Jafari
nm0493517,Jamshid Layegh
nm0659233,Chunky Panday
nm0826779,Viktor Stepanov
nm0810488,Bill Smitrovich
nm0371718,Chard Hayward
nm0755680,Geoffrey Sadwith
nm0370582,Show Hayami
nm0452921,Nicholas Kilbertus
nm0007098,Paul Hubschmid
nm0025045,Lukas Ammann
nm0811957,Boguslaw Sochnacki
nm0460063,Roman Klosowski
nm0825873,Milan Steindler
nm0904703,David Vávra
nm0436628,Adam Kamien
nm0804116,Piotr Skiba
nm0379039,Nikolay Gerlya
nm0064993,Boris Bechet
nm0342692,Gheorghe Grâu
nm0048121,Miroslaw Baka
nm0322937,Krzysztof Globisz
nm0856227,Jan Tesarz
nm0119450,Igor Bugatko
nm0038221,Ervand Arzumanyan
nm0411757,Takeshi Itô
nm0474744,Simon Kumai
nm0815250,Kari Sorvali
nm0457900,Mikko Kivinen
nm0666718,Gyula Pauer
nm0647680,Jeffrey Olsen
nm0888532,Joe Verroca
nm0789864,Martin Shaw
nm0597133,Simon Molloy
nm0366207,Christopher J. Hart
nm0569476,Joseph P. McGlynn
nm0134922,Peter Capaldi
nm0178680,Michael Copeman
nm0502442,Leon
nm0200069,Rick Daniels
nm0665856,Randy Spears
nm0322279,Barry Wood
nm0748491,Christian Ruché
nm0711256,Michel Raskine
nm0394690,Ryô Horikawa
nm0386391,Masashi Hironaka
nm0703033,Anthony Quayle
nm0011609,Thom Adcox-Hernandez
nm0316532,Blake Gibbons
nm0687098,Bodie Plecas
nm0773741,Charles Schneider
nm0014344,Thomas Ahrens
nm0198849,Claus-Peter Damitz
nm0908458,Max Wall
nm0029264,Leif Andrée
nm0627737,Jamie Newcomb
nm0255159,Ben Ellison
nm0047033,Matthew Baidoo
nm0595692,Akim Mogaji
nm0933626,John Wilson
nm0662327,Jarrett Parker
nm0310294,Mark Gauthier
nm0226958,Brendan Dillon Jr.
nm0378823,Kenneth Herdigein
nm0326396,Ira Goldwasser
nm0416713,Loren Janes
nm0821974,Martyn Stanbridge
nm0302183,Martí Galindo
nm0748382,Víctor Rubio
nm0016085,Joe Alaskey
nm0912469,Gary Warner
nm0531286,Roy MacArthur
nm0420703,Hans-Dieter Jendreyko
nm0273075,Daniel Fernando
nm0667074,Allan Paule
nm0520855,William Lorenzo
nm0496768,Alan Lee
nm0489112,Wolf Larson
nm0311518,David Gee
nm0159527,Navin Chowdhry
nm0513201,Richard Lintern
nm0812458,Andrey Sokolov
nm0170208,Daniel Colas
nm0774159,Werner Schneyder
nm0926970,Cyril Wickramage
nm0247509,Anthony East
nm0353896,Eric Hahn
nm0203441,Mel Davidson
nm1008322,Tsing Tong Tsai
nm0341534,Jeff Griffith
nm0609000,Jim Moss
nm0380822,Johannes Herrschmann
nm0595782,Thomas Mogotlane
nm0887063,Marcel van Heerden
nm0493684,Paul Lazar
nm0353614,Captain Haggerty
nm0559331,Ulrich Matschoss
nm0540585,Michael Maloney
nm0759992,Rogério Samora
nm0211696,Alexandre de Sousa
nm0213313,Frédéric Deban
nm0586052,Chema de Miguel
nm0885937,José van Dam
nm0901812,Philippe Volter
nm0692466,Richard Portnow
nm0787687,Matt Shakman
nm0449900,John Kerry
nm0143791,Mark Caso
nm0685108,António Caldeira Pires
nm0801499,Álvaro Simões
nm0586037,Antonio Miguens
nm0018422,Fred Alexander
nm0284454,Oleg Fomin
nm0524743,Laurence Luckinbill
nm0073137,Daniel Benzali
nm0604091,Marcos Moreno
nm0876335,Aldo Tulian
nm0871240,Daniel J. Travanti
nm0821232,David Staffer
nm0404530,Tom Hutsler
nm0190762,Róbert Csontos
nm0244136,Jean-Pierre Duriez
nm0751870,Leonardo Ruta
nm0917871,Vladimir Weigl
nm0539832,Alexander Malkowsky
nm0709236,Frank Ramírez
nm0034207,Gerardo Arellano
nm0132549,Jason Campbell
nm0442760,Hanbei Kawai
nm0406809,Kunihiko Ida
nm0386411,Makoto Yokoyama
nm0855335,William Tepper
nm0008994,Brian Abrahams
nm0039039,Clive Ashley
nm0422664,Olivier Jibidar
nm0870623,Franz Trager
nm0435719,Steve Kalfa
nm0000892,Jason Beghe
nm0001391,Michael Jackson
nm0005141,Sean Lennon
nm0773266,Morgan Schmidt-Feng
nm0448283,Richard Kennedy
nm0893057,Gary Veney
nm0409171,George Innes
nm0371304,Tony Haygarth
nm0365221,Raphael Harris
nm0600081,Carlos Montilla
nm0854149,Virgilio Teixeira
nm0806284,Errol Slue
nm0231120,Patrick Dollaghan
nm0014718,Norman Anstey
nm0582945,Karl Friedrich Mews
nm0000494,Robert Sean Leonard
nm0592030,Evan Mirand
nm0398284,Artur Howzan
nm0711631,Ahmed Rateb
nm0001544,Ricardo Montalban
nm0568809,Hamish Gough
nm0621031,Marshall Napier
nm0461345,Václav Knop
nm0878846,John Tyler
nm0403807,Stan Hurwitz
nm0607325,Temuera Morrison
nm0490774,Andrew Lauer
nm0000916,Peter Berg
nm0026579,Dave Anderson
nm0212921,Rick Dean
nm0249399,Art Edler
nm0945563,Hal Yamanouchi
nm0511604,Hal Linden
nm0943600,Roland Wybenga
nm0798534,Trinidad Silva
nm0062148,Andy Bauman
nm0640256,Brian Edward O'Connor
nm0807594,Cameron Smith
nm0395678,Steve Horton
nm0393315,Allen Honigberg
nm0211965,Nicolas De Toth
nm0885480,Rawley Valverde
nm0247672,Rodney Eastman
nm0065806,John Beckman
nm0910817,Samba Wane
nm0048139,Mark Bakalor
nm0106492,John Brebner
nm0138629,Johnny Carnation
nm0150845,Corey Chan
nm0159481,Martin Chow
nm0520416,David Paul Lord
nm0102118,Craig Boyett
nm0564805,Tom McCamus
nm0527251,Jacques Lussier
nm0670096,Alberto Pedret
nm0813278,Charles Solomon Jr.
nm0546135,Kare N. Marcus
nm0432240,Lenny Juliano
nm0556437,Ace Mask
nm0784649,Ari-Kyösti Seppo
nm0434099,László Kabos
nm0538875,Wojciech Malajkat
nm0504231,Janusz Lesniewski
nm0513586,Jacques Lippe
nm0005129,Joey Lawrence
nm0005055,Billy Joel
nm0618741,Tatsuo Nadaka
nm0234809,Jon Dough
nm0527863,Yung Henry Yu
nm0854332,Leszek Teleszynski
nm0758413,Matt Salinger
nm0449044,Danny Keogh
nm0379241,Alvis Hermanis
nm0545063,Xavier Marc
nm0733780,Enrique Rocha
nm0778219,Friedrich Schoenfelder
nm0908685,Jack Wallace
nm0959112,Noam Zylberman
nm0777124,Aaron Schwartz
nm0553329,Zdenek Martínek
nm0826621,John Patrick Stenman
nm0420561,Robert Jelinek
nm0595909,Mac Mohan
nm0675447,Pascal Persiano
nm0167649,Kim Coates
nm0801433,Otto Simánek
nm0594073,Ken Mitsuishi
nm0472028,Pawel Królikowski
nm0468661,Peter Kowanko
nm0191679,Joseph Culp
nm0322513,Iain Glen
nm0362735,Robert Hardy
nm0539616,Kevork Malikyan
nm0613685,George Murcell
nm0931493,R.J. Williams
nm0002066,Ramon Estevez
nm0384421,José Roberto Hill
nm0248408,Emilio Echevarría
nm0079529,David Beuchot
nm0243750,Valdiri Duran
nm0420877,John Jenkins
nm0001235,William Forsythe
nm0000609,Ving Rhames
nm0800638,Peter Simonischek
nm0734458,Roger Rodd
nm0300989,Hubert Gagnon
nm0500633,Bruno Leite
nm0516574,Manuel Lobão
nm0213577,Andrzej Debski
nm0592491,Evgeniy Mironov
nm0570928,Antonio McKay
nm0170266,Catero Colbert
nm0240838,Tom Dugan
nm0929934,Clarence Williams III
nm0253371,Michael Elgart
nm0672378,Paavo Pentikäinen
nm0874830,Martti Tschokkinen
nm0750234,Carl-Kristian Rundman
nm0001457,James Le Gros
nm0052410,Reggie Bannister
nm0780133,Angus Scrimm
nm0382110,David Hewlett
nm0695939,Premji
nm0079378,Paul Bettis
nm0817728,George Spelvin
nm0682490,Tony Pierce
nm0217716,Michael DeLorenzo
nm0247618,Todd Eastland
nm0838035,Dennis Sullivan
nm0220582,Craig Derrick
nm0262697,David Neal Evans
nm0600397,Germán Monzó
nm0617431,Vesa Mäkelä
nm0839017,Kemal Sunal
nm0351677,Yalçin Güzelce
nm0351634,Kaya Gürel
nm0617782,François Méthé
nm0073765,Greg Berg
nm0755409,Stanislav Sadalskiy
nm0065894,William Beckwith
nm0061528,Tim Battle
nm0170577,Jackson Cole
nm0508880,Daniel Libman
nm0809031,Lane Smith
nm0453299,Lincoln Kilpatrick
nm0903497,Konstantin Vorobyov
nm0069759,Aleksandr Belyavskiy
nm0499532,Stéphane Legros
nm0769793,Robert R. Shafer
nm0702801,Jeff Qualle
nm0132354,Dan Campbell
nm0492932,Matthew Lawrence
nm0195383,John D'Aquino
nm0691878,Bobby Porter
nm0362728,Peter Hardy
nm0171059,Jack Coleman
nm0121467,Ángel Burgos
nm0900376,Marco Vivio
nm0072209,Umberto Caglini
nm0046472,René Baeza
nm0622791,Roberto Navarrete
nm0675883,Dante Pesce
nm0698438,Andrea Prodan
nm0577568,Michele Melega
nm0319810,Alberto Gimignani
nm0744107,Kim Rossi Stuart
nm0595344,Marcello Modugno
nm0596520,Gerald R. Molen
nm0209030,Marc de Jonge
nm0068959,Peter Belli
nm0539325,Saleh Malek
nm0433749,Steen Birger Jørgensen
nm0530613,Kjeld Løfting
nm0564107,Alex McArthur
nm0389763,James Hogue
nm0234196,Nathaniel Dorsky
nm0257645,Jon A. English
nm0749289,Roger Ruffin
nm0384645,Ross Hill
nm0822647,Bogdan Stanoevici
nm0018931,George Alexandru
nm0025777,Mircea Anca
nm0276960,Tudorel Filimon
nm0821954,Mihail Stan
nm0690074,Jeff Pomerantz
nm0001786,George Takei
nm0823289,Anthony Starke
nm0000123,George Clooney
nm0526557,Steve Lundquist
nm0448959,Michael Kenworthy
nm0887421,Thor Van Lingen
nm0443974,Stephen Kearney
nm0502217,Ton Lensink
nm0991884,Kou Machida
nm0038370,Pat Asanti
nm0702697,Xhevat Qorraj
nm0482039,Çun Lajçi
nm0276899,Daniel Filho
nm0276891,Brandão Filho
nm0893414,Massimo Venturiello
nm0009413,Jonas Abry
nm0266185,Peder Falk
nm0440932,Michael Kastberg
nm0068957,Michel Belli
nm0410781,Tor Isedal
nm0435200,Oldrich Kaiser
nm0822866,Peter Staník
nm0562118,Rollo May
nm0442879,Kunitarô Kawarazaki
nm0787359,Shafiq Syed
nm0944834,Raghuvir Yadav
nm0333380,Nickolas Grace
nm0388061,Douglas Hodge
