Id,category,Label
nm0414646,actor,Steve Jacobs
nm0373698,director,Chris Hegedus
nm0672060,director,D.A. Pennebaker
nm0946875,director,Herman Yau
nm0833103,actor,Scott Strader
nm0484079,writer,Michael Lanahan
nm0643067,writer,David Oas
nm0535535,actor,Peter Maffay
nm0140875,writer,Jonathan Carroll
nm0301330,actor,Jim Gaines
nm0498872,director,Geneviève Lefebvre
nm0686679,actor,Tor Planting
nm0356276,actor,Raimo Hallama
nm0241532,actor,Mats Dumell
nm0883400,writer,Juha Vakkuri
nm0158793,actor,Calvin Choi
nm0968859,actor,Remus Choi
nm0900492,actor,Oldrich Vlach
nm0460039,actor,Vladimír Klos
nm0514081,actor,Ivan Liska
nm0627164,director,John Neumeier
nm0458394,actor,François Klaus
nm0016642,actor,Gigio Alberti
nm0093665,actor,Flavio Bonacci
nm0320081,writer,Gino
nm0584945,writer,Michele
nm0062070,writer,Bruce Baum
nm0490911,actor,Charles Laulette
nm0808825,actor,Cole Stevens
nm0774214,director,Robert Allen Schnitzer
nm0785714,writer,Toni Serritello
nm0447221,actor,Joachim Kemmer
nm0258995,writer,Uwe Erichsen
nm0296356,writer,Christoph Fromm
nm0340260,actor,Zach Grenier
nm0390458,actor,Ticky Holgado
nm0693898,writer,Jean-Bernard Pouy
nm0693830,actor,Amir Mohammad Pourhassan
nm0030536,actor,Mahnaz Ansarian
nm0415413,actor,Abbas Jafari
nm0846674,actor,Emad Taheri
nm0286571,director,Ebrahim Forouzesh
nm0957748,actor,Lev Zolotukhin
nm0665169,actor,Nikolai Pastukhov
nm0597585,actor,Leonid Monastyrsky
nm0028916,writer,Leonid Andreyev
nm0235192,actor,Morgan Douglas
nm0092063,writer,Don Bohlinger
nm0622226,writer,James Nathan
nm0409282,writer,Hisashi Inoue
nm0117756,actor,Freddy Buache
nm0213582,writer,Richard Debuisne
nm0537551,writer,Norman Mailer
nm0783299,writer,Peter Sellars
nm0400059,director,Peter Ily Huemer
nm0669629,actor,Bob Peck
nm0493765,director,Piotr Lazarkiewicz
nm0707552,actor,Aleksandr Rakhlenko
nm0856797,actor,Sergey Tezov
nm0816445,actor,Sergei Sozinov
nm0510144,writer,Albert Likhanov
nm0954514,writer,Valeriy Zelenskiy
nm0368051,writer,Izô Hashimoto
nm0644712,writer,Makoto Ogino
nm0873319,actor,Aleksandr Trofimov
nm0587557,director,Sofiya Milkina
nm0796073,director,Mikhail Shvejtser
nm0605712,actor,Hideo Murota
nm0756406,director,Yôichi Sai
nm0274008,actor,Stéphane Ferrara
nm0353135,director,Petra Haffter
nm0718192,writer,Peter Reinholz
nm0001617,actor,Lou Diamond Phillips
nm0940712,actor,Michael Woods
nm0807767,actor,Cotter Smith
nm0037790,director,Karen Arthur
nm0589390,writer,Susan Miller
nm0169276,writer,Charles Zev Cohen
nm0459224,actor,Jouko Klemettilä
nm0617432,director,Ville Mäkelä
nm0664115,writer,Olli-Pekka Parviainen
nm0504945,writer,Hung-Wah Leung
nm0948078,actor,Ruocheng Ying
nm0672546,writer,Mark Peploe
nm0699701,writer,Puyi
nm0719347,actor,Scott Renderer
nm0484688,actor,Steve Landesberg
nm0191367,actor,Ron Culbreth
nm0404888,director,Nessa Hyams
nm0764547,writer,Frank Saperstein
nm0880078,writer,Alan Uger
nm0505488,director,Ram Loevy
nm0233975,writer,Meir Doron
nm0263820,writer,Gilad Evron
nm0259301,actor,Anders Eriksson
nm0259326,actor,Claes Eriksson
nm0917992,director,Paul Weiland
nm0402032,actor,Barry Humphries
nm0671837,actor,Thaao Penghlis
nm0164647,actor,Andrew Clarke
nm0590248,writer,Diane Millstead
nm0000375,actor,Robert Downey Jr.
nm0254735,writer,Bret Easton Ellis
nm0679037,writer,Harley Peyton
nm0752751,actor,Mitchell Ryan
nm0000948,writer,Shane Black
nm0477273,actor,Tat-Kwong Chan
nm0914151,actor,Nick Waters
nm0488330,actor,John Larking
nm0371844,actor,John Heywood
nm0428243,writer,Ian Jones
nm0131647,actor,Kirk Cameron
nm0131661,writer,Lorne Cameron
nm0395924,writer,David Hoselton
nm0348847,actor,Aleksandr Gusev
nm0477080,actor,Keith Kwan
nm0653693,writer,Richard Outten
nm0522795,writer,Chi-Yeuh Low
nm0958183,director,János Zsombolyai
nm0278969,writer,Jan Fischer
nm0421894,writer,James Jeremias
nm0746546,actor,John Rowe
nm0038754,actor,Robert Ashby
nm0151259,actor,Norman Chancer
nm0236405,director,Julian Doyle
nm0485640,writer,Lanier Laney
nm0842202,writer,Terry Sweeney
nm0457135,actor,Juozas Kiselius
nm0667805,actor,Viktor Pavlov
nm0850893,director,Evgeniy Tashkov
nm0673246,writer,Oleg Perekalin
nm0157331,director,Aurelio Chiesa
nm0669849,writer,Giuseppe Pederiali
nm0149396,actor,Thales Pan Chacon
nm0646427,writer,Domingos Olimpio
nm0523821,actor,Olaf Lubaszenko
nm0054007,actor,Artur Barcis
nm0786244,director,Efraim Sevela
nm0682946,actor,Maciej Pietrzyk
nm0515647,writer,Julio Llamazares
nm0958801,writer,Valerio Zurlini
nm0060145,writer,Giorgio Bassani
nm0335893,writer,Antonella Grassi
nm0598717,writer,Luisa Montagnana
nm0460928,actor,Howard Knight
nm0522218,director,Eric Louzil
nm0844899,writer,Eleuterio Sánchez
nm0637715,actor,Leo Nucci
nm0708211,actor,Samuel Ramey
nm0885417,actor,Mato Valtonen
nm0840994,actor,Pertti Sveholm
nm0379947,actor,Frank Hernández
nm0735445,writer,Milagros Rodríguez
nm0534298,actor,Michael MacRae
nm0731805,actor,Dennis Robertson
nm0086804,writer,Stephen Blakely
nm0791843,writer,Peter Shepherd
nm0294962,actor,Justin Fried
nm0092523,actor,Pavle Bojkovski
nm0188293,director,Stanko Crnobrnja
nm0822632,director,C. Stanner
nm0606715,writer,Kyle Morris
nm0469826,actor,George Kranz
nm0357783,actor,Chico Hamilton
nm0706426,writer,Christopher Ragazzo
nm0398286,writer,Perry Howze
nm0398287,writer,Randy Howze
nm0291012,writer,Laurie Frank
nm0458627,actor,Marc Klein Essink
nm0298795,actor,Frigyes Funtek
nm0935007,writer,William P. Wingate
nm0704031,writer,A.J. Quinnell
nm0957105,writer,Fabrice Ziolkowski
nm0331998,director,Michael Gottlieb
nm0749493,writer,Edward Rugoff
nm0066804,actor,Maurizio Begotti
nm0292031,actor,Alberto Frasca
nm0894788,writer,Sandro Veronesi
nm0095793,writer,Robert Brodie Booth
nm0412646,writer,Tommy Iwering
nm0133819,actor,Miguel Cane
nm0655293,writer,José Emilio Pacheco
nm0503211,director,Marquise Lepage
nm0197252,actor,Yasuo Daichi
nm0163121,actor,Jappe Claes
nm0175707,director,Patrick Conrad
nm0238385,writer,Pierre Drouot
nm0318364,writer,Rupert Gilchrist
nm0000185,actor,Dolph Lundgren
nm0000863,actor,Billy Barty
nm0006809,writer,Stephen Tolkin
nm0673822,actor,Joan Peris
nm0177933,actor,Chris Cooper
nm0928134,actor,James Wilby
nm0001291,actor,Rupert Graves
nm0381388,writer,Kit Hesketh-Harvey
nm0450170,writer,Bradley Kesden
nm0534631,director,Paul Madden
nm0764669,actor,Tej Sapru
nm0641938,actor,Ron O'Neal
nm0769761,writer,Bud Schaetzle
nm0874810,writer,Dean Tschetter
nm0003978,writer,Andrew Deutsch
nm0038436,writer,Terry Asbury
nm0675525,actor,Fred Personne
nm0065716,writer,Samuel Beckett
nm0663729,writer,Jacques Parsi
nm0683314,writer,Manuel Pilares
nm0230130,actor,Loris Loddi
nm0269467,actor,Giorgio Favretto
nm0158587,actor,Jacek Chmielnik
nm0736190,writer,Maria Rodziewiczówna
nm0224079,writer,Marina Ripa di Meana
nm0209056,actor,Jorge de Juan
nm0891819,director,Felipe Vega
nm0150544,director,Ronald Chammah
nm0124727,writer,Michel Butel
nm0681754,actor,Nick Pickard
nm0412027,writer,Andrei Ivanov
nm0158659,actor,Wing Cho
nm0446314,actor,David Patrick Kelly
nm0595631,actor,D.W. Moffett
nm0761587,actor,Jay O. Sanders
nm0368405,writer,Sven Hassel
nm0317254,writer,Nelson Gidding
nm0194009,actor,Rex Cutter
nm0622186,actor,Alok Nath
nm0368097,actor,Irshad Hashmi
nm0474405,director,Raghuvir Kul
nm0082380,actor,Raoul Billerey
nm0074312,director,Pamela Berger
nm0034700,actor,Joey Arias
nm0043173,actor,Rick Aviles
nm0171080,actor,Joe Coleman
nm0445245,director,Harvey Keith
nm0798677,writer,David Silver
nm0332967,actor,Andre Gower
nm0452701,actor,Robby Kiger
nm0716516,actor,Duncan Regehr
nm0000110,actor,Kenneth Branagh
nm0040744,actor,John Atkinson
nm0141697,actor,Jim Carter
nm0336957,writer,Simon Gray
nm0139724,writer,J.L. Carr
nm0885707,actor,Lewis Van Bergen
nm0014585,writer,Robert Aiken
nm0613644,writer,Galina Muratova
nm0683284,writer,Valentin Pikul
nm0191631,actor,JD Cullum
nm0781305,actor,Robert Sedgwick
nm0000647,director,Alan Smithee
nm0864435,writer,David N. Titcher
nm0073388,writer,Eric Bercovici
nm0742870,writer,Riki Roseo
nm0049594,writer,Robert Balchus
nm0154345,director,Dominique Chaussois
nm0807054,actor,Valeri Smirnov
nm0631712,director,Mikhail Nikitin
nm0439734,writer,Svetlana Karmalita
nm0231263,actor,Róbert Dolák-Saly
nm0070387,actor,Ferenc Bencze
nm0218564,actor,Ferenc Demjén
nm0370035,actor,John Hawkes
nm0450624,director,Kliff Keuhl
nm0390329,actor,Raymond Holder
nm0123924,actor,John Buscaglia
nm0111622,writer,Eugene Brook
nm0871636,actor,Robert Trebor
nm0889753,actor,Zoltán Varga
nm0803443,writer,Sigfrid Siwertz
nm0754951,actor,Remigijus Sabulis
nm0748856,writer,Oleg Rudnev
nm0958559,writer,Jerzy Zulawski
nm0906006,director,Maria Theresia Wagner
nm0548204,actor,Adam Marjanski
nm0651465,writer,Eliza Orzeszkowa
nm0159115,actor,Sok-Yang Choo
nm0461929,actor,Sul-Bong Ko
nm0496970,director,Jang-ho Lee
nm0497487,writer,Je-Ha Lee
nm0665234,writer,Éva Pataki
nm0417301,actor,Janakaraj
nm0049400,writer,Balakumaran
nm0707366,writer,Rajasri
nm0520700,actor,Bernd Daktari Lorenz
nm0526632,actor,Harald Lundt
nm0776601,actor,Collosseo
nm0125367,director,Jörg Buttgereit
nm0734585,writer,Franz Rodenkirchen
nm0040234,actor,Yamil Atala
nm0096880,actor,Eduardo Borja
nm0749754,director,Fernando Ruiz
nm0002042,writer,Charles Dickens
nm0930912,actor,Jimmy Williams
nm0724604,actor,John Henry Richardson
nm0201976,writer,Sean Dash
nm0275266,writer,Laurel Fest
nm0641640,actor,William O'Leary
nm0322894,director,Robert Glinski
nm0787825,actor,Chuck Shamata
nm0028837,actor,Réal Andrews
nm0369860,actor,Hal Havins
nm0041980,writer,Joe Augustyn
nm0695084,actor,Michael Praed
nm0552333,writer,George R.R. Martin
nm0001104,writer,Frank Darabont
nm0778308,director,Uli M. Schüppel
nm0361574,actor,Thomas Hanzon
nm0616593,actor,Jan Mybrand
nm0638324,director,Colin Nutley
nm0392328,writer,Sven-Gösta Holst
nm0787350,actor,Ramses Shaffy
nm0653913,actor,Martijn Oversteegen
nm0208168,writer,Guido De Craene
nm0396931,writer,Chris Houtman
nm0629897,actor,Nick Nicholson
nm0026584,actor,David Anderson
nm0856377,actor,Robert Tessier
nm0725079,actor,Branscombe Richmond
nm0014265,actor,Robert Ahola
nm0740001,director,Ronnie Rondell Jr.
nm0198553,writer,Nancy Locke
nm0269879,writer,Kenneth Fearing
nm0297004,actor,Thierry Frémont
nm0012208,actor,Matt Adler
nm0679853,director,William Phelps
nm0564827,writer,Tim McCanlies
nm0563473,director,Carlo Mazzacurati
nm0076914,writer,Franco Bernini
nm0532099,actor,Robin MacEachern
nm0431033,actor,Patrick Jouané
nm0445382,actor,Pascal Kelaf
nm0241685,actor,Philippe Dumont
nm0318875,director,Guy Gilles
nm0476065,writer,Andrew Kurtzman
nm0726988,writer,Rob Riley
nm0867719,writer,Tom Topor
nm0239865,director,Roger Duchowny
nm0471503,director,Vyacheslav Krishtofovich
nm0806726,actor,Smaïn
nm0583697,director,Serge Meynard
nm0510233,writer,Jean-Paul Lilienfeld
nm0310167,actor,Mikkel Gaup
nm0349759,actor,Ingvald Guttorm
nm0882573,actor,Nils Utsi
nm0119939,actor,Henrik H. Buljo
nm0310168,director,Nils Gaup
nm0474653,writer,Anette Kullenberg
nm0760582,writer,Thomas Samuelsson
nm0225191,actor,George DiCenzo
nm0075359,actor,Xander Berkeley
nm0788821,writer,John Sharkey
nm0154223,writer,Bruce Chatwin
nm0772870,actor,Charlie Schmidt
nm0612730,director,Jag Mundhra
nm0954765,writer,Michel Zemer
nm0449369,actor,Han Kerckhoffs
nm0372798,actor,David Heavener
nm0821734,actor,Frank Stallone
nm0958658,actor,Rick Zumwalt
nm0472671,actor,Piotr Krukowski
nm0944224,actor,Wieslaw Wójcik
nm0631201,writer,Zbigniew Nienacki
nm0935685,writer,Catherine Winter
nm0627624,actor,George Newbern
nm0633595,actor,James Noble
nm0054295,writer,Barry Bardo
nm0471234,writer,Richard Kriegsman
nm0435877,actor,Harmage Singh Kalirai
nm0019503,writer,Tariq Ali
nm0077981,writer,Paul Berthier
nm0851731,actor,Nils Tavernier
nm0367007,director,Rivka Hartman
nm0694426,writer,Maggie Power
nm0860375,writer,Keith Thompson
nm0383071,writer,Manuel Hidalgo
nm0398577,actor,Martin Hreben
nm0440346,actor,Gerhard Karzel
nm0226201,writer,Jaroslav Dietl
nm0404817,actor,Pelle Hvenegaard
nm0654994,actor,Erik Paaske
nm0026069,writer,Martin Andersen Nexø
nm0257981,writer,Per Olov Enquist
nm0541510,actor,Ric Mancini
nm0566013,actor,Marc McClure
nm0215081,director,Mark Deimel
nm0932510,actor,Adam Willits
nm0862707,actor,Shane Tickner
nm0662238,actor,F. William Parker
nm0043892,actor,Peter Aylward
nm0509019,director,Ted Lichtenfeld
nm0606148,actor,Mikhail Morozov
nm0239586,director,Danièle Dubroux
nm0289771,writer,Régis Franc
nm0874607,actor,Hristos Tsagas
nm0660346,director,Nikos Papatakis
nm0098014,actor,Tom Bosley
nm0840097,director,Hal Sutherland
nm0518773,writer,Robby London
nm0639434,writer,Barry O'Brien
nm0309015,writer,Mario Gas
nm0957457,actor,Yuri Zlydnev
nm0030055,actor,Vladimir Anikin
nm0854372,actor,Konstantin Telishevsky
nm0890563,director,Anton Vasilev
nm0407550,writer,Kamil Ikramov
nm0538513,actor,Avtandil Makharadze
nm0002156,director,Tengiz Abuladze
nm0236930,director,Jim Drake
nm0032795,actor,Emilio Aragón
nm0345348,actor,José Guardiola
nm0055103,actor,Patxi Barko
nm0073450,actor,Eugenio Luis Berdonces
nm0560605,writer,Ana María Matute
nm0812633,writer,Francisco Solanes
nm0013741,actor,Ramón Agirre
nm0052973,actor,Felipe Barandiarán
nm0789425,director,Igor Shatrov
nm0046565,writer,Viktor Bagdasarov
nm0563331,director,Michael Mazo
nm0872187,writer,Giorgio Trentin
nm0275009,actor,Turi Ferro
nm0113598,actor,Christian Brando
nm0321372,writer,Alberto Giuseppini
nm0383396,writer,Jack Higgins
nm0528391,writer,Martin Lynch
nm0889564,writer,Vladimir Vardunas
nm0012662,director,Yuri Afanasyev
nm0541098,director,Yuri Mamin
nm0793507,director,N. Shilok
nm0012997,writer,Igor Ageev
nm0836080,writer,N. Studnev
nm0001310,actor,Kevin Peter Hall
nm0859029,writer,Jim Thomas
nm0859049,writer,John Thomas
nm0010799,actor,Buck Adams
nm0103121,actor,F.M. Bradley
nm0211108,director,Alex de Renzy
nm0481620,writer,John Lahr
nm0214421,writer,Frank Deese
nm0023402,actor,Carlos Alberto Alves de Veiga de Pina
nm0053771,actor,Manuel Barbosa
nm0211593,actor,Mario Vital de Silva
nm0855203,director,Inge Tenvik
nm0327366,actor,Louis M.L. Gonsales
nm0225279,director,Nigel Dick
nm0001093,writer,John Dahl
nm0912192,writer,David W. Warfield
nm0251101,actor,Robert Egon
nm0754681,actor,Stefano Sabelli
nm0148456,writer,Massimo Cerati
nm0183881,actor,Alex Courtney
nm0151452,writer,Raymond Chandler
nm0238898,writer,Daphne Du Maurier
nm0712029,writer,Herman Raucher
nm0538407,actor,Sergey Makarov
nm0229866,actor,Nikolay Dobrynin
nm0701382,actor,Mikhail Puzyryov
nm0215187,actor,Piotr Dejmek
nm0435908,actor,Waldemar Kalisz
nm0246176,actor,Piotr Dziamarski
nm0333303,actor,Zbigniew Grabski
nm0525555,director,Jerzy Lukaszewicz
nm0862960,actor,Wharton Tiers
nm0104317,actor,Glenn Branca
nm0129816,actor,John Cale
nm0512185,actor,Arto Lindsay
nm0040843,director,George Atlas
nm0601952,actor,Thurston Moore
nm0007145,actor,Lee Ranaldo
nm0791231,actor,Steve Shelley
nm0013193,director,Silvano Agosti
nm0850216,actor,Aldo Tarantino
nm0556383,writer,Nicola Masiello
nm0556384,writer,Nino Masiello
nm0134617,actor,Juli Cantó
nm0130703,actor,Juan Calot
nm0207162,writer,Machado de Assis
nm0810553,director,Sandy Smolan
nm0379200,actor,Paul Herman
nm0147962,actor,Henry Cele
nm0945152,writer,Ian Yule
nm0934254,actor,Trey Wilson
nm0089865,actor,Jon Bluming
nm0923115,writer,Janwillem van de Wetering
nm0111410,actor,Borislav Brondukov
nm0412016,writer,Albert Ivanov
nm0814611,actor,Steve Sooy
nm0139598,actor,Anthony M. Carr
nm0204962,actor,Ken Davis
nm0607548,actor,Stan Morrow
nm0507921,director,Pericles Lewnes
nm0957839,writer,Zoofeet
nm0685064,writer,P. Floyd Piranha
nm0806808,writer,Fester Smellman
nm0492566,actor,Sean Lawlor
nm0564362,actor,Ray McBride
nm0510151,director,Wéré Wéré Liking
nm0457189,actor,László I. Kish
nm0375040,director,Daniel Helfer
nm0784727,actor,António Sequeira Lopes
nm0738295,actor,Jorge Rolla
nm0317815,director,Margarida Gil
nm0207854,writer,Antónia Margarida de Castelo Branco
nm0001143,actor,Kevin Dillon
nm0508349,actor,Baotian Li
nm0422596,actor,Qilin Ji
nm0814268,writer,Guoxun Song
nm0477113,writer,Yiu-Wing Kwan
nm0299495,actor,Erik Fylking
nm0282350,actor,Mats Flink
nm0286858,actor,Karl-Erik Forsgårdh
nm0400484,actor,Brendan Hughes
nm0415016,actor,Scott Jacoby
nm0296175,director,Bill Froehlich
nm0514199,writer,Mark Lisson
nm0260112,writer,Dana Escalante
nm0801314,writer,Greg H. Sims
nm0715651,actor,Ricky Addison Reed
nm0650465,director,Fernando Orozco
nm0701829,writer,Ulises Pérez Aguirre
nm0348415,writer,Dan Guntzelman
nm0035664,actor,Curtis Armstrong
nm0237648,director,Di Drew
nm0388257,writer,Helen Hodgman
nm0679042,writer,Kathleen Peyton
nm0754325,actor,Erkki Saarela
nm0482022,actor,Aarno Laitinen
nm0837602,actor,Alpo Suhonen
nm0649326,writer,Raija Oranen
nm0082405,actor,Tom Billett
nm0627159,writer,Edward Neumeier
nm0591160,writer,Michael Miner
nm0452538,writer,William X. Kienzle
nm0028319,actor,Damir Andrei
nm0001685,actor,Rick Rossovich
nm0744562,writer,Edmond Rostand
nm0951345,actor,Carlos Zabala
nm0304305,director,José Ganga
nm0720890,actor,Clive Revill
nm0410253,director,David Irving
nm0886733,actor,Jerry Van Dyke
nm0832217,director,Virginia L. Stone
nm0567025,writer,J.A.S. McCrombie
nm0375962,actor,Mark Hembrow
nm0319980,actor,Banjô Ginga
nm0654751,director,Masayuki Ozeki
nm0619815,writer,Makoto Naitô
nm0887651,actor,Angeli Van Os
nm0280955,actor,Didier Flamand
nm0147539,writer,Juan Luis Cebrián
nm0399531,actor,Whip Hubley
nm0001618,actor,Joaquin Phoenix
nm0220861,actor,Stefan DeSalle
nm0804966,director,Grzegorz Skurski
nm0094858,actor,Patrick Bonnel
nm0173933,director,Frédéric Compain
nm0076442,writer,Armando Bernardi
nm0509925,actor,David Light
nm0430348,writer,Timothy Jorge
nm0950806,actor,Konstantin Yukhov
nm0952465,writer,Valeri Zalotukha
nm0108754,actor,Jimmy Bridges
nm0376371,director,Clark Henderson
nm0165906,writer,Thomas McKelvey Cleaver
nm0688526,actor,Henri Poirier
nm0745629,director,Jean Rougeron
nm0524259,writer,Pierre Lucas
nm0446690,actor,Mike Kelly
nm0629383,actor,George Nicholas
nm0911799,director,Yu Wang
nm0625338,director,Dusty Nelson
nm0848841,writer,George Tan
nm0534919,director,Sylvain Madigan
nm0926772,writer,Michel Wichegrod
nm0001557,actor,Viggo Mortensen
nm0805114,actor,Paul Slabolepszy
nm0203936,director,Robert Davies
nm0142273,actor,Anthony Caruso
nm0733692,director,Marc Rocco
nm0251975,writer,Danny Eisenberg
nm0636352,writer,John Norvet
nm0408101,director,Thomas Imbach
nm0880634,director,Heidi Ulmke
nm0511210,actor,Jakov Lind
nm0708844,actor,Len Ramras
nm0876365,actor,Tonny Tulleners
nm0930006,actor,Allen Williams
nm0726041,director,William Riead
nm0095067,actor,Hermann Bonnín
nm0581043,actor,Luis Merlo
nm0615513,writer,Antoni Mus
nm0080149,writer,Jaya Bachchan
nm0765454,writer,Santosh Saroj
nm0863132,actor,Andrey Tikhomirnov
nm0794415,actor,Aleksandr Shirvindt
nm0714871,actor,Rockets Redglare
nm0258751,actor,John Erdman
nm0524893,actor,Charles Ludlam
nm0572430,director,Sheila McLaughlin
nm0663216,actor,Uzi Parnes
nm0304065,director,Kwok-Leung Gan
nm0482567,actor,Ben Lam
nm0803302,actor,Yu Lung Hsiao
nm0490600,actor,Peter Chen Lau
nm0196340,actor,Shichang Da
nm0010689,actor,Konstantin Stepankov
nm0636466,actor,Valeriy Nosik
nm0889024,actor,Charles Vanel
nm0000683,writer,Gore Vidal
nm0657073,actor,Ludwik Pak
nm0821017,writer,Edward Stachura
nm0005116,director,Mary Lambert
nm0152254,writer,Patrice Chaplin
nm0632152,writer,Anders Nilsson
nm0032230,writer,Lawrence Appelbaum
nm0153004,actor,Eric Freeman
nm0628119,actor,James Newman
nm0366045,director,Lee Harry
nm0247329,writer,Joseph H. Earle
nm0666185,writer,Dennis Patterson
nm0644430,actor,Frederick Offrein
nm0043529,actor,Taggen Axelsson
nm0138302,actor,Jonas Carlzen
nm0297070,actor,Karl-Johan Fröjd
nm0399685,actor,Mats Huddén
nm0148773,writer,Ginny Cerrella
nm0128846,writer,Nadia Caillou
nm0003073,actor,Arno
nm0376290,director,Guido Henderickx
nm0329664,writer,Bob Goossens
nm0861168,actor,Thorarinn Oskar Thorarinsson
nm0345684,actor,Eggert Gudmundsson
nm0361793,actor,Harald G. Haraldsson
nm0296144,director,Friðrik Þór Friðriksson
nm0477595,writer,Einar Kárason
nm0755308,actor,Martin Sacks
nm0767299,writer,Georgia Savage
nm0109678,actor,Bill Brinsfield
nm0780116,actor,Don Scribner
nm0043320,actor,Yuri Avsharov
nm0951831,actor,Andrejs Zagars
nm0178126,writer,James Fenimore Cooper
nm0048652,actor,Kenny Baker
nm0391042,actor,David Holliday
nm0307288,actor,Michael Garfield
nm0532533,actor,Philip MacHale
nm0404546,writer,Shaun Hutson
nm0260470,writer,José Antonio Escrivá
nm0523018,actor,Patrick Lowe
nm0110564,director,Deborah Brock
nm0815132,director,Vyacheslav Sorokin
nm0595345,writer,Marco Modugno
nm0857163,actor,George H. Thausanij
nm0162717,director,Pierluigi Ciriaci
nm0244439,actor,Brand Dury
nm0093749,actor,Luciano Bonanni
nm0251015,actor,Aurelio Egidi
nm0613867,actor,Tiberio Murgia
nm0084196,actor,Stephen Bishop
nm0295875,actor,David Frishberg
nm0037723,actor,Alain Artur
nm0076111,writer,Georges Bernanos
nm0000597,actor,Bill Pullman
nm0672597,actor,John R. Pepper
nm0211295,actor,Massimo De Rossi
nm0042735,director,Marcello Avallone
nm0700865,writer,Andrea Purgatori
nm0853762,writer,Maurizio Tedesco
nm0460663,actor,Peter Kneip
nm0542301,actor,Sune Mangs
nm0889693,actor,Bert-Åke Varg
nm0008660,actor,Ric Abernathy
nm0001900,actor,Danny Aiello III
nm0850044,writer,Daniel Taplitz
nm0901229,director,Konstantin Voinov
nm0090862,actor,Leon Boden
nm0111596,actor,Herman Brood
nm0579466,director,Ramón Menéndez
nm0615556,writer,Tom Musca
nm0901260,actor,Mieczyslaw Voit
nm0465309,director,Kazimierz Konrad
nm0824978,director,Piotr Stefaniak
nm0161596,writer,Pawel Chynowski
nm0588414,writer,Grant Hindin-Miller
nm0623762,actor,Christopher Neame
nm0498991,writer,Doug Lefler
nm0642368,actor,Terry O'Quinn
nm0487260,actor,Charles Lanyer
nm0498839,writer,Carolyn Lefcourt
nm0191442,actor,Brett Cullen
nm0490417,actor,Greg Latter
nm0853160,actor,Sean Taylor
nm0229849,actor,Frantz Dobrowsky
nm0523958,actor,Marc Lubosch
nm0351663,actor,Gert Gütschow
nm0776549,actor,Berthold Schulze
nm0437778,director,Michael Kann
nm0446085,writer,Wolfgang Kellner
nm0773088,writer,Manfred Schmidt
nm0320303,actor,Rocky Giordani
nm0724784,actor,Sy Richardson
nm0298230,director,Fleming B. Fuller
nm0491776,director,Zlatko Lavanic
nm0480123,actor,Mike Lackey
nm0155723,actor,Bill Chepil
nm0636595,actor,Vic Noto
nm0614013,director,J. Michael Muro
nm0663956,actor,Alex Partexano
nm0263760,actor,Greg Evigan
nm0235040,actor,Eric Douglas
nm0838689,actor,David Summers
nm0596703,actor,Javier Molina
nm0838812,writer,Tomás Summers
nm0699198,actor,Harold Pruett
nm0137262,actor,Adam Carl
nm0236700,director,Bert L. Dragin
nm0125160,writer,William Butler
nm0859450,actor,Robin Thomas
nm0313569,director,Peter George
nm0210580,writer,Michele Gendelman
nm0841719,writer,P.W. Swann
nm0090894,actor,Bastián Bodenhöfer
nm0297018,writer,Gustavo Frías
nm0724673,actor,Lee Richardson
nm0066023,actor,John Bedford Lloyd
nm0326837,director,Steve Gomer
nm0955218,writer,Michael Zettler
nm0022935,writer,Shelly Altman
nm0787114,actor,Ted Shackelford
nm0484764,actor,Sal Landi
nm0466473,writer,Randy Kornfield
nm0064769,writer,Jim Beaver
nm0070672,actor,Miklós Benedek
nm0356392,actor,Bernard Haller
nm0618950,actor,Rudolf Nadler
nm0321112,director,Marcel Gisler
nm0410952,writer,Mitsutoshi Ishigami
nm0360766,director,Ed Hansen
nm0002668,writer,George 'Buck' Flower
nm0393276,actor,Yuzhou Hong
nm0526832,actor,Mingxiang Luo
nm0348438,director,Fangfang Guo
nm0955777,director,Xiaowen Zhou
nm0508495,writer,Pingfen Li
nm0000867,actor,Jason Bateman
nm0040014,actor,John Astin
nm0471352,writer,Tim Kring
nm0303024,writer,Steve Morelli
nm0377301,actor,Mark Hennessy
nm0455260,actor,Scott King
nm0232604,actor,Steve Donmyer
nm0254945,writer,Kirk Ellis
nm0878557,writer,Roger Tweten
nm0041869,actor,Lance August
nm0068125,actor,Dan Bell
nm0003826,director,Eric Parkinson
nm0728375,director,Michael Rissi
nm0547823,director,Nick Marino
nm0211964,director,André De Toth
nm0506556,writer,Murray Levy
nm0726624,writer,David Riggs
nm0339424,actor,Brodie Greer
nm0130785,actor,Bill Calvert
nm0548059,director,Peter Maris
nm0894156,writer,Mark Verheiden
nm0474242,actor,Hidde Kuiper
nm0091302,actor,Casper de Boer
nm0418078,actor,Tom Jansen
nm0784897,actor,Xavier Serbia
nm0013519,actor,Frank Aguilar
nm0883819,actor,Ignacio Valdés
nm0856730,director,Diego de la Texera
nm0575663,writer,Caribelle Medina
nm0616905,writer,Donald Myerston
nm0735304,writer,Emilio Rodriguez
nm0175676,writer,Joseph Conrad
nm0375967,writer,Joe Hembus
nm0817389,writer,Steve J. Spears
nm0000777,director,Gregg Araki
nm0797150,actor,Casey Siemaszko
nm0879186,actor,Richard Tyson
