Source,Target,Weight
nm0515193,nm0573155,1
nm0515193,nm0000846,1
nm0515193,nm0578527,1
nm0515193,nm0001850,1
nm0515193,nm0278752,1
nm0515193,nm0650753,1
nm0515193,nm0001396,1
nm0515193,nm0000578,1
nm0515193,nm0183822,1
nm0515193,nm0002145,1
nm0515193,nm0328972,1
nm0515193,nm0238379,1
nm0515193,nm0000080,1
nm0515193,nm0028674,1
nm0515193,nm0226947,1
nm0515193,nm0598971,1
nm0515193,nm0101248,1
nm0515193,nm0566680,1
nm0515193,nm0607666,1
nm0515193,nm0000059,1
nm0515193,nm0001922,1
nm0515193,nm0001215,1
nm0515193,nm0001768,1
nm0515193,nm0222627,1
nm0000277,nm0068552,1
nm0000277,nm0104507,1
nm0000277,nm0000963,2
nm0000277,nm0001500,2
nm0000277,nm0000044,4
nm0000277,nm0000032,4
nm0000277,nm0001526,2
nm0000277,nm0001699,2
nm0000277,nm0000059,4
nm0000277,nm0001289,1
nm0000277,nm0185954,3
nm0000277,nm0166234,1
nm0000277,nm0000125,1
nm0000277,nm0001958,1
nm0000277,nm0000549,1
nm0000277,nm0117188,1
nm0000277,nm0083424,1
nm0000277,nm0120926,1
nm0000277,nm0001657,4
nm0000277,nm0005078,3
nm0000277,nm0000577,2
nm0000277,nm0001847,1
nm0000277,nm0000027,1
nm0000277,nm0001822,1
nm0000277,nm0001313,3
nm0000277,nm0000989,2
nm0000277,nm0001321,1
nm0000277,nm0002145,1
nm0000277,nm0001719,3
nm0000277,nm0000063,3
nm0000277,nm0000348,2
nm0000277,nm0001884,1
nm0000277,nm0001975,1
nm0000277,nm0001801,2
nm0000277,nm0001868,1
nm0000277,nm0000011,1
nm0000277,nm0001995,4
nm0000277,nm0000057,2
nm0000277,nm0063101,1
nm0000277,nm0002021,1
nm0000277,nm0000018,3
nm0000277,nm0285922,1
nm0000277,nm0000323,6
nm0000277,nm0001627,2
nm0000277,nm0106387,1
nm0000277,nm0001768,1
nm0000277,nm0001322,1
nm0000277,nm0001747,1
nm0000277,nm0047467,1
nm0000277,nm0001725,2
nm0000277,nm0001511,1
nm0000277,nm0001421,1
nm0000277,nm0004871,1
nm0000277,nm0001588,1
nm0000277,nm0001673,2
nm0000277,nm0002078,1
nm0000277,nm0005162,1
nm0000277,nm0000842,1
nm0000277,nm0001934,1
nm0000277,nm0001715,2
nm0000277,nm0000308,4
nm0000277,nm0200488,1
nm0000277,nm0000051,3
nm0000277,nm0001072,1
nm0000277,nm0000064,1
nm0000277,nm0001233,1
nm0000277,nm0000165,1
nm0000277,nm0000080,3
nm0000277,nm0000457,1
nm0000277,nm0000314,4
nm0000277,nm0226947,2
nm0000277,nm0000020,2
nm0000277,nm0168035,2
nm0000277,nm0000313,1
nm0000277,nm0000034,1
nm0000277,nm0001777,1
nm0000277,nm0000987,3
nm0000277,nm0000564,3
nm0000277,nm0265693,1
nm0000277,nm0000336,2
nm0000277,nm0137967,1
nm0000277,nm0001262,1
nm0000277,nm0000537,4
nm0000277,nm0001301,1
nm0000277,nm0277975,1
nm0000277,nm0002048,1
nm0000277,nm0199072,1
nm0000277,nm0000056,2
nm0000277,nm0000981,1
nm0000277,nm0292159,2
nm0000277,nm0001812,1
nm0000277,nm0000994,1
nm0000277,nm0015391,1
nm0000277,nm0001816,1
nm0000277,nm0001158,1
nm0000277,nm0168394,1
nm0000277,nm0230182,1
nm0000277,nm0492342,1
nm0000277,nm0001276,1
nm0000277,nm0331054,1
nm0000277,nm0682074,1
nm0000277,nm0492444,2
nm0000277,nm0000078,3
nm0000277,nm0397432,1
nm0000277,nm0001394,1
nm0000277,nm0000817,1
nm0000277,nm0163939,1
nm0000277,nm0202405,1
nm0000277,nm0000811,1
nm0000277,nm0768334,1
nm0000277,nm0418148,1
nm0000277,nm0536781,1
nm0000277,nm0002131,1
nm0000277,nm0000069,2
nm0000277,nm0001077,2
nm0000277,nm0000661,1
nm0000277,nm0835144,1
nm0000277,nm0581282,1
nm0000277,nm0002035,1
nm0000277,nm0000380,1
nm0000277,nm0002082,1
nm0000277,nm0000142,1
nm0000277,nm0758692,1
nm0000277,nm0000763,2
nm0000277,nm0000734,2
nm0000277,nm0752813,1
nm0000277,nm0102566,1
nm0000277,nm0001380,1
nm0000277,nm0000060,1
nm0000277,nm0001509,1
nm0000277,nm0000865,2
nm0000277,nm0001369,1
nm0000277,nm0172390,1
nm0000277,nm0187722,1
nm0000277,nm0004983,1
nm0000277,nm0011530,1
nm0000277,nm0001695,1
nm0000277,nm0011487,1
nm0000277,nm0175669,1
nm0000277,nm0083765,1
nm0000277,nm0277451,1
nm0000277,nm0000608,1
nm0000277,nm0000698,1
nm0000277,nm0000148,1
nm0000277,nm0000071,1
nm0000277,nm0001420,1
nm0000277,nm0040472,1
nm0000277,nm0000164,1
nm0000277,nm0370821,1
nm0000277,nm0000937,1
nm0000277,nm0858186,1
nm0000277,nm0001228,1
nm0000277,nm0000559,1
nm0000277,nm0002269,1
nm0000277,nm0647921,1
nm0000277,nm0000638,1
nm0000277,nm0557292,1
nm0000277,nm0297322,1
nm0000277,nm0848560,1
nm0000277,nm0001150,1
nm0000277,nm0065183,1
nm0000277,nm0426062,1
nm0000277,nm0000053,1
nm0000277,nm0001626,1
nm0000277,nm0915536,1
nm0000277,nm0384050,1
nm0000277,nm0028674,2
nm0000277,nm0048939,2
nm0000277,nm0045996,1
nm0000277,nm0000454,1
nm0000277,nm0614526,1
nm0000277,nm0001069,1
nm0000277,nm0000869,1
nm0000277,nm0071799,1
nm0000277,nm0000654,1
nm0000277,nm0504492,1
nm0000277,nm0316071,1
nm0000277,nm0442332,1
nm0000277,nm0112211,1
nm0000277,nm0145321,1
nm0000277,nm0179376,1
nm0000277,nm0187754,1
nm0000277,nm0289376,1
nm0000277,nm0001545,1
nm0000277,nm0083392,1
nm0000277,nm0428086,1
nm0000277,nm0089944,1
nm0000277,nm0522884,1
nm0000277,nm0197715,1
nm0000277,nm0095718,1
nm0000277,nm0191685,1
nm0000277,nm0002198,1
nm0000277,nm0001637,1
nm0000277,nm0376915,1
nm0000277,nm0002072,1
nm0000277,nm0001186,1
nm0297258,nm0143816,1
nm0297258,nm0309410,1
nm0297258,nm0718801,1
nm0297258,nm0000963,1
nm0297258,nm0389073,2
nm0297258,nm0295991,2
nm0297258,nm0004464,1
nm0297258,nm0537418,1
nm0297258,nm0389788,1
nm0297258,nm0386076,1
nm0297258,nm0464181,1
nm0297258,nm0687847,1
nm0297258,nm0221527,1
nm0297258,nm0323615,1
nm0297258,nm0044680,1
nm0297258,nm0702818,1
nm0297258,nm0051253,1
nm0297258,nm0259744,1
nm0297258,nm0850096,2
nm0297258,nm0432007,1
nm0297258,nm0684941,1
nm0297258,nm0540953,1
nm0297258,nm0108400,1
nm0297258,nm0470125,1
nm0297258,nm0271544,1
nm0297258,nm0295470,2
nm0297258,nm0001976,1
nm0297258,nm0003585,1
nm0297258,nm0227448,1
nm0297258,nm0381538,1
nm0297258,nm0753687,2
nm0297258,nm0433150,1
nm0297258,nm0236621,1
nm0297258,nm0679500,1
nm0297258,nm0313443,1
nm0297258,nm0067080,1
nm0297258,nm0750482,1
nm0297258,nm0500505,1
nm0297258,nm0826829,1
nm0297258,nm0108523,1
nm0297258,nm0144875,1
nm0297258,nm0670964,1
nm0297258,nm0386721,1
nm0297258,nm0035925,1
nm0297258,nm0880819,1
nm0297258,nm0778310,1
nm0297258,nm0676729,1
nm0297258,nm0097449,1
nm0297258,nm0839808,1
nm0297258,nm0717946,1
nm0297258,nm0376842,1
nm0297258,nm0858412,1
nm0297258,nm0396998,1
nm0297258,nm0672074,1
nm0297258,nm0087325,1
nm0297258,nm0636719,1
nm0297258,nm0002085,1
nm0297258,nm0648852,1
nm0297258,nm0001428,1
nm0297258,nm0717130,1
nm0297258,nm0886870,1
nm0297258,nm0525742,1
nm0297258,nm0486089,1
nm0297258,nm0105835,1
nm0297258,nm0626939,1
nm0297258,nm0131713,1
nm0297258,nm0725380,1
nm0297258,nm0403065,1
nm0297258,nm0256787,1
nm0297258,nm0034357,1
nm0297258,nm0831512,1
nm0297258,nm0001289,1
nm0297258,nm0562807,1
nm0297258,nm0618411,1
nm0297258,nm0777696,1
nm0297258,nm0523253,1
nm0297258,nm0297293,1
nm0297258,nm0530701,1
nm0297258,nm0705384,1
nm0297258,nm0452471,1
nm0297258,nm0281534,1
nm0297258,nm0776670,1
nm0297258,nm0313309,1
nm0581042,nm0222023,1
nm0581042,nm0143140,1
nm0581042,nm0176061,1
nm0581042,nm0526958,1
nm0581042,nm0287074,1
nm0581042,nm0326963,2
nm0581042,nm0170006,2
nm0581042,nm0000489,1
nm0581042,nm0362927,1
nm0581042,nm0368246,1
nm0581042,nm0133257,1
nm0581042,nm0000963,1
nm0581042,nm0167070,2
nm0581042,nm0304844,1
nm0581042,nm0126960,1
nm0581042,nm0369201,1
nm0581042,nm0580853,1
nm0581042,nm0385860,1
nm0581042,nm0351133,1
nm0581042,nm0555961,1
nm0581042,nm0651807,1
nm0581042,nm0255544,1
nm0581042,nm0190503,1
nm0581042,nm0349427,2
nm0581042,nm0006573,1
nm0581042,nm0521267,1
nm0581042,nm0682698,1
nm0581042,nm0715127,1
nm0581042,nm0694934,1
nm0581042,nm0087339,1
nm0581042,nm0302080,1
nm0581042,nm0216942,1
nm0581042,nm0147533,1
nm0581042,nm0109847,1
nm0581042,nm0612999,1
nm0581042,nm0034404,1
nm0581042,nm0018872,1
nm0581042,nm0261230,1
nm0581042,nm0061298,1
nm0581042,nm0016144,1
nm0581042,nm0028489,1
nm0581042,nm0535394,1
nm0581042,nm0028081,1
nm0581042,nm0408895,1
nm0581042,nm0142914,1
nm0133257,nm0681195,1
nm0133257,nm0761100,1
nm0133257,nm0555961,1
nm0133257,nm0379678,2
nm0133257,nm0029298,1
nm0133257,nm0492972,1
nm0133257,nm0018872,1
nm0133257,nm0184175,1
nm0133257,nm0333466,1
nm0133257,nm0778792,1
nm0133257,nm0147430,1
nm0133257,nm0033858,1
nm0133257,nm0867891,1
nm0133257,nm0639253,1
nm0133257,nm0246293,1
nm0133257,nm0713999,1
nm0133257,nm0297516,1
nm0133257,nm0630132,1
nm0133257,nm0144107,1
nm0133257,nm0422859,1
nm0133257,nm0207023,1
nm0133257,nm0162496,1
nm0133257,nm0126960,1
nm0133257,nm0033901,1
nm0133257,nm0273888,1
nm0133257,nm0690524,1
nm0133257,nm0051434,1
nm0133257,nm0087339,1
nm0133257,nm0142976,2
nm0133257,nm0616497,1
nm0133257,nm0130756,1
nm0133257,nm0002816,2
nm0133257,nm0260334,2
nm0133257,nm0222023,1
nm0133257,nm0143140,1
nm0133257,nm0176061,1
nm0133257,nm0526958,1
nm0133257,nm0287074,1
nm0133257,nm0326963,1
nm0133257,nm0170006,1
nm0133257,nm0000489,2
nm0133257,nm0362927,1
nm0133257,nm0368246,1
nm0133257,nm0057342,1
nm0133257,nm0205635,1
nm0133257,nm0671175,1
nm0133257,nm0400084,1
nm0133257,nm0604024,1
nm0133257,nm0552328,1
nm0133257,nm0036394,1
nm0133257,nm0579400,1
nm0133257,nm0317888,1
nm0133257,nm0080472,1
nm0133257,nm0283754,1
nm0133257,nm0307491,1
nm0133257,nm0295991,1
nm0133257,nm0123926,1
nm0133257,nm0103828,1
nm0133257,nm0174627,1
nm0133257,nm0211922,1
nm0133257,nm0329746,1
nm0133257,nm0021992,1
nm0133257,nm0015737,1
nm0133257,nm0173088,1
nm0133257,nm0033883,1
nm0133257,nm0327987,1
nm0133257,nm0244484,1
nm0133257,nm0087281,1
nm0133257,nm0033007,1
nm0133257,nm0244558,1
nm0133257,nm0147533,1
nm0133257,nm0488585,1
nm0133257,nm0025821,1
nm0133257,nm0053215,1
nm0133257,nm0197623,1
nm0133257,nm0409820,1
nm0133257,nm0215538,1
nm0133257,nm0306696,1
nm0133257,nm0144957,1
nm0133257,nm0260517,1
nm0133257,nm0596701,1
nm0133257,nm0703699,1
nm0133257,nm0209432,1
nm0133257,nm0889764,1
nm0133257,nm0260113,1
nm0133257,nm0086858,1
nm0133257,nm0844765,1
nm0133257,nm0478904,1
nm0133257,nm0181545,1
nm0133257,nm0699909,1
nm0133257,nm0267468,1
nm0133257,nm0622871,1
nm0133257,nm0261551,1
nm0133257,nm0617658,1
nm0133257,nm0174289,1
nm0133257,nm0812956,1
nm0133257,nm0558975,1
nm0133257,nm0260132,1
nm0133257,nm0844766,1
nm0133257,nm0408573,1
nm0133257,nm0874006,1
nm0133257,nm0303138,1
nm0133257,nm0067262,1
nm0133257,nm0631296,1
nm0133257,nm0037384,1
nm0133257,nm0383052,1
nm0378807,nm0048103,4
nm0378807,nm0468651,3
nm0378807,nm0439202,2
nm0378807,nm0275360,1
nm0378807,nm0125926,1
nm0378807,nm0649041,3
nm0378807,nm0244733,1
nm0378807,nm0436298,1
nm0378807,nm0042844,1
nm0378807,nm0538931,1
nm0378807,nm0097285,1
nm0378807,nm0682935,1
nm0378807,nm0277159,1
nm0378807,nm0229415,1
nm0378807,nm0417361,1
nm0378807,nm0080542,1
nm0378807,nm0324698,1
nm0378807,nm0435909,1
nm0378807,nm0160742,1
nm0378807,nm0434245,1
nm0378807,nm0470567,1
nm0378807,nm0046328,1
nm0378807,nm0462204,1
nm0378807,nm0344808,1
nm0378807,nm0468648,3
nm0378807,nm0532701,1
nm0378807,nm0561867,1
nm0378807,nm0518591,1
nm0378807,nm0324896,3
nm0378807,nm0631102,2
nm0378807,nm0529237,2
nm0378807,nm0487493,2
nm0378807,nm0359449,2
nm0378807,nm0633161,2
nm0378807,nm0267951,2
nm0378807,nm0031122,2
nm0378807,nm0668037,2
nm0378807,nm0465787,2
nm0378807,nm0082200,2
nm0378807,nm0467367,2
nm0378807,nm0439065,2
nm0378807,nm0150527,2
nm0106653,nm0229352,1
nm0106653,nm0359874,1
nm0106653,nm0361570,1
nm0106653,nm0392876,1
nm0106653,nm0148393,1
nm0106653,nm0059303,1
nm0106653,nm0387235,1
nm0106653,nm0387192,1
nm0106653,nm0003687,1
nm0106653,nm0420056,1
nm0106653,nm0389346,1
nm0106653,nm0192576,1
nm0106653,nm0388653,1
nm0106653,nm0229351,1
nm0106653,nm0011553,1
nm0726546,nm0681470,1
nm0726546,nm0196686,1
nm0726546,nm0484376,1
nm0726546,nm0554928,1
nm0726546,nm0168482,1
nm0726546,nm0600400,1
nm0726546,nm0647103,1
nm0726546,nm0022264,1
nm0726546,nm0147721,1
nm0726546,nm0034936,1
nm0726546,nm0379678,1
nm0726546,nm0222023,1
nm0726546,nm0018872,1
nm0726546,nm0221830,1
nm0726546,nm0350051,1
nm0726546,nm0333466,1
nm0726546,nm0558290,1
nm0726546,nm0488585,1
nm0726546,nm0148041,1
nm0726546,nm0167070,1
nm0726546,nm0349427,1
nm0726546,nm0602242,2
nm0726546,nm0260951,1
nm0726546,nm0694817,1
nm0726546,nm0703197,1
nm0726546,nm0529890,1
nm0726546,nm0144107,1
nm0726546,nm0305517,1
nm0726546,nm0215538,1
nm0726546,nm0210274,1
nm0726546,nm0759395,1
nm0726546,nm0558245,1
nm0726546,nm0273888,1
nm0726546,nm0694934,1
nm0726546,nm0302080,1
nm0726546,nm0350868,2
nm0726546,nm0530020,1
nm0726546,nm0001120,1
nm0726546,nm0755364,1
nm0726546,nm0260334,1
nm0726546,nm0111392,1
nm0726546,nm0079600,1
nm0726546,nm0106394,1
nm0726546,nm0181465,1
nm0726546,nm0200645,1
nm0726546,nm0053955,1
nm0726546,nm0246293,1
nm0726546,nm0697785,1
nm0726546,nm0198941,1
nm0726546,nm0221527,1
nm0726546,nm0006573,1
nm0726546,nm0691675,1
nm0726546,nm0359894,1
nm0726546,nm0386066,1
nm0726546,nm0035957,1
nm0042900,nm0028487,1
nm0042900,nm0142976,1
nm0042900,nm0017356,1
nm0042900,nm0021992,1
nm0042900,nm0106394,1
nm0042900,nm0208275,1
nm0042900,nm0001983,1
nm0042900,nm0001374,1
nm0042900,nm0178139,1
nm0555494,nm0009368,2
nm0555494,nm0435542,1
nm0555494,nm0465716,1
nm0555494,nm0405859,2
nm0555494,nm0560589,1
nm0555494,nm0508925,1
nm0555494,nm0893103,1
nm0555494,nm0561610,1
nm0555494,nm0810747,1
nm0555494,nm0515369,1
nm0555494,nm0392874,1
nm0555494,nm0579844,1
nm0555494,nm0420628,1
nm0555494,nm0102633,1
nm0555494,nm0090074,1
nm0555494,nm0011553,1
nm0126559,nm0457334,1
nm0126559,nm0538217,1
nm0126559,nm0071424,3
nm0126559,nm0351333,1
nm0126559,nm0701633,1
nm0126559,nm0201780,2
nm0126559,nm0843661,1
nm0126559,nm0404173,2
nm0126559,nm0051363,1
nm0126559,nm0802458,1
nm0126559,nm0091072,3
nm0126559,nm0466238,1
nm0126559,nm0059896,1
nm0126559,nm0468479,1
nm0126559,nm0892436,1
nm0126559,nm0477570,1
nm0126559,nm0259744,1
nm0126559,nm0490254,1
nm0126559,nm0350603,2
nm0126559,nm0190616,1
nm0126559,nm0619437,1
nm0126559,nm0126607,2
nm0126559,nm0350579,1
nm0126559,nm0843722,1
nm0126559,nm0844274,1
nm0126559,nm0369412,2
nm0126559,nm0027974,1
nm0126559,nm0267551,2
nm0126559,nm0229378,1
nm0126559,nm0126585,1
nm0126559,nm0022025,1
nm0126559,nm0081976,1
nm0126559,nm0071428,1
nm0126559,nm0013818,1
nm0126559,nm0781097,1
nm0126559,nm0844141,2
nm0126559,nm0190691,2
nm0126559,nm0952369,1
nm0126559,nm0407169,1
nm0126559,nm0441067,1
nm0126559,nm0464414,1
nm0126559,nm0051365,2
nm0126559,nm0465476,1
nm0126559,nm0432098,1
nm0126559,nm0246830,1
nm0126559,nm0534508,1
nm0126559,nm0517838,1
nm0059896,nm0457334,1
nm0059896,nm0538217,1
nm0059896,nm0071424,1
nm0059896,nm0351333,1
nm0059896,nm0701633,1
nm0059896,nm0201780,1
nm0059896,nm0843661,1
nm0059896,nm0404173,1
nm0059896,nm0051363,1
nm0059896,nm0802458,1
nm0059896,nm0091072,1
nm0059896,nm0466238,1
nm0059896,nm0468479,1
nm0059896,nm0892436,1
nm0059896,nm0477570,1
nm0059896,nm0259744,1
nm0059896,nm0490254,1
nm0059896,nm0350603,1
nm0059896,nm0190616,1
nm0059896,nm0619437,1
nm0059896,nm0126607,1
nm0059896,nm0350579,1
nm0059896,nm0843722,1
nm0059896,nm0844274,1
nm0059896,nm0369412,1
nm0126607,nm0029165,1
nm0126607,nm0098487,1
nm0126607,nm0071424,3
nm0126607,nm0190756,1
nm0126607,nm0025731,1
nm0126607,nm0081976,2
nm0126607,nm0126537,1
nm0126607,nm0070387,1
nm0126607,nm0457334,1
nm0126607,nm0538217,1
nm0126607,nm0351333,1
nm0126607,nm0701633,1
nm0126607,nm0201780,3
nm0126607,nm0843661,1
nm0126607,nm0404173,2
nm0126607,nm0051363,1
nm0126607,nm0802458,1
nm0126607,nm0091072,3
nm0126607,nm0466238,1
nm0126607,nm0468479,1
nm0126607,nm0892436,2
nm0126607,nm0477570,1
nm0126607,nm0259744,1
nm0126607,nm0490254,1
nm0126607,nm0350603,3
nm0126607,nm0190616,1
nm0126607,nm0619437,1
nm0126607,nm0350579,1
nm0126607,nm0843722,1
nm0126607,nm0844274,1
nm0126607,nm0369412,1
nm0126607,nm0265113,1
nm0126607,nm0167509,1
nm0126607,nm0153493,1
nm0126607,nm0351405,1
nm0126607,nm0001424,1
nm0126607,nm0015014,1
nm0126607,nm0051365,1
nm0126607,nm0190691,1
nm0126607,nm0091064,1
nm0126607,nm0104393,1
nm0126607,nm0013818,2
nm0126607,nm0538680,1
nm0126607,nm0229378,1
nm0126607,nm0126585,2
nm0126607,nm0022025,1
nm0126607,nm0071428,1
nm0126607,nm0124401,1
nm0350579,nm0457334,1
nm0350579,nm0538217,1
nm0350579,nm0071424,1
nm0350579,nm0351333,1
nm0350579,nm0701633,1
nm0350579,nm0201780,1
nm0350579,nm0843661,1
nm0350579,nm0404173,1
nm0350579,nm0051363,1
nm0350579,nm0802458,1
nm0350579,nm0091072,1
nm0350579,nm0466238,1
nm0350579,nm0468479,1
nm0350579,nm0892436,1
nm0350579,nm0477570,1
nm0350579,nm0259744,1
nm0350579,nm0490254,1
nm0350579,nm0350603,1
nm0350579,nm0190616,1
nm0350579,nm0619437,1
nm0350579,nm0843722,1
nm0350579,nm0844274,1
nm0350579,nm0369412,1
nm0041509,nm0293739,2
nm0041509,nm0305488,1
nm0041509,nm0494204,1
nm0041509,nm0683012,1
nm0041509,nm0726777,1
nm0041509,nm0499493,1
nm0041509,nm0187337,1
nm0041509,nm0244850,1
nm0041509,nm0105475,1
nm0041509,nm0734000,2
nm0041509,nm0190595,1
nm0041509,nm0099429,1
nm0041509,nm0634159,2
nm0041509,nm0350826,2
nm0041509,nm0099366,3
nm0041509,nm0067571,1
nm0041509,nm0240638,1
nm0041509,nm0489311,1
nm0041509,nm0300064,1
nm0041509,nm0210274,2
nm0041509,nm0223033,1
nm0041509,nm0000367,2
nm0041509,nm0547339,3
nm0041509,nm0598971,1
nm0041509,nm0202405,2
nm0041509,nm0105482,2
nm0041509,nm0001128,3
nm0041509,nm0716577,1
nm0041509,nm0219342,1
nm0041509,nm0674742,1
nm0041509,nm0487022,1
nm0041509,nm0000164,1
nm0041509,nm0603916,1
nm0041509,nm0330961,1
nm0041509,nm0161427,1
nm0041509,nm0000964,1
nm0041509,nm0308523,1
nm0041509,nm0001289,1
nm0041509,nm0141361,1
nm0041509,nm0108400,5
nm0041509,nm0138405,1
nm0041509,nm0396136,1
nm0041509,nm0001791,1
nm0041509,nm0088396,4
nm0041509,nm0001868,1
nm0041509,nm0099677,2
nm0041509,nm0001995,1
nm0041509,nm0202994,1
nm0041509,nm0220852,2
nm0041509,nm0003909,1
nm0041509,nm0163588,1
nm0041509,nm0000489,1
nm0041509,nm0107035,2
nm0041509,nm0201588,1
nm0041509,nm0491275,1
nm0041509,nm0000698,1
nm0041509,nm0000578,2
nm0041509,nm0431139,1
nm0041509,nm0372158,1
nm0041509,nm0146446,1
nm0041509,nm0039510,1
nm0041509,nm0359894,1
nm0041509,nm0102566,1
nm0041509,nm0579500,1
nm0041509,nm0549650,1
nm0041509,nm0000549,1
nm0041509,nm0015961,1
nm0041509,nm0201635,1
nm0041509,nm0144045,1
nm0041509,nm0283754,1
nm0041509,nm0140649,1
nm0041509,nm0001922,1
nm0041509,nm0004625,1
nm0041509,nm0097625,1
nm0041509,nm0002198,2
nm0041509,nm0077921,1
nm0041509,nm0006092,1
nm0041509,nm0156761,1
nm0041509,nm0003337,1
nm0041509,nm0004462,2
nm0041509,nm0220142,1
nm0041509,nm0078109,1
nm0041509,nm0186567,1
nm0041509,nm0190977,1
nm0041509,nm0001702,1
nm0041509,nm0001313,1
nm0041509,nm0010514,1
nm0041509,nm0012734,1
nm0041509,nm0432040,1
nm0041509,nm0772479,1
nm0041509,nm0073400,1
nm0041509,nm0420382,1
nm0041509,nm0042104,1
nm0041509,nm0664079,1
nm0041509,nm0000172,1
nm0041509,nm0001765,1
nm0041509,nm0487254,1
nm0041509,nm0219151,1
nm0041509,nm0001330,1
nm0041509,nm0000001,1
nm0041509,nm0002231,1
nm0041509,nm0099084,1
nm0041509,nm0002218,1
nm0785771,nm0316284,1
nm0785771,nm0000052,1
nm0785771,nm0002094,1
nm0785771,nm0834754,1
nm0785771,nm0674742,1
nm0785771,nm0135548,1
nm0785771,nm0312575,1
nm0785771,nm0340926,1
nm0785771,nm0709951,1
nm0785771,nm0049766,1
nm0785771,nm0001128,1
nm0785771,nm0162948,1
nm0785771,nm0759395,1
nm0350826,nm0293739,1
nm0350826,nm0305488,1
nm0350826,nm0494204,1
nm0350826,nm0683012,1
nm0350826,nm0726777,1
nm0350826,nm0499493,1
nm0350826,nm0187337,1
nm0350826,nm0244850,1
nm0350826,nm0105475,1
nm0350826,nm0734000,1
nm0350826,nm0190595,1
nm0350826,nm0099429,1
nm0350826,nm0634159,1
nm0350826,nm0099366,1
nm0350826,nm0067571,1
nm0350826,nm0240638,1
nm0350826,nm0489311,1
nm0350826,nm0300064,1
nm0350826,nm0210274,1
nm0350826,nm0223033,1
nm0350826,nm0000367,2
nm0350826,nm0547339,1
nm0350826,nm0598971,1
nm0350826,nm0202405,1
nm0350826,nm0105482,1
nm0350826,nm0001128,1
nm0350826,nm0716577,1
nm0350826,nm0219342,1
nm0350826,nm0674742,1
nm0350826,nm0487022,1
nm0350826,nm0000164,1
nm0350826,nm0603916,1
nm0350826,nm0330961,1
nm0350826,nm0161427,1
nm0350826,nm0000964,1
nm0350826,nm0308523,1
nm0350826,nm0001289,1
nm0350826,nm0141361,1
nm0350826,nm0108400,1
nm0350826,nm0138405,1
nm0350826,nm0396136,1
nm0350826,nm0001791,1
nm0350826,nm0088396,1
nm0350826,nm0001868,1
nm0350826,nm0099677,1
nm0350826,nm0001995,1
nm0350826,nm0552483,1
nm0350826,nm0007069,1
nm0350826,nm0727369,1
nm0350826,nm0686263,1
nm0350826,nm0347453,1
nm0350826,nm0765588,1
nm0350826,nm0042104,1
nm0350826,nm0436687,1
nm0350826,nm0846139,1
nm0350826,nm0603398,1
nm0350826,nm0728208,1
nm0350826,nm0898317,1
nm0350826,nm0730234,1
nm0350826,nm0000809,1
nm0350826,nm0173354,1
nm0350826,nm0269997,1
nm0350826,nm0277038,1
nm0350826,nm0230368,1
nm0617875,nm0655962,1
nm0617875,nm0776711,1
nm0617875,nm0142976,1
nm0617875,nm0001289,1
nm0617875,nm0307995,1
nm0617875,nm0141361,1
nm0617875,nm0486089,1
nm0617875,nm0644304,1
nm0617875,nm0340926,1
nm0617875,nm0361570,1
nm0617875,nm0738782,1
nm0617875,nm0436444,1
nm0617875,nm0806819,1
nm0617875,nm0665115,1
nm0617875,nm0476987,1
nm0617875,nm0883435,1
nm0617875,nm0447515,1
nm0617875,nm0705612,1
nm0617875,nm0067380,1
nm0617875,nm0833070,1
nm0617875,nm0687200,1
nm0617875,nm0117505,1
nm0776711,nm0655962,1
nm0776711,nm0142976,1
nm0776711,nm0001289,1
nm0776711,nm0307995,1
nm0776711,nm0141361,1
nm0776711,nm0486089,1
nm0776711,nm0644304,1
nm0776711,nm0340926,1
nm0404665,nm0323798,1
nm0404665,nm0177949,1
nm0404665,nm0585557,1
nm0404665,nm0004496,1
nm0404665,nm0106062,1
nm0404665,nm0031364,1
nm0404665,nm0557339,1
nm0404665,nm0790071,1
nm0404665,nm0779429,1
nm0404665,nm0001374,1
nm0404665,nm0002001,1
nm0404665,nm0001559,1
nm0404665,nm0168627,1
nm0404665,nm0573640,1
nm0404665,nm0000078,1
nm0404665,nm0095524,1
nm0404665,nm0001066,1
nm0404665,nm0001924,1
nm0404665,nm0260020,1
nm0404665,nm0447913,1
nm0404665,nm0175528,1
nm0404665,nm0033901,2
nm0404665,nm0001922,1
nm0404665,nm0000865,1
nm0404665,nm0130756,2
nm0404665,nm0662240,1
nm0404665,nm0036031,1
nm0404665,nm0550646,1
nm0404665,nm0403017,1
nm0404665,nm0289302,1
nm0404665,nm0338210,1
nm0404665,nm0374567,1
nm0404665,nm0381961,1
nm0404665,nm0269026,1
nm0404665,nm0129634,1
nm0404665,nm0397580,1
nm0404665,nm0562807,1
nm0404665,nm0584194,1
nm0404665,nm0139441,1
nm0404665,nm0563935,1
nm0404665,nm0561792,1
nm0404665,nm0269123,1
nm0404665,nm0521471,1
nm0404665,nm0537962,1
nm0404665,nm0585506,1
nm0404665,nm0050482,1
nm0404665,nm0130979,1
nm0404665,nm0144107,1
nm0404665,nm0233713,1
nm0404665,nm0430300,1
nm0404665,nm0205784,1
nm0404665,nm0484376,1
nm0404665,nm0350868,1
nm0404665,nm0488585,1
nm0404665,nm0167070,1
