Id,category,Label
nm0448467,actor,Don Kenney
nm0000338,director,Francis Ford Coppola
nm0539655,writer,Margh Malina
nm0850481,actor,Pentti Tarkiainen
nm0517978,actor,Vesa-Matti Loiri
nm0767053,actor,Uti Saurio
nm0899423,actor,Hannu Vironmäki
nm0632852,director,Mikko Niskanen
nm0727764,writer,Paavo Rintala
nm0229379,actor,Ivan Dmitriev
nm0503095,actor,Evgeniy Leonov
nm0275316,director,Vladimir Fetin
nm0465013,writer,Viktor Konetskiy
nm0722976,actor,Jacques Riberolles
nm0667666,director,Paul Paviot
nm0939795,actor,John Wood
nm0915201,writer,Mike Watts
nm0053084,director,Jacques Baratier
nm0041567,writer,Jacques Audiberti
nm0236736,actor,Dragomir Felba
nm0431244,writer,Bogdan Jovanovic
nm0004434,actor,Shashi Kapoor
nm0628647,actor,Richard Ney
nm0717203,actor,Carl Benton Reid
nm0688261,writer,S. Lee Pogostin
nm0054672,actor,Francesco Barilli
nm0585600,actor,Allen Midgette
nm0603041,actor,Morando Morandini
nm0024836,writer,Gianni Amico
nm0249827,actor,Bill Edwards
nm0586393,actor,George Mikell
nm0912095,actor,Derek Ware
nm0871266,director,Alfred Travers
nm0267334,writer,Moris Farhi
nm0561718,actor,James Maxwell
nm0942081,director,Casper Wrede
nm0367838,writer,Ronald Harwood
nm0068552,actor,Tom Bell
nm0680515,actor,John Phillips
nm0001676,writer,Nicolas Roeg
nm0442562,writer,Kevin Kavanagh
nm0551139,writer,Roger Marshall
nm0849195,director,Lekh Tandon
nm0023551,writer,Abrar Alvi
nm0518122,actor,Aleksei Loktev
nm0687455,actor,Sergei Plotnikov
nm0781986,director,Yakov Segel
nm0690170,actor,Gordan Pomorisac
nm0657028,actor,Slobodan Dan Paich
nm0832756,actor,Bozidar Stosic
nm0833989,director,Milenko Strbac
nm0566584,actor,Myron McCormick
nm0083081,actor,Edward Binns
nm0695489,actor,Judson Pratt
nm0320637,director,Bernard Girard
nm0195644,actor,Earl D'Eon
nm0931897,director,Wade Williams
nm0555452,actor,Gheorghe Maruta
nm0098208,director,Elisabeta Bostan
nm0533240,actor,Walter Macken
nm0446332,actor,Dermot Kelly
nm0237424,director,Arthur Dreifuss
nm0066848,writer,Brendan Behan
nm0839235,writer,Jacqueline Sundstrom
nm0058393,writer,Isa Bartalini
nm0111302,director,Hervé Bromberger
nm0053282,actor,Raffaele Barbato
nm0523453,actor,Xavier Loyá
nm0325051,director,Myron J. Gold
nm0786470,director,Raphael J. Sevilla
nm0433495,actor,Ernst-Hugo Järegård
nm0833296,actor,Jan-Olof Strandberg
nm0657122,actor,Jaakko Pakkasvirta
nm0467611,writer,Soili Kotala
nm0417586,actor,Sima Janicijevic
nm0417573,director,Toma Janic
nm0282447,writer,Irma Flis
nm0474775,director,Amar Kumar
nm0487353,writer,Jacques Lanzmann
nm0001352,actor,Terence Hill
nm0866861,actor,Martin Tomlinson
nm0437800,actor,Alexis Kanner
nm0454167,writer,Jud Kinberg
nm0463385,writer,John Kohn
nm0099677,actor,Michel Bouquet
nm0750880,director,Mario Ruspoli
nm0037625,writer,Antonin Artaud
nm0298928,writer,Rate Furlan
nm0458446,writer,Eric Klauss
nm0317232,writer,Fulvio Gicca Palli
nm0321315,actor,Luigi Giuliani
nm0555990,writer,Antonio Mas Guindal
nm0229424,director,Edward Dmytryk
nm0159312,writer,Claude Choublier
nm0577167,actor,Bent Mejding
nm0944258,actor,Povl Wøldike
nm0625680,director,Ralph Nelson
nm0815945,actor,Jorge Sousa Costa
nm0345736,actor,João Guedes
nm0180850,actor,Emilio Correia
nm0229445,director,Jorge Brum do Canto
nm0620679,writer,Fernando Namora
nm0776439,actor,Claus Schulz
nm0463988,director,Gottfried Kolditz
nm0071058,writer,Gerhard Bengsch
nm0097524,writer,Kurt Bortfeldt
nm0875747,writer,Kurt Tucholsky
nm0566948,actor,Joel McCrea
nm0823594,actor,Ron Starr
nm0831694,writer,N.B. Stone Jr.
nm0900387,actor,John Vivyan
nm0330050,actor,Bruce Gordon
nm0353419,actor,Kevin Hagen
nm0519487,writer,Stephen Longstreet
nm0357550,actor,Maxim Hamel
nm0433957,actor,Johan Kaart
nm0085104,actor,Jan Blaaser
nm0329693,actor,Rijk de Gooyer
nm0466652,director,Giovanni Korporaal
nm0115981,writer,Emile Brumsteede
nm0250525,writer,W.H. van Eemlandt
nm0558446,actor,George E. Mather
nm0337619,actor,Austin Green
nm0647322,actor,Norman Ollestad
nm0668227,director,Clark L. Paylow
nm0799457,writer,Lewis Simeon
nm0643960,actor,Michel Odekerken
nm0246252,actor,Aleksander Dzwonkowski
nm0944160,director,Józef Wyszomirski
nm0527480,writer,Jerzy Lutowski
nm0657201,writer,Armando Palacio Valdés
nm0083514,actor,Willy Birgel
nm0902025,director,Eduard von Borsody
nm0277687,writer,Irving Fineman
nm0327990,writer,César González Ruano
nm0053224,writer,Paola Barbara
nm0027893,writer,Hellmut Andics
nm0026064,writer,Alfred Andersch
nm0473403,actor,Horst Kube
nm0228427,actor,Werner Dissel
nm0257268,actor,Harald Engelmann
nm0295432,director,Götz Friedrich
nm0732190,director,Georges Robin
nm0652314,writer,Martha Ostenso
nm0885446,actor,Víctor Valverde
nm0654025,actor,José María Oviés
nm0508234,actor,Fernando León
nm0544144,actor,Mickey Mantle
nm0548063,actor,Roger Maris
nm0292433,actor,William Frawley
nm0226889,writer,Robert Dillon
nm0622486,writer,Tom Naud
nm0728508,writer,Steven Ritch
nm0593946,writer,Bimal Mitra
nm0049838,writer,Richard Balducci
nm0116004,writer,Mario Brun
nm0551754,writer,Jean Marthin
nm0946391,director,Jean Yarbrough
nm0058067,writer,Kevin Barry
nm0411770,actor,Yûnosuke Itô
nm0009735,actor,Luis Aceves Castañeda
nm0148440,actor,Predrag Ceramilac
nm0587295,actor,Ratko Miletic
nm0652450,director,Radenko Ostojic
nm0705823,writer,Vlastimir Radovanovic
nm0916067,actor,Clifton Webb
nm0564970,director,Leo McCarey
nm0651350,director,David W. Orton
nm0118406,writer,Pearl S. Buck
nm0606510,writer,Edmund Morris
nm0628227,writer,Peter R. Newman
nm0562015,writer,Karl May
nm0295991,actor,Thomas Fritsch
nm0076617,writer,Hans Rudolf Berndorff
nm0782704,writer,Franz Seitz
nm0398193,actor,Chris Howland
nm0021186,actor,Peter Allenby
nm0443051,director,Gilbert Kay
nm0552058,writer,Charles Martin
nm0556973,actor,Sydney Mason
nm0193827,director,Rudolph Cusumano
nm0755716,actor,Mark Saegers
nm0589628,actor,Robert Milli
nm0272445,director,Graeme Ferguson
nm0039127,writer,Wilson Ashley
nm0901866,actor,Hilti von Allmen
nm0872112,director,Luis Trenker
nm0323123,director,Guy Glover
nm0606154,actor,Semyon Morozov
nm0122974,actor,Valentin Burov
nm0243020,writer,Yuli Dunsky
nm0294849,writer,Valeri Frid
nm0666664,actor,Dominique Paturel
nm0223581,director,Sylvain Dhomme
nm0235499,director,Max Douy
nm0066274,actor,Bruce Beeby
nm0008936,writer,Edward Abraham
nm0008981,writer,Valerie Abraham
nm0372538,writer,Reginald Hearne
nm0456017,writer,Rudyard Kipling
nm0064983,writer,Ricardo Becher
nm0844559,writer,Dalmiro Sáenz
nm0956953,writer,Italo Zingarelli
nm0097917,actor,Giulio Bosetti
nm0031355,actor,Gabriele Antonini
nm0257866,writer,Adolphe d'Ennery
nm0239379,actor,André Dubois
nm0340257,actor,Serge Grenier
nm0000780,director,Denys Arcand
nm0405759,director,Denis Héroux
nm0893170,director,Stéphane Venne
nm0329716,director,K.S. Gopalakrishnan
nm0085307,writer,Ian Stuart Black
nm0913958,writer,John Waterhouse
nm0324699,actor,Vladimir Gogolinsky
nm0899053,actor,Valeri Vinogradov
nm0487837,director,Yaropolk Lapshin
nm0442815,actor,Kiyoshi Kawakubo
nm0475845,director,Yoshio Kuroda
nm0457489,writer,Morio Kita
nm0000974,actor,Walter Brennan
nm0002063,actor,Leif Erickson
nm0168031,writer,Walter J. Coburn
nm0070420,actor,Amador Bendayan
nm0430899,writer,Fernando Josseau
nm0057342,actor,Barta Barri
nm0049550,director,Silvio F. Balbuena
nm0147451,director,Manuel Caño
nm0580128,writer,Santiago M. Mercadal
nm0283446,actor,Eric Flynn
nm0001421,actor,George Kennedy
nm0448150,director,Ken Kennedy
nm0422279,writer,Frank Jessy
nm0186332,actor,Derek Crane
nm0662692,actor,W.B. Parker
nm0882577,actor,Ken Utsui
nm0849060,director,Shigeo Tanaka
nm0817496,actor,Yiftach Spector
nm0051525,actor,Ehud Banai
nm0253033,director,Ilan Eldad
nm0352618,writer,Moshe Hadar
nm0803672,writer,Vilgot Sjöman
nm0908647,actor,George Wallace
nm0176161,actor,Hub Consten
nm0871876,actor,Les Tremayne
nm0123699,actor,Robert Burton
nm0731741,writer,Blair Robertson
nm0730924,writer,Joseph F. Robertson
nm0531257,actor,Erminio Macario
nm0664584,writer,Pier Maria Pasinetti
nm0316053,writer,Gian Domenico Giagni
nm0941556,writer,Richard Wormser
nm0246293,actor,Luis Dávila
nm0353434,actor,Paul Hagen
nm0582543,director,Sven Methling
nm0541461,writer,Ennio Mancini
nm0112211,actor,Ray Brooks
nm0028628,actor,David Andrews
nm0232795,director,Clive Donner
nm0959916,actor,Pierre Étaix
nm0557540,actor,Claude Massot
nm0140643,writer,Jean-Claude Carrière
nm0269123,actor,Trader Faulkner
nm0665513,writer,Neil Paterson
nm0025778,director,Jerzy Antczak
nm0503134,actor,Yuriy Leontev
nm0117482,director,Yevgeni Bryunchugin
nm0119777,director,Anatoliy Bukovskiy
nm0953945,writer,Yuri Zbanatsky
nm0125582,actor,Boris Buzancic
nm0828838,actor,Warren Stevens
nm0001445,actor,Martin Landau
nm0928061,actor,Don Wilbanks
nm0068691,director,Earl Bellamy
nm0201380,writer,Keneth Darling
nm0751032,actor,Bing Russell
nm0354856,actor,Bill Hale
nm0858521,actor,Bernie Thomas
nm0484824,director,James Landis
nm0832328,writer,Philip Stong
nm0338233,writer,Paul Green
nm0751163,writer,Gloria Russell
nm0285610,writer,Derek Ford
nm0285617,writer,Donald Ford
nm0378392,writer,William Hepper
nm0744059,writer,Peter Rosser
nm0313092,actor,Robert Gentile
nm0216914,actor,Camilo Delgado
nm0140408,director,Rick Carrier
nm0161781,writer,Elgin Ciampi
nm0308433,writer,Joy Garrison
nm0255812,actor,Søren Elung Jensen
nm0846564,actor,Oscar E. Tagliabue 'Tranquilino'
nm0422587,writer,Radheshyam Jhunjhunwala
nm0628287,actor,Tom Newman
nm0936075,actor,Dwayne Winton
nm0915856,writer,H. Duane Weaver
nm0206754,actor,Howard Dayton
nm0851861,actor,Vic Tayback
nm0305547,writer,Juan García Atienza
nm0021698,actor,Gösta Alm
nm0093516,director,Barbro Boman
nm0634749,actor,Tommy Noonan
nm0551102,actor,Peter Marshall
nm0259824,writer,Solveig Ersgaard
nm0518582,writer,Stig Lommer
nm0511249,writer,Mogens Lind
nm0369318,actor,Per Theodor Haugen
nm0388474,actor,Willie Hoel
nm0269687,writer,Hans Faye-Lund
nm0543194,actor,Tarmo Manni
nm0042073,actor,Matti Aulos
nm0517833,director,Armand Lohikoski
nm0055106,actor,Andreas Barkoulis
nm0316320,director,Pete Giannopoulos
nm0238099,writer,Kostas Dritsas
nm0624241,actor,Gino Neenan
nm0587922,director,Arnold L. Miller
nm0318419,actor,Rex Gildo
nm0246901,director,Peter Dörre
nm0554607,actor,Daniel Martín
nm0300565,actor,Antonio Gades
nm0563749,writer,Alfredo Mañas
nm0321561,actor,Wladyslaw Glabik
nm0402262,actor,Henryk Hunko
nm0423651,actor,Jerzy Jogalla
nm0468589,writer,Stanislaw Kowalewski
nm0292368,writer,Gaio Frattini
nm0001514,actor,Victor Mature
nm0759328,writer,Domenico Salvati
nm0202264,writer,Alphonse Daudet
nm0199072,actor,Mark Dana
nm0451211,actor,Feroz Khan
nm0028826,writer,Robert Hardy Andrews
nm0367961,actor,Vlastimil Hasek
nm0465531,actor,Kôji Nanbara
nm0163402,actor,Jimmy Clanton
nm0337200,actor,Rocky Graziano
nm0230529,director,Lawrence Doheny
nm0685139,director,Mário Pires
nm0668382,actor,Laurence Payne
nm0263885,actor,Tom Ewell
nm0454771,director,Henry King
nm0595573,writer,Ivan Moffat
nm0280234,writer,F. Scott Fitzgerald
nm0367378,writer,Helmut Harun
nm0918300,writer,Louis Weinert-Wilton
nm0000654,actor,Terence Stamp
nm0055247,writer,James Barlow
nm0683012,actor,Roger Pigaut
nm0540992,actor,Peter Mamakos
nm0676310,actor,House Peters Jr.
nm0336633,actor,Gary Gray
nm0764781,director,Richard C. Sarafian
nm0922477,actor,Darrold Westbrooke
nm0160615,actor,Robert Christopher
nm0925592,actor,William White
nm0912876,director,Jerry Warren
nm0176260,actor,Steve Conte
nm0029126,actor,Niles Andrus
nm0164786,actor,Herbert Clarke
nm0597578,writer,Nate Monaster
nm0428056,writer,Evan Jones
nm0492786,writer,H.L. Lawrence
nm0643000,actor,Simon Oakland
nm0000946,actor,Whit Bissell
nm0506841,director,Robert Lewin
nm0560816,writer,Norman Maurer
nm0561094,writer,Claude Mauriac
nm0561095,writer,François Mauriac
nm0326872,actor,Eliezer Gomes
nm0412880,actor,Átila Iório
nm0467646,director,Ted Kotcheff
nm0182986,writer,Geoffrey Cotterell
nm0611955,actor,Jack Mullaney
nm0061404,writer,Nino Battiferri
nm0350268,actor,Tito Guízar
nm0545063,actor,Xavier Marc
nm0843936,actor,Wah-Lung Szema
nm0398977,actor,Chor-San Wong
nm0373570,actor,John Heffernan
nm0375391,actor,Stewart Heller
nm0172155,actor,Barry Collins
nm0829123,actor,Orville Steward
nm0440793,director,Peter Kass
nm0283241,writer,Calvin Floyd
nm0869886,actor,Arnold Tovornik
nm0958701,actor,Joze Zupan
nm0383173,writer,Andrej Hieng
nm0576345,actor,John Megna
nm0653942,actor,Frank Overton
nm0497369,writer,Harper Lee
nm0285210,writer,Horton Foote
nm0159878,actor,Per Christensen
nm0130637,actor,Joachim Calmeyer
nm0321534,director,Per Gjersøe
nm0618261,director,Nils R. Müller
nm0085070,writer,Jens Bjørneboe
nm0334595,writer,Sverre Gran
nm0290201,actor,John Francis
nm0372263,actor,Larry Healey
nm0795882,actor,Donald Shumway
nm0056838,writer,Ramón Barreiro
nm0676825,actor,Hans W. Petersen
nm0433301,writer,Ole Juul
nm0829775,writer,Robert Banks Stewart
nm0533524,writer,Philip Mackie
nm0196320,writer,Gastone Da Venezia
nm0121855,actor,Samson Burke
nm0951585,actor,Helmut Zacharias
nm0739916,actor,Mac Ronay
nm0114543,actor,Robert Brown
nm0694115,writer,F. Amos Powell
nm0515787,writer,José María Lliró
nm0694906,actor,Ilja Prachar
nm0527321,writer,Arnost Lustig
nm0699140,actor,Rudolf Prucha
nm0420056,actor,Milan Jedlicka
nm0447230,actor,Warren J. Kemmerling
nm0176235,actor,John Conte
nm0307695,actor,David Garner
nm0085727,actor,Bond Blackman
nm0431708,actor,Juan José
nm0210889,actor,Catulo De Paula
nm0170044,actor,Roberto Ferreira
nm0854093,director,Aurélio Teixeira
nm0901536,actor,Yuri Volkov
nm0623387,actor,Yuriy Nazarov
nm0439149,director,Yevgeni Karelov
nm0097469,writer,Aleksandr Borshchagovskiy
nm0060405,writer,Juan G. Baste
nm0516202,writer,Vicente Lluch
nm0229419,actor,Boris Dmokhovsky
nm0291605,actor,Dmitri Franko
nm0678430,actor,Emanoil Petrut
nm0903973,actor,George Vraca
nm0105610,director,Lucian Bratu
nm0315641,writer,Mihnea Gheorghiu
nm0137092,writer,Patrick Cargill
nm0063657,writer,Jack Beale
nm0267076,director,William D. Faralla
nm0706368,actor,George Raft
nm0742438,actor,Maxie Rosenbloom
nm0331944,writer,Alex Gottlieb
nm0493362,actor,David Lawton
nm0002269,actor,Edmon Ryan
nm0211392,writer,Kathi de Sainte Colombe
nm0211393,writer,Paul de Sainte Colombe
nm0519762,writer,Peter Loos
nm0645402,actor,Eiji Okada
nm0257698,director,George Englund
nm0496467,writer,William J. Lederer
nm0120969,writer,Eugene Burdick
nm0729866,actor,Alfredo Rizzo
nm0716701,director,Piero Regnoli
nm0337415,writer,Aldo Greci
nm0138405,actor,Jean Carmet
nm0478627,writer,Georges de La Grandière
nm0674762,writer,Pierre Perrin
nm0717025,director,François Reichenbach
nm0727983,writer,Jean-Marc Ripert
nm0089073,writer,Antoine Blondin
nm0526485,actor,William Lundigan
nm0731507,actor,Roy Roberts
nm0329966,writer,Alex Gordon
nm0018722,writer,Ruth Alexander
nm0650754,director,Valentino Orsini
nm0323691,writer,Gábor Goda
nm0879568,writer,Sándor Török
nm0499608,actor,Toivo Lehkonen
nm0758745,actor,Ville-Veikko Salminen
nm0717608,writer,Tuuli Reijonen
nm0001727,actor,Robert Shaw
nm0135652,writer,Franca Caprino
nm0539962,writer,Robert Mallet
nm0215450,writer,María del Carmen Martínez Román
nm0372271,actor,Myron Healey
nm0442711,actor,Clifford Kawada
nm0793608,actor,Derick Shimatsu
nm0046416,director,Jerry A. Baerwitz
nm0643871,director,Motoyoshi Oda
nm0365333,writer,Sid Harris
nm0475888,writer,Ken Kuronuma
nm0286905,writer,Lars Forssell
nm0820938,actor,Ivano Staccioli
nm0147561,actor,Daniel Ceccaldi
nm0739308,actor,Rafael Romero Marchent
nm0373324,actor,Jack Hedley
nm0397273,writer,Elizabeth Jane Howard
nm0835105,writer,Raymond Stross
nm0885123,actor,Romolo Valli
nm0695355,writer,Mario Pratesi
nm0211381,writer,Marquis de Sade
nm0857776,actor,Jean-Marc Thibault
nm0029223,writer,Michel André
nm0540300,actor,Jan Malmsjö
nm0578152,writer,Folke Mellvig
nm0714236,actor,Sady Rebbot
nm0479351,actor,André S. Labarthe
nm0755338,writer,Marcel Sacotte
nm0749195,actor,Albert Rueprecht
nm0954601,writer,Carl Zeller
nm0318811,actor,André Gille
nm0052703,actor,Maurice Baquet
nm0483740,actor,Pascal Lamorisse
nm0062883,actor,Charles Bayard
nm0483738,director,Albert Lamorisse
nm0744577,writer,Norman Rosten
nm0744111,writer,Giuseppe Aldo Rossi
nm0304328,writer,Ludwig Ganghofer
nm0019346,writer,Nelson Algren
nm0371193,writer,Raphael Hayes
nm0531909,actor,Ross Macdonald
nm0377782,actor,Dan Henry
nm0145286,actor,Jon Castle
nm0751202,actor,James H. Russell
nm0168664,actor,Robert Coe
nm0377986,actor,Robert 'Buzz' Henry
nm0856554,actor,Robert Tetrick
nm0292159,actor,John Fraser
nm0384488,writer,Lucienne Hill
nm0211627,writer,Luigi De Simone
nm0014493,actor,Charles Aidman
nm0001628,actor,Sydney Pollack
nm0559439,actor,Tommy Matsuda
nm0761522,director,Denis Sanders
nm0926247,writer,Stanford Whitmore
nm0380885,writer,John Hersey
nm0840578,actor,Hiroo Suzuki
nm0559423,writer,Michio Matsuda
nm0870300,director,Wendy Toye
nm0227481,writer,Howard Dimsdale
nm0936080,writer,John Winton
nm0642801,actor,Richard O'Sullivan
nm0020022,writer,Ted Allan
nm0516150,writer,Ted Lloyd
nm0102967,actor,Mike Braden
nm0243738,actor,Rudy Duran
nm0604831,actor,Lee Morgan
nm0745473,writer,Max Rottmann
nm0351554,writer,Lothar Gündisch
nm0120658,actor,Victor Buono
nm0011741,actor,Wesley Addy
nm0268230,writer,Henry Farrell
nm0375355,writer,Lukas Heller
nm0269026,actor,Andrew Faulds
nm0289302,actor,William Fox
nm0585506,actor,Guy Middleton
nm0523225,actor,Robert Lowery
nm0588922,actor,Marvin Miller
nm0001067,actor,Jackie Coogan
nm0255199,actor,James Ellison
nm0370797,director,Russell Hayden
nm0741226,writer,Alexander Rose
nm0318228,actor,Sammy Gilbert
nm0824306,actor,Ray Dennis Steckler
nm0859040,writer,Joe Thomas
nm0867420,actor,Edmund Tontini
nm0086336,actor,Robert Blair
nm0439474,actor,Jonathan Karle
nm0689377,writer,Gene Pollock
nm0761576,actor,Hugh Sanders
nm0679920,actor,James Philbrook
nm0248885,actor,Duane Eddy
nm0593378,actor,Guy Mitchell
nm0574534,actor,Ian McShane
nm0229708,writer,Laurence Doble
nm0806148,writer,Robert Sloman
nm0031026,actor,Tony Anthony
nm0242692,actor,Michael Dunn
nm0847891,actor,Brud Talbot
nm0842664,director,Saul Swimmer
nm0032541,writer,Theodore Apstein
nm0379233,writer,William Herman
nm0471854,actor,Berry Kroeger
nm0645565,actor,Bob Okazaki
nm0805790,actor,Walter Slezak
nm0363492,writer,David P. Harmon
nm0698526,director,Gianni Proia
nm0491316,writer,Carlo Laurenzi
nm0413601,actor,Ivan Jackson
nm0596310,actor,Zakes Mokae
nm0137830,director,Henning Carlsen
nm0329919,writer,Nadine Gordimer
nm0057006,actor,Gil Barreto
nm0443288,actor,Davy Kaye
nm0699470,writer,Jerzy Przezdziecki
nm0855016,actor,Boris Tenin
nm0895256,actor,Evgeniy Vesnik
nm0687523,director,Valentin Pluchek
nm0083813,writer,M. Biryukov
nm0795480,writer,G. Shtejn
nm0406599,actor,Tôru Ibuki
nm0645461,writer,Jôjirô Okami
nm0593848,actor,James Mitchum
nm0002254,director,King Hu
nm0275360,actor,Edmund Fetting
nm0793567,actor,Ryûzô Shimada
nm0593053,actor,Hajime Mitamura
nm0409467,writer,Minoru Inuzuka
nm0793753,writer,Kan Shimozawa
nm0803786,actor,Petr Skála
nm0892435,actor,Oldrich Velen
nm0705612,actor,Jaroslav Radimecky
nm0105803,actor,Heinz Braun
nm0460589,actor,Ervin Knausmyuller
nm0738658,actor,Tito Romalio
nm0233091,director,Mark Donskoy
nm0797174,actor,Wojciech Siemion
nm0928929,director,Kurt Wilhelm
nm0774207,writer,Ignaz Schnitzer
nm0060469,writer,Vineta Bastian-Klinger
nm0839497,writer,Walter Supper
nm0538667,actor,Zdzislaw Maklakiewicz
nm0778644,writer,Giovanni Scolaro
nm0692976,actor,Tom Poston
nm0439268,writer,Walter Karig
nm0548191,actor,Djordje Marjanovic
nm0610702,director,Sava Mrmak
nm0468999,writer,Ljubisa Kozomara
nm0586235,writer,Gordan Mihic
nm0587441,writer,Milan Milicevic-Lango
nm0381772,actor,Albert Hetterle
nm0429580,actor,Horst Jonischkan
nm0725392,actor,Walter Richter-Reinick
nm0475105,director,Joachim Kunert
nm0350025,writer,Antonio Guzmán Merino
nm0019297,writer,Joaquina Algars
nm0560732,writer,Armando Matías Guiu
nm0062593,actor,José Baviera
nm0502205,actor,Birger Lensander
nm0530555,actor,Gustaf Lövås
nm0489155,director,Börje Larsson
nm0489233,writer,Linda Larsson
nm0653189,writer,Ottiero Ottieri
nm0072385,actor,Bob Bensen
nm0424406,writer,Sande N. Johnsen
nm0358069,actor,Murray Hamilton
nm1000966,writer,Otis L. Guernsey Jr.
nm0426062,actor,Richard Johnson
nm0355261,writer,Trevor Dudley Smith
nm0622735,actor,Joaquín Navales
nm0702410,director,Francisco Pérez-Dolz
nm0723127,writer,José María Ricarte
nm0423660,director,Vasant Joglekar
nm0474869,writer,S. Kumar
nm0699536,writer,Pierre Prévert
nm0001719,actor,George Segal
nm0366454,writer,Moss Hart
nm0196291,actor,Nicolau Nunes Da Silva
nm0210701,director,Manoel de Oliveira
nm0208760,writer,Francisco Vaz De Guimarães
nm0259300,writer,Allan Eriksson
nm0477099,actor,Shan Kwan
nm0387354,director,Meng-Hua Ho
nm0558127,director,Raffaello Matarazzo
nm0781751,director,Alex Segal
nm0608399,writer,Tad Mosel
nm0012938,writer,James Agee
nm0718448,writer,Philip H. Reisman Jr.
nm0138471,actor,Simon Carmiggelt
nm0465547,writer,Anton Koolhaas
nm0774829,actor,Lex Schoorel
nm0379332,writer,Willem Frederik Hermans
nm0479681,actor,Jacques Labrecque
nm0320636,actor,Benoît Girard
nm0095080,director,René Bonnière
nm0907667,writer,David Walker
nm0316071,actor,Stathis Giallelis
nm0204687,actor,Harry Davis
nm0070748,actor,Augusto Benedico
nm0350632,actor,José Gálvez
nm0320218,actor,Carlo Giuffrè
nm0046775,actor,Carlo Bagno
nm0589626,actor,Camillo Milli
nm0585407,director,Massimo Mida
nm0738628,director,Jacques Romain
nm0023516,actor,Rolando Alves
nm0534759,actor,Humberto Madeira
nm0549734,actor,Cunha Marques
nm0554104,director,Pedro Martins
nm0722852,writer,Francisco Ribeiro
nm0763301,writer,Henrique Santana
nm0092803,writer,Iván Boldizsár
nm0332525,writer,Stanley Goulder
nm0683458,writer,Roger Windle Pilkington
nm0370567,actor,Tamotsu Hayakawa
nm0386265,actor,Masaaki Hirao
nm0155469,director,Pierre Chenal
nm0099336,actor,Charles Bouillaud
nm0119479,actor,Louis Bugette
nm0136853,actor,Julien Carette
nm0184186,actor,Henri Coutet
nm0921276,actor,Jan Werich
nm0542690,actor,Claude Mann
nm0621974,actor,Henri Nassiet
nm0110480,actor,Peter Brocco
nm0834334,director,Joseph Strick
nm0312792,writer,Jean Genet
nm0094805,director,Claude-Jean Bonnardot
nm0004429,actor,Dharmendra
nm0660938,actor,Raja Paranjpe
nm0418577,writer,Jarasandha
nm0880068,actor,Julián Ugarte
nm0143810,writer,Alejandro Casona
nm0074547,actor,Thommy Berggren
nm0927090,director,Bo Widerberg
nm0399628,actor,Antonio de Hud
nm0246473,director,José Díaz Morales
nm0678436,actor,Antonio Petruzzi
nm0766370,actor,Stefano Satta Flores
nm0273910,actor,Sergio Ferranino
nm0053665,actor,Luigi Barbieri
nm0921631,director,Lina Wertmüller
nm0699914,writer,José Vicente Puente
nm0014732,director,John Ainsworth
nm0202847,writer,Christopher Davis
nm0038906,director,William Asher
nm0209142,actor,Viktor de Kowa
nm0295409,director,Max Friedmann
nm0618428,writer,Thomas Münster
nm0341563,writer,Leroy C. Griffith
nm0327939,director,Arturo González hijo
nm0520589,writer,Santiago Loren
nm0689745,writer,Juan Manuel Polo
nm0844598,writer,José Ramón Sáez
nm0333194,actor,Günther Grabbert
nm0474893,actor,Sudesh Kumar
nm0681195,actor,Paul Piaget
nm0681955,actor,Wilfred Pickles
nm0238898,writer,Daphne Du Maurier
nm0834438,actor,John Stride
nm0045996,actor,Alan Badel
nm0358096,writer,Patrick Hamilton
nm0137023,actor,Philip Carey
nm0078940,actor,James Best
nm0241911,writer,Bob Duncan
nm0242137,writer,Wanda Duncan
nm0491075,actor,Rod Lauren
nm0330036,director,Robert Gordon
nm0598388,actor,Jacques Monod
nm0479720,director,Maurice Labro
nm0113211,writer,Carter Brown
nm0137469,writer,Gérard Carlier
nm0839454,writer,G.M. Supe
nm0204095,actor,Alexander Davion
nm0447177,writer,Vivian Kemble
nm0036546,actor,Mal Arnold
nm0235905,writer,Louise Downe
nm0883465,actor,Jece Valadão
nm0276899,actor,Daniel Filho
nm0735172,writer,Nelson Rodrigues
nm0604024,actor,José Moreno
nm0503445,writer,Ángel María de Lera
nm0426442,actor,William R. Johnson
nm0009368,actor,Josef Abrhám
nm0654775,director,Yuriy Ozerov
nm0574841,writer,Giorgi Mdivani
nm0545121,writer,Félicien Marceau
nm0314315,actor,Ettore Geri
nm0476987,actor,Stefan Kvietik
nm0812613,director,Peter Solan
nm0895948,writer,Tibor Vichta
nm0565779,actor,Fergus McClelland
nm0533241,director,Alexander Mackendrick
nm0133627,writer,W.H. Canaway
nm0125952,actor,Eddie Byrne
nm0447652,actor,Tony Kendall
nm0093501,writer,Adriano Bolzoni
nm0028487,actor,Simón Andreu
nm0716748,director,Francisco Regueiro
nm0001813,actor,Dick Van Dyke
nm0829661,writer,Michael Stewart
nm0489315,actor,Martin Lartigue
nm0880949,actor,Robert Hundar
nm0779333,writer,Joan Scott
nm0752062,actor,John Rutland
nm0331125,actor,Shay Gorman
nm0365789,director,Norman Harrison
nm0724967,writer,Edwin Richfield
nm0678075,director,Hamil Petroff
nm0922118,writer,James West
nm0480048,writer,Mort Lachman
nm0577256,actor,José Antonio Mejías
