Id,category,Label
nm0917537,actor,Józef Wegrzyn
nm0111082,actor,Adam Brodzisz
nm0759750,actor,Boguslaw Samborski
nm0938439,writer,P.J. Wolfson
nm0280620,writer,Cortland Fitzsimmons
nm0729694,writer,Allen Rivkin
nm0130500,writer,Suzanne de Callias
nm0487200,actor,Guzzi Lantschner
nm0727270,actor,Walter Riml
nm0367988,actor,Arnold Hasenclever
nm0459986,actor,Helmuth Kionka
nm0324342,actor,Heinz Goedecke
nm0104677,writer,Helmut Brandis
nm0936022,writer,Franz Winterstein
nm0558434,actor,Aubrey Mather
nm0238117,actor,Edgar Driver
nm0133050,writer,Cyril Campion
nm0226601,writer,Edward Dignon
nm0250744,writer,Terence Egan
nm0136853,actor,Julien Carette
nm0318420,actor,Anthony Gildès
nm0214025,actor,Etienne Decroux
nm0237836,actor,Jean-Paul Le Chanois
nm0699535,writer,Jacques Prévert
nm0540816,writer,Albert Maltz
nm0804446,writer,George Sklar
nm0168356,writer,Francis M. Cockrell
nm0281329,actor,James Flavin
nm0828419,director,George Stevens
nm0721447,writer,Ferdinand Reyher
nm0124387,actor,Joaquín Busquets
nm0292410,actor,Antonio R. Frausto
nm0786470,director,Raphael J. Sevilla
nm0597072,actor,Clifford Mollison
nm0225680,actor,Lamont Dickson
nm0269524,actor,William Pawley
nm0230776,writer,Frank Dolan
nm0274290,director,Carlos Ferreira
nm0307326,actor,William Gargan
nm0172559,actor,Monte Collins
nm0898085,actor,Julio Villarreal
nm0297414,director,Fernando de Fuentes
nm0056832,actor,Luis G. Barreiro
nm0313265,actor,Wallace Geoffrey
nm0556591,writer,Basil Mason
nm0906774,writer,Gilbert Wakefield
nm0148616,actor,Ennio Cerlesi
nm0545461,actor,Jean Marchat
nm0260663,actor,Ants Eskola
nm0682734,actor,Arthur Pierson
nm0921028,actor,Henry Wenman
nm0072029,writer,Rolph Bennett
nm0288706,writer,Gene Fowler
nm0599548,actor,Felipe Montes
nm0855935,director,Alice Terry
nm0818065,writer,Peter Spencer
nm0375738,actor,Tom Helmore
nm0842736,actor,Ian Swinley
nm0355010,actor,Sonnie Hale
nm0766507,writer,Harry Sauber
nm0888000,actor,Edward Van Sloan
nm0855696,actor,Pedro Terol
nm0005651,director,José María Beltrán
nm0001078,actor,Bing Crosby
nm0122675,actor,George Burns
nm0542608,writer,William Ford Manley
nm0447472,writer,Kurt Kempler
nm0590636,actor,John Miltern
nm0117109,actor,Geoffrey Bryant
nm0876445,writer,Richard Walton Tully
nm0593512,actor,Knolly Mitchell
nm0584310,actor,Dan Michaels
nm0506076,writer,Morris M. Levinson
nm0382395,writer,Donald Heywood
nm0542020,actor,G.D. Manetta
nm0145353,writer,Viscount Castlerosse
nm0419975,actor,Desmond Jeans
nm0299777,actor,Beni Führer
nm0464378,writer,Max Kolpé
nm0694090,actor,Dick Powell
nm0420765,actor,Allen Jenkins
nm0933403,writer,Forrest Wilson
nm0781719,writer,Manuel Seff
nm0877660,writer,John Hastings Turner
nm0000026,actor,Cary Grant
nm0601129,actor,Dickie Moore
nm0552871,director,Paul Martin
nm0734516,actor,Alfred Rode
nm0956996,writer,Doris Zinkeisen
nm0730463,actor,Skeeter Bill Robbins
nm0640992,actor,Talbot O'Farrell
nm0806692,writer,Ralph Smart
nm0311790,actor,Jean Gehret
nm0884152,writer,Albert Valentin
nm0894914,writer,Ben Verschleiser
nm0744565,writer,Maurice Rostand
nm0323766,writer,Charles W. Goddard
nm0173592,actor,Bobbie Comber
nm0345965,writer,Claud Gurney
nm0222015,actor,Carl Deurell
nm0414945,actor,Hugo Jacobsson
nm0019102,director,Thure Alfe
nm0921062,writer,Oscar Wennersten
nm0414955,actor,Nils Jacobsson
nm0012162,writer,Harry Adler
nm0191745,actor,Roland Culver
nm0484439,actor,David Landau
nm0338233,writer,Paul Green
nm0472049,writer,Harry Harrison Kroll
nm0294094,actor,Harold French
nm0102607,actor,Harvey Braban
nm0382165,actor,Weldon Heyburn
nm0857230,writer,Tiffany Thayer
nm0764182,director,Luis Reis Santos
nm0211552,actor,Antonio De Seves
nm0274325,actor,Gil Ferreira
nm0530324,actor,Rafael López
nm0000748,actor,Leon Ames
nm0812827,writer,Mario Soldati
nm0760699,director,Carlos San Martín
nm0657228,actor,Antonio Palacios
nm0739614,actor,José Romeu
nm0749645,actor,Valeriano Ruiz París
nm0127816,actor,Francisco Cabrera
nm0478435,actor,Enrique La Casa
nm0515883,actor,José Luis Lloret
nm0678951,writer,Vicente Peydró
nm0735628,writer,Ricardo Rodríguez Flores
nm0121887,actor,Thomas F. Burke
nm0560091,actor,Lester Matthews
nm0507021,director,Cecil Lewis
nm0418477,director,Lucien Jaquelux
nm0223347,actor,Krishna Chandra Dey
nm0080355,actor,Manoranjan Bhattacharya
nm0612280,actor,Amar Mullick
nm0097867,director,Debaki Bose
nm0611519,writer,Chandra Mukherjee
nm0244888,actor,Chani Dutta
nm0646163,writer,Vera M. Oldham
nm0890085,director,Marcel Varnel
nm0247440,writer,Harry A. Earnshaw
nm0049707,actor,Félix Balderas
nm0380056,actor,Martín Hernández
nm0508976,actor,David Liceága
nm0604960,actor,Ralph Morgan
nm0434552,actor,Koji Kaga
nm0619108,writer,Ryûji Nagami
nm0644841,actor,Shigeru Ogura
nm0272251,writer,Roger Ferdinand
nm0412637,actor,Yûkichi Iwata
nm0051812,actor,Kôtarô Bandô
nm0406743,actor,Utaemon Ichikawa
nm0494670,actor,Robert Le Vigan
nm0615604,actor,Angelo Musco
nm0884134,actor,Osvaldo Valenti
nm0301798,writer,Michele Galdieri
nm0336380,actor,Fernand Gravey
nm0005731,director,René Guissart
nm0035552,writer,Paul Armont
nm0314166,writer,Marcel Gerbidon
nm0171182,actor,Peter Coleman
nm0864136,actor,L. Tippett
nm0693740,actor,A.G. Poulton
nm0689465,writer,E.C. Pollard
nm0488295,writer,John Francis Larkin
nm0627368,director,José Neves
nm0867560,actor,Fred 'Snowflake' Toones
nm0280609,writer,Roy Fitzroy
nm0229988,actor,R. Dock
nm0527127,actor,Armand Lurville
nm0056747,writer,Larry Barretto
nm0014656,actor,Raymond Aimos
nm0233593,writer,Roland Dorgelès
nm0401680,director,H. Bruce Humberstone
nm0619798,actor,J. Carrol Naish
nm0416861,writer,Rian James
nm0772218,actor,Hans Schlenck
nm0701633,actor,Antal Páger
nm0351333,actor,Gyula Gózon
nm0311174,director,Béla Gaál
nm0256700,writer,Tamás Emöd
nm0366078,writer,Zsolt Harsányi
nm0883017,writer,László Vadnay
nm0827261,actor,Henry Stephenson
nm0330718,writer,R. Gore Brown
nm0163570,actor,Norman Claridge
nm0533283,writer,Compton MacKenzie
nm0107960,actor,Leonard Brett
nm0011675,writer,Sarah Addington
nm0872356,writer,Michael Trevellian
nm0531971,writer,William Colt MacDonald
nm0338017,actor,Joseph Green
nm0794640,actor,Chaim Shneyer
nm0233543,actor,Morris Dorf
nm0582293,actor,Jacob Mestel
nm0738039,director,George Roland
nm0113803,writer,Jeanette Schiller Brown
nm0291908,writer,Karl Emil Franzos
nm0822337,actor,Viktor Stanitsyn
nm0311996,actor,Aleksandr Geirot
nm0516016,actor,Jack Lloyd
nm0691668,actor,Paul Porcasi
nm0058939,writer,Nalbro Bartley
nm0394477,actor,Russell Hopton
nm0790638,writer,Winfield R. Sheehan
nm0710683,writer,Maurice Rapf
nm0031454,actor,Semyon Antonov
nm0699305,writer,Iosif Prut
nm0371571,actor,William Haynes
nm0288003,actor,Preston Foster
nm0850927,writer,Robert Tasker
nm0174106,writer,Howard Warren Comstock
nm0587867,writer,Allen C. Miller
nm0364716,actor,Georgie Harris
nm0724543,director,Frank Richardson
nm0425838,actor,Mike Johnson
nm0682595,actor,Giuseppe Pierozzi
nm0345500,director,Enrico Guazzoni
nm0259599,actor,Claudio Ermelli
nm0800562,actor,Carlo Simoneschi
nm0829044,writer,Robert Louis Stevenson
nm0912751,actor,Bruce Warren
nm0402725,writer,Barbara Hunter
nm0001120,actor,Vittorio De Sica
nm0578170,actor,Umberto Melnati
nm0558127,writer,Raffaello Matarazzo
nm0057471,writer,Barry Barrington
nm0219068,writer,Reginald Denham
nm0450634,writer,Irmgard Keun
nm0459747,actor,Heinz Klingenberg
nm0305526,director,Ricardo García 'K-Hito'
nm0921710,actor,Eduard Wesener
nm0375174,writer,Peter Hell
nm0843811,writer,Jenõ Szatmári
nm0102424,actor,Arcady Boytler
nm0757925,actor,Charles 'Chic' Sale
nm0703864,actor,Jack Quinn
nm0404257,actor,Bobby 'Wheezer' Hutchins
nm0379092,director,Albert Herman
nm0737396,actor,Zvonimir Rogoz
nm0394750,writer,Robert Horky
nm0394746,writer,Frantisek Horký
nm0462949,writer,Jacques A. Koerpel
nm0367111,actor,Paul Hartmann
nm0912750,writer,Brooke Warren
nm0069287,actor,Antonio Bellón
nm0601257,writer,Granville Moore
nm0296218,actor,Odd Frogg
nm0251622,actor,Egil Eide
nm0753185,actor,Amund Rydland
nm0076826,actor,Finn Bernhoft
nm0055052,actor,Arthur Barking
nm0002133,writer,Ernest Hemingway
nm0114805,actor,Tom Brown
nm0627087,director,Kurt Neumann
nm0126365,actor,Arthur Byron
nm0300143,writer,Émile Gaboriau
nm0908797,actor,Morgan Wallace
nm0656118,actor,Bradley Page
nm0014680,actor,Henry Ainley
nm0225555,director,Thorold Dickinson
nm0255027,writer,Peter Ellis
nm0259972,writer,St. John Ervine
nm0149493,writer,Lee Chadwick
nm0001203,writer,William Faulkner
nm0366454,writer,Moss Hart
nm0067676,writer,Charles Belden
nm0540763,writer,H.F. Maltby
nm0774827,director,William Schorr
nm0210016,actor,Gordon De Main
nm0456590,actor,Donald Kirke
nm0670601,actor,Frederick Peisley
nm0518239,actor,Herbert Lomas
nm0513326,writer,Marcel Lion
nm0805787,actor,Leo Slezak
nm0036427,actor,Edward Arnold
nm0070361,actor,Robert Benchley
nm0381266,writer,Ludwig Herzer
nm0094766,actor,Ferdinand Bonn
nm0930539,actor,Emlyn Williams
nm0908550,writer,Bryan Edgar Wallace
nm0459860,actor,Fritz Klippel
nm0826749,actor,Karel Stepanek
nm0272794,actor,Fernandel
nm0232833,actor,René Donnio
nm0183801,writer,Georges Courteline
nm0635276,writer,Edouard Nores
nm0231155,writer,Georges Dolley
nm0197742,actor,Little Buck Dale
nm0060908,actor,George Bates
nm0912514,actor,Larry Warner
nm0931283,actor,Maston Williams
nm0114077,writer,Lee R. Brown
nm0925332,writer,Philip Graham White
nm0823906,actor,Wolfgang Staudte
nm0270416,actor,Hans Feher
nm0100843,actor,Harry Bowen
nm0847609,actor,Ryôichi Takeuchi
nm0569650,writer,Jack McGowan
nm0446769,actor,Paul Kelly
nm0861500,actor,Cherokee Thornton
nm0537070,actor,Carl Mahon
nm0933415,actor,Frank H. Wilson
nm0084740,actor,Andreas Bjarke
nm0804424,actor,Eugen Skjønberg
nm0085085,writer,Bjørnstjerne Bjørnson
nm0091042,actor,Eugeniusz Bodo
nm0913773,director,Michal Waszynski
nm0652236,writer,Ferdynand Antoni Ossendowski
nm0738052,writer,Jerzy Roland
nm0070657,actor,Wolf von Beneckendorff
nm0352613,actor,Günther Hadank
nm0828668,actor,Onslow Stevens
nm0905729,writer,George Waggner
nm0237033,writer,William Absalom Drake
nm0778349,writer,Adolf Schütz
nm0405973,actor,Attila Hörbiger
nm0858165,actor,Hugo Thimig
nm0695937,director,Otto Preminger
nm0074112,writer,Artur Berger
nm0076740,writer,Siegfried Bernfeld
nm0548098,actor,Hubert Marischka
nm0104261,writer,Julius Brammer
nm0664022,writer,Frank Partos
nm0016422,actor,Luis Alberni
nm0235266,actor,Tom Douglas
nm0542730,writer,E.B. Mann
nm0451815,actor,Akaki Khorava
nm0934763,director,Stellan Windrow
nm0491504,writer,Lau Lauritzen
nm0430460,actor,Victor Jory
nm0074689,actor,Björn Berglund
nm0921820,actor,Henri Wessell
nm0732408,actor,Bill Robinson
nm0086549,actor,Eubie Blake
nm0556783,actor,John 'Spider Bruce' Mason
nm0199274,actor,Putney Dandridge
nm0291587,director,Irwin Franklyn
nm0059934,actor,James Baskett
nm0794381,actor,Jiro Shirota
nm0363414,director,Hugh Harman
nm0411208,director,Rudolf Ising
nm0728354,writer,Evgeniy Ryss
nm0903916,writer,Vsevolod Voyevodin
nm0113548,actor,Everett Brown
nm0303198,actor,Morgan Galloway
nm0908013,actor,Martin Walker
nm0355642,actor,Henry Hall
nm0163965,actor,George Clarke
nm0249218,actor,Marriott Edgar
nm0919965,actor,Alfred Wellesley
nm0000890,actor,Noah Beery Jr.
nm0643292,writer,Hermann Oberländer
nm0611813,writer,James Mulhauser
nm0437189,writer,Aben Kandel
nm0676661,writer,S.J. Peters
nm0400039,writer,Oliver Madox Hueffer
nm0908651,actor,George Wallace
nm0850637,actor,Frank Tarrant
nm0219428,writer,C.J. Dennis
nm0391500,writer,Gustav Holm
nm0576912,writer,Karl Meinhardt
nm0527020,writer,Lew Lupton
nm0469915,writer,Norman Krasna
nm0616498,actor,Ricardo Muñoz
nm0019287,actor,Gabriel Algara
nm0360390,actor,Peter Hannen
nm0035522,actor,Walter Armitage
nm0141351,writer,John Paddy Carstairs
nm0390979,actor,Anthony Holles
nm0635294,actor,Edgar Norfolk
nm0603081,actor,Philip Morant
nm0026670,writer,Elbridge Anderson
nm0426108,writer,Robert Lee Johnson
nm0405154,writer,Arthur S. Hyman
nm0124870,writer,Crilly Butler
nm0955622,actor,Junli Zheng
nm0514954,actor,Jiqun Liu
nm0839000,director,Yu Sun
nm0122859,writer,Robert E. Burns
nm0316807,writer,Sheridan Gibney
nm0731596,director,Stephen Roberts
nm0706368,actor,George Raft
nm0484080,actor,Lanak
nm0154868,actor,Mala
nm0620702,actor,Nan-Shuk
nm0779131,director,Ewing Scott
nm0242795,writer,Wilfred Dunn
nm0802066,writer,Sydney Singerman
nm0038868,writer,Irving Asher
nm0916565,actor,Franz Weber
nm0936252,director,Frank Wisbar
nm0434528,writer,John H. Kafka
nm0176825,actor,Fred Conyngham
nm0801242,actor,Tony Sympson
nm0237251,writer,J.W. Drawbell
nm0801166,writer,Reginald Simpson
nm0228530,actor,Mór Ditrói
nm0586267,writer,István Mihály
nm0094106,actor,K. Bondarevsky
nm0326725,actor,Dmitri Golubinsky
nm0331178,actor,Maksim Gornatko
nm0401067,director,Per Hugo
nm0268787,writer,Ernst Fastbom
nm0009766,writer,Marcel Achard
nm0088602,writer,Bertram Bloch
nm0770485,writer,Walter Scheff
nm0777497,actor,Joseph Schwartzberg
nm0012110,actor,Ben Adler
nm0958401,actor,Sigmund Zuckerberg
nm0785317,actor,Herman Serotsky
nm0325576,actor,Wolf Goldfaden
nm0902039,actor,Manfred von Brauchitsch
nm0887730,director,Haro van Peski
nm0744646,writer,Franz Roswalt
nm0427723,writer,Charles Reed Jones
nm0578353,actor,Frank Melroyd
nm0847939,actor,Lyle Talbot
nm0067163,actor,Alfred Beierle
nm0936174,actor,Erik Wirl
nm0678564,actor,G.A. Pettersson
nm0897266,writer,Albert Viksten
nm0278807,actor,Adolf Fischer
nm0240201,director,Slatan Dudow
nm0653346,writer,Ernst Ottwald
nm0595002,writer,Vilhelm Moberg
nm0828436,writer,Gösta Stevens
nm0645039,actor,Nils Ohlin
nm0549399,director,Lorens Marmstedt
nm0752995,writer,Gösta Rybrant
nm0050635,writer,John Frederick Ballard
nm0461707,actor,David Knudsen
nm0074069,director,Erling Bergendahl
nm0392341,actor,Jens Holstad
nm0804565,director,Gunnar Skoglund
nm0096739,writer,Sigfrid Borgström
nm0116938,writer,Ernest E. Bryan
nm0001033,actor,Lon Chaney Jr.
nm0177641,writer,Karl R. Coolidge
nm0535006,actor,Noel Madison
nm0083900,director,Samuel Bischoff
nm0923333,writer,John Wexley
nm0178126,writer,James Fenimore Cooper
nm0428987,writer,Paul Jones
nm0871835,writer,Max Trell
nm0276779,actor,Tadeusz Fijewski
nm0462202,actor,Jerzy Kobusz
nm0285497,director,Aleksander Ford
nm0464866,writer,Tadeusz Konczyc
nm0391963,writer,Mary J. Holmes
nm0121002,actor,Albert Burdon
nm0381233,writer,Peter Herz
nm0463430,writer,Frederick Kohner
nm0043505,writer,Mary M. Axelson
nm0679780,actor,Buster Phelps
nm0336675,writer,Harold Gray
nm0573743,writer,Tom McNamara
nm0687144,actor,Ivan Plemic
nm0387150,actor,Rajner Hlaca
nm0577653,director,Frank Melford
nm0262195,writer,Eve Ettinger
nm0608763,writer,George Moskov
nm0059919,actor,A.W. Baskcomb
nm0745055,writer,Paul Rotha
nm0231197,actor,Richard Dolman
nm0741497,actor,Julian Rose
nm0237281,actor,Alfred Drayton
nm0397428,writer,Keble Howard
nm0882900,writer,Horace Annesley Vachell
nm0627333,actor,Ernie Nevers
nm0318078,writer,James R. Gilbert
nm0029453,writer,Ernst Angel
nm0700791,writer,Reginald Purdell
nm0392079,actor,Tracy Holmes
nm0712639,director,John Rawlins
nm0526588,writer,Teve Lundqvist
nm0935726,writer,Fred Winter
nm0519029,writer,John Luther Long
nm0355284,director,Alexander Hall
nm0123487,writer,Thomson Burtis
nm0254858,writer,Glenn Ellis
nm0479011,actor,Jack La Rue
nm0175369,actor,Walter Connolly
nm0512261,actor,Lex Lindsay
nm0753465,writer,Frederick Ryter
nm0085939,writer,Nell Blackwell
nm0250333,writer,Rowland G. Edwards
nm0376179,writer,David Hempstead
nm0620291,actor,Eiji Nakano
nm0557920,writer,Shinji Masuda
nm0586350,writer,Otokichi Mikami
nm0126974,writer,Adorján Bónyi
nm0314065,actor,Steven Geray
nm0299791,writer,Ilona Fülöp
nm0829686,writer,Muriel Stewart
nm0474114,writer,Irene Kuhn
nm0138278,actor,Jack Carlyle
nm0591540,actor,Jôji Oka
nm0861816,writer,Einar Thorvaldson
nm0840172,writer,Sidney Sutherland
nm0037625,actor,Antonin Artaud
nm0239499,actor,Gaston Dubosc
nm0265390,actor,Samson Fainsilber
nm0302540,actor,Jean Galland
nm0101286,actor,Al Bowlly
nm0548855,writer,Jack Marks
nm0618189,writer,Hermann Müller
nm0222420,actor,Jaime Devesa
nm0673023,actor,Ramón Pereda
nm0037060,director,Eduardo Arozamena
nm0096673,writer,René Borgia
nm0125498,actor,Juan Bux
nm0524106,writer,Cleo Lucas
nm0422135,writer,George Jeske
nm0061523,writer,Norman Battle
nm0842981,actor,Basil Sydney
nm0294914,actor,Karl Friedrich
nm0824284,actor,Leonard Steckel
nm0245929,writer,Ossip Dymow
nm0282348,actor,Hugo Flink
nm0833382,actor,Robert Strange
nm0290462,writer,Caroline Francke
nm0838066,actor,Francis L. Sullivan
nm0477708,actor,Ivar Kåge
nm0761245,writer,Algot Sandberg
nm0041681,actor,Mischa Auer
nm0052203,actor,Leslie Banks
nm0172313,writer,Frank J. Collins
nm0124290,writer,Ernie Bushmiller
nm0529790,director,Amós López Bejarano
nm0197135,actor,Lasse Dahlquist
nm0903687,writer,Frank Vosper
nm0446381,writer,Ethel M. Kelly
nm0392024,actor,Robert Holmes
nm0667678,actor,Eric Pavitt
nm0001682,actor,Mickey Rooney
nm0164599,actor,Wallis Clark
nm0705618,actor,Nikolai Radin
nm0299526,director,Vasili Fyodorov
nm0375446,writer,Mark Hellinger
nm0055998,actor,Vince Barnett
nm0555674,writer,Samuel Marx
nm0915733,actor,J. Carlton Wetherby
nm0835830,writer,Philip Stuart
nm0629543,writer,Beverley Nichols
nm0835632,writer,Aimée Stuart
nm0139588,actor,Alexander Carr
nm0507932,writer,Val Lewton
nm0080697,director,Ferruccio Biancini
nm0719749,actor,Pierre Renoir
nm0467937,actor,Georges Koudria
nm0799442,writer,Georges Simenon
nm0697362,writer,J.B. Priestley
nm0626368,actor,Max Nesbitt
nm0812347,writer,Yrjö Soini
nm0057864,writer,John Barrow
nm0773083,writer,Lothar Schmidt
nm0550892,director,George Marshall
nm0564971,director,Ray McCarey
nm0085295,director,Harry Black
nm0294137,director,Lloyd French
nm0447899,writer,Alfred C. Kennedy
nm0274102,actor,Mario Ferrari
nm0094259,writer,Luigi Bonelli
nm0717803,writer,Max Reimann
nm0777389,writer,Otto Schwartz
nm0681441,actor,Lamberto Picasso
nm0078343,actor,Calisto Bertramo
nm0211847,writer,Alessandro De Stefani
nm0275425,writer,Octave Feuillet
nm0163532,actor,Pierre Clarel
nm0217325,writer,Jeffrey Dell
nm0286163,writer,C.S. Forester
nm0658457,writer,Stuart Palmer
nm0903667,actor,George Voskovec
nm0921276,actor,Jan Werich
nm0023820,actor,Theo Amady
nm0393420,director,Jindrich Honzl
nm0412235,director,Joris Ivens
nm0804499,writer,Iosif Sklyut
nm0078108,actor,Pierre Bertin
nm0323625,actor,Jean Gobet
nm0310464,writer,Paul Gavault
nm0236418,writer,Laird Doyle
nm0753583,actor,Márton Rátkai
nm0015801,writer,Aladar Laszlo
nm0958170,writer,Andor Zsoldos
nm0890045,writer,John Varley
nm0858274,writer,Thomas Thiteley
nm0528559,actor,Robert Lynen
nm0310287,actor,Louis Gauthier
nm0719162,writer,Jules Renard
nm0943401,actor,Ernst Wurmser
nm0338751,writer,Eve Greene
nm0061580,actor,Aleksandr Baturin
nm0329839,actor,Andrei Gorchilin
nm0747694,writer,Aleksandr Rzheshevsky
nm0450007,actor,Albert von Kersten
nm0304221,writer,Félix Gandéra
nm0717148,actor,Wallace Reid Jr.
nm0768540,writer,Joel Sayre
nm0397300,actor,Fred Howard
nm0729140,actor,Kenneth Rive
nm0513283,writer,Conrad Linz
nm0927752,writer,Kate Douglas Wiggin
nm0859964,writer,Charlotte Thompson
nm0826452,writer,Robert A. Stemmle
nm0063481,writer,Lewis Beach
nm0191885,writer,Dwight Cummings
nm0270765,writer,Felix E. Feist
nm0280234,writer,F. Scott Fitzgerald
nm0294448,writer,Menne Freudenberg
nm0548444,director,Mansfield Markham
nm0050052,writer,W.J. Balef
nm0084055,actor,George Bishop
nm0777226,actor,Fred Schwartz
nm0132516,director,Ivar Campbell
nm0043986,writer,Herbert Ayres
nm0362979,writer,Reginald Hargreaves
nm0848622,actor,Manuel Tamés
nm0226170,actor,Alfredo del Diestro
nm0678723,writer,Ethel Pettit
nm0556947,writer,Scott Mason
nm0193613,actor,Patric Curwen
nm0460874,actor,Esmond Knight
nm0822467,actor,Earle Stanley
nm0910240,actor,Hal Walters
nm0505224,writer,Maurice Level
nm0124224,writer,Leslie Bush-Fekete
nm0830744,writer,Ralph Stock
nm0076421,director,Dominique Bernard-Deschamps
nm0413660,writer,Jerome Jackson
nm0328450,actor,Ricardo González
nm0273843,writer,Juan Ferragut
nm0237961,writer,John Drinkwater
nm0862242,writer,E. Temple Thurston
nm0250757,actor,Ureo Egawa
nm0629271,writer,Dario Niccodemi
nm0147194,writer,Emile Gauvreau
nm0870660,writer,Armitage Trail
nm0050370,actor,Frank Ball
nm0181825,actor,Douglas Cosgrove
nm0420855,writer,Harry Jenkins
nm0502347,writer,Leo Lenz
nm0128819,writer,Gaston Arman de Caillavet
nm0721068,writer,Etienne Rey
nm0902607,actor,Leopold von Ledebur
nm0711855,actor,Gregory Ratoff
nm0911314,actor,John Warburton
nm0937991,writer,Ashton Wolfe
nm0227329,actor,Dimitri Dimitriev
nm0267582,writer,Karl Farkas
nm0928295,actor,Henry Wilcoxon
nm0454734,director,George King
nm0109935,writer,Billie Bristow
nm0813513,actor,Valeri Solovtsov
nm0470910,director,M. Kresin
nm0543406,director,Giorgio Mannini
nm0657535,writer,Amleto Palermi
nm0385872,director,Hans Hinrich
nm0816212,actor,Graham Soutten
nm0057316,writer,Wilson Barrett
nm0148023,writer,Jack Celestin
nm0216740,writer,Jack DeLeon
nm0259022,writer,Carl Erickson
nm0440169,writer,David Karsner
nm0642547,actor,J.A. O'Rourke
nm0404342,actor,Harry Hutchinson
nm0181603,writer,Claire Corvalho
nm0543364,actor,Robert Seiter
nm0059326,writer,Morton Barteaux
nm0606561,writer,Gordon Morris
nm0421443,actor,Frederik Jensen
nm0475961,actor,Hans Kurt
nm0764885,writer,Paul Sarauw
nm0955205,writer,Kar de Mumma
nm0526255,actor,Vilhelm Lund
nm0459359,actor,Arne Kleve
nm0530637,actor,Birger Løvaas
nm0085075,actor,Bjørn Bjørnevik
nm0373646,actor,Kristian Hefte
nm0333958,writer,Carroll Graham
nm0878328,writer,Burl R. Tuttle
nm0254826,actor,Elis Ellis
nm0375573,director,Gösta Hellström
nm0348956,writer,Fritz Gustaf Sundelöf
nm0927737,writer,John Wigforss
nm0516810,writer,William J. Locke
nm0905886,writer,Florence Wagner
nm0029786,writer,Fred A. Angermayer
nm0252421,actor,Ernst Eklund
nm0265905,actor,Ragnar Falck
nm0740404,writer,Eric Roos
nm0630062,actor,Franz Nicklisch
nm0319841,director,Ernesto Giménez Caballero
nm0884916,writer,Joaquín del Valle
nm0430747,writer,Ernst Josephson
nm0803443,writer,Sigfrid Siwertz
nm0604674,actor,Gene Morgan
nm0919321,actor,Johnny Weissmuller
nm0900345,actor,Raffaele Viviani
nm0182302,actor,Salvatore Costa
nm0147609,writer,Emilio Cecchi
nm0198202,writer,Ian Dalrymple
nm0162322,actor,Luigi Cimara
nm0732088,actor,George Robey
nm0420857,writer,Herbert Jenkins
nm0710299,writer,William Rankin
nm0924842,writer,Grace Miller White
nm0829954,writer,René Sti
nm0232196,actor,Robert Donat
nm0256276,actor,Roy Emerton
nm0339064,writer,Dorothy Greenhill
nm0231421,actor,Willy Domgraf-Fassbaender
nm0247056,writer,Alberta Stedman Eagan
nm0676242,writer,René Peter
nm0027066,actor,Lawrence Anderson
nm0170659,actor,Leslie Cole
nm0824069,writer,Frank Stayton
nm0898573,actor,Allen Vincent
nm1006272,writer,Thomas Rourke
nm0650750,actor,Silvio Orsini
nm0490824,writer,Carl Laufs
nm0268191,actor,Charles Farrell
nm0209200,actor,Joe De La Cruz
nm0716505,actor,Pedro Regas
nm0771908,actor,Tito Schipa
nm0208370,actor,Eduardo De Filippo
nm0208375,actor,Peppino De Filippo
nm0013403,writer,William Aguet
nm0077056,writer,Henri Bernstein
nm0406601,writer,Geibei Ibushiya
nm0777363,actor,Maurice Schwartz
nm0777757,actor,Mark Schweid
nm0314972,actor,Sam Gertler
nm0780009,director,Aubrey Scotto
nm0038479,writer,Sholom Asch
nm0934328,writer,John Wilstach
nm0281306,writer,Gustave Flaubert
nm0491385,writer,Joe Laurie Jr.
nm0244175,writer,Douglas Durkin
nm0030679,writer,Harry Anspach
nm0608318,actor,Aldo Moschino
nm0207362,writer,Aldo De Benedetti
nm0922170,actor,Julian West
nm0494257,writer,Sheridan Le Fanu
nm0432143,writer,Christen Jul
nm0856842,writer,William Makepeace Thackeray
nm0147119,writer,Frank Cavett
nm0731063,writer,Edwards Roberts
nm0070221,actor,Memo Benassi
nm0281810,actor,Walter Fleming
nm0156261,writer,Charles W. Chesnutt
nm0875926,actor,Lorenzo Tucker
nm0349791,actor,Barrington Guy
nm0626277,director,Nicola Fausto Neroni
nm0267249,actor,Oreste Fares
nm0618949,actor,Max Nadler
nm0460700,actor,Hermann Kner
nm0095313,writer,Sigrid Boo
nm0586415,actor,Solomon Mikhoels
nm0590306,director,Rashel Milman
nm0795326,director,Boris Shpis
nm0548504,writer,Perets Markish
nm0529376,writer,Leonid Lyubashevsky
nm0458024,actor,Gösta Kjellertz
nm0197062,writer,Fredrik August Dahlgren
nm0538080,actor,Achille Majeroni
nm0902437,writer,Wilhelmine von Hillern
nm0407794,writer,Luigi Illica
nm0819022,actor,Fritz Spira
nm0464514,actor,Tetsu Komai
nm0519225,actor,Victor Wong
nm0278930,writer,Hanns H. Fischer
nm0902295,writer,Hertha von Gebhardt
nm0090055,writer,Samuel Blythe
nm0206487,writer,Lillian Day
nm0267870,writer,Mateel Howe Farnham
nm0250832,writer,Rudolf Eger
nm0730905,writer,Charles E. Roberts
